#{"t_start": 1705385437.8229373, "env_id": "maze-wide-v0"}
r,l,t
-20,26,1.056977
-16,29,1.401178
-6,25,1.657492
-20,22,1.941734
-25,20,2.173254
3,22,6.51568
-4,24,6.792741
1,36,7.251476
-3,18,7.48525
-15,19,7.728387
