#{"t_start": 1705385437.7660904, "env_id": "maze-wide-v0"}
r,l,t
-3,24,1.101856
7,20,1.316283
-11,22,1.565737
-15,22,1.812078
-22,23,2.107427
7,20,6.43589
-5,19,6.609551
-26,22,6.929376
-12,28,7.229531
-3,30,7.590966
2,21,7.915888
