#{"t_start": 1705385437.852858, "env_id": "maze-wide-v0"}
r,l,t
5,25,1.021072
-24,22,1.247467
3,25,1.579699
9,22,1.813077
4,23,2.056564
0,29,6.497848
-10,23,6.768804
6,19,7.002182
-19,26,7.351607
-28,29,7.71143
