#{"t_start": 1705385437.7561166, "env_id": "maze-wide-v0"}
r,l,t
6,23,1.105845
-22,21,1.326257
-16,24,1.587678
-24,21,1.828036
-22,24,2.12937
-12,26,6.494733
34,21,6.753198
10,29,7.104907
-22,22,7.427404
-8,24,7.700674
