#{"t_start": 1705385437.7680852, "env_id": "maze-wide-v0"}
r,l,t
-19,17,1.009104
-30,18,1.233504
-13,21,1.462013
-22,20,1.688408
1,27,2.00257
-26,21,2.239077
-6,26,6.607557
-18,29,6.970268
-16,28,7.326575
0,27,7.682722
