#{"t_start": 1705385437.7650926, "env_id": "maze-wide-v0"}
r,l,t
-29,18,1.01808
-23,27,1.323265
-17,26,1.66148
-4,23,1.900843
-18,21,2.132362
-24,22,6.472792
5,21,6.731258
9,19,6.961292
-1,22,7.223547
-2,22,7.536114
-14,26,7.823131
