#{"t_start": 1705385437.812965, "env_id": "maze-wide-v0"}
r,l,t
-10,26,1.066949
0,27,1.399181
-15,28,1.724313
0,24,1.969659
-23,32,6.42492
-26,23,6.69635
-15,22,7.005173
6,24,7.274714
-3,19,7.513175
-6,23,7.782241
