#{"t_start": 1705385437.8478708, "env_id": "maze-wide-v0"}
r,l,t
-1,22,1.008108
-3,19,1.215553
-18,21,1.46002
-9,29,1.800113
-34,26,2.061551
-9,24,6.470799
-13,20,6.725274
-21,30,7.093283
-2,21,7.342631
-20,21,7.596952
-2,18,7.834108
