#{"t_start": 1705385437.740159, "env_id": "maze-wide-v0"}
r,l,t
12,25,1.133771
0,23,1.36615
-21,17,1.585684
-11,17,1.803103
-25,26,2.060553
-15,21,6.352113
-5,26,6.738239
-1,21,6.980242
-5,26,7.322287
9,25,7.597948
-1,17,7.830113
