#{"t_start": 1705385437.7122335, "env_id": "maze-wide-v0"}
r,l,t
-10,24,1.155712
0,22,1.382107
-11,22,1.631561
-2,22,1.877903
-8,22,2.167268
-10,35,6.644459
-7,24,6.976252
5,34,7.369398
-10,23,7.632855
-19,24,7.975727
