#{"t_start": 1705046947.7286804, "env_id": "match3-wide-v0"}
r,l,t
50,68,4255.839495
100,309,4271.197053
200,294,4282.423132
-100,485,4303.878663
-100,478,4321.170308
-50,157,4330.870941
300,26,4331.127901
400,259,4342.083931
200,643,4369.640028
300,90,4374.617211
400,1025,4417.939024
250,526,4439.875094
0,182,4445.686909
-50,453,4466.861173
200,332,4478.346046
50,174,4488.194053
200,85,4489.127881
300,764,4521.421034
0,183,4531.303872
200,1155,4579.655244
50,312,4590.858298
0,137,4596.327434
50,72,4601.157276
100,83,4602.055252
150,99,4607.115202
300,201,4617.392986
300,165,4623.167287
150,349,4639.060231
-50,1155,4687.979504
100,57,4688.595771
50,91,4693.726442
100,155,4699.427608
150,79,4704.258292
150,677,4731.629385
100,553,4753.734504
200,1155,4802.287139
0,503,4823.598134
250,338,4839.34761
200,67,4844.133577
50,148,4849.800974
250,168,4855.735691
150,123,4861.201857
50,127,4866.66531
150,282,4877.678245
-50,265,4888.529865
-50,249,4899.186535
250,95,4904.268646
200,132,4909.815457
200,55,4910.42798
50,1155,4961.057828
200,56,4965.738757
250,354,4981.734721
150,28,4982.081091
200,31,4982.459511
400,203,4992.731081
200,104,4993.915649
200,28,4998.316545
150,174,5004.240871
100,172,5010.252655
300,72,5015.034734
150,553,5036.956053
450,95,5042.078377
300,57,5042.75735
200,42,5047.235706
200,816,5080.045009
0,64,5084.723013
250,203,5090.993091
350,248,5101.849155
150,365,5117.614006
350,281,5128.735914
500,29,5129.062419
50,53,5133.714927
100,800,5166.560575
350,50,5171.253413
250,15,5171.447932
250,189,5177.675828
100,21,5177.935208
150,86,5183.173782
150,656,5211.062464
150,154,5216.873151
200,216,5227.405552
250,18,5227.615025
250,296,5239.055982
200,36,5243.561794
250,205,5249.984613
100,38,5254.392358
400,30,5254.727991
400,93,5259.741067
200,323,5271.723969
350,45,5272.239026
350,57,5276.920939
150,51,5277.540996
250,40,5281.996127
150,66,5282.886141
350,142,5288.62149
100,50,5293.216068
200,51,5293.794929
300,92,5298.846187
200,35,5299.335798
350,314,5311.099512
150,66,5315.862127
550,18,5316.058645
150,33,5316.516414
0,19,5320.675504
150,69,5321.454963
250,154,5327.307284
400,18,5327.548025
350,39,5331.990078
100,18,5332.188518
300,92,5337.361969
100,47,5337.968275
350,24,5338.326198
450,19,5338.625075
300,39,5343.023449
200,15,5343.267237
250,109,5348.668802
50,29,5349.046577
350,32,5349.451942
200,19,5349.683611
100,113,5355.093323
100,40,5355.620636
250,16,5355.814658
300,56,5360.450236
350,50,5361.061503
150,166,5371.095439
100,107,5372.525039
300,40,5376.973051
150,15,5377.12621
300,84,5382.273552
100,134,5388.105689
150,17,5388.349297
150,18,5388.527766
250,175,5394.855219
300,44,5399.416321
100,38,5399.906383
150,56,5400.613888
150,134,5406.284503
250,17,5406.507276
350,34,5410.92721
200,21,5411.221496
100,17,5411.458719
550,66,5416.286907
50,49,5416.917139
250,26,5417.245797
350,15,5417.470032
250,17,5417.666641
400,295,5433.371799
400,21,5433.632873
250,181,5439.945723
300,149,5445.865086
100,68,5450.702107
200,41,5451.262878
500,22,5451.567586
300,41,5456.035393
200,24,5456.388302
300,17,5456.602784
150,104,5461.976718
300,16,5462.180098
300,401,5479.455299
450,22,5479.81749
450,63,5484.636412
550,50,5485.312005
200,22,5485.587507
200,33,5490.017538
550,19,5490.294118
550,17,5490.535999
450,16,5490.790614
300,19,5491.021622
450,30,5491.443844
450,16,5495.608534
350,39,5496.142231
350,21,5496.448774
250,110,5501.958749
200,45,5502.687006
350,17,5502.873021
400,28,5507.540088
200,51,5508.237651
250,43,5508.804127
400,28,5513.134241
200,237,5520.533301
250,65,5525.378936
450,23,5525.730553
250,70,5530.532787
250,26,5530.825276
150,721,5560.149718
0,25,5564.395412
200,52,5565.082176
600,93,5570.305755
200,17,5570.547671
100,48,5571.184118
350,25,5571.490547
350,57,5576.105916
550,53,5576.775154
350,36,5581.185815
350,30,5581.560698
150,22,5581.865221
550,42,5582.40739
250,21,5586.713191
200,54,5587.394657
250,36,5587.887143
150,44,5592.367498
0,22,5592.64769
350,20,5592.90911
250,18,5593.153955
300,56,5593.878984
350,138,5603.494927
350,38,5604.004071
250,41,5604.547301
300,288,5616.214711
450,54,5620.809945
450,92,5625.981122
300,73,5626.943161
250,42,5627.495465
400,18,5631.603197
400,27,5631.971691
300,46,5632.601633
200,48,5637.162628
300,28,5637.57831
200,29,5637.964887
150,33,5638.432512
100,45,5642.995688
150,23,5643.265329
400,21,5643.548145
150,36,5644.061459
700,16,5644.235594
450,26,5648.539909
150,99,5649.906119
400,17,5650.110676
50,93,5655.410899
250,22,5655.717859
400,33,5660.164147
350,29,5660.585067
350,27,5660.972761
300,18,5661.238231
250,18,5661.440563
250,381,5678.571524
200,21,5678.903549
300,50,5683.570228
300,20,5683.852514
500,17,5684.040235
250,30,5684.473403
500,32,5688.916212
400,144,5694.726555
550,16,5694.901769
250,16,5695.171613
200,25,5695.537036
450,17,5695.71545
350,47,5700.270632
400,34,5700.731625
350,15,5700.974211
450,63,5705.732059
300,207,5712.684592
400,18,5712.972204
350,15,5713.162848
250,372,5730.503948
450,77,5735.620876
300,44,5736.261194
550,24,5740.535949
300,27,5740.951855
400,30,5741.420948
250,63,5742.325767
500,17,5746.498903
200,32,5747.02706
250,21,5747.344254
250,24,5747.701391
400,24,5748.082583
300,18,5752.187756
400,58,5753.036597
350,22,5753.33647
250,28,5753.751109
200,28,5758.059855
600,19,5758.367187
100,27,5758.755738
450,35,5759.225698
350,26,5759.652294
250,112,5765.304828
450,32,5769.654279
50,16,5769.916251
450,28,5770.369069
350,26,5770.697145
550,18,5770.954457
200,17,5771.228565
300,30,5775.583964
300,19,5775.878314
500,29,5776.271946
350,21,5776.630839
600,22,5776.978778
450,22,5777.310899
600,74,5782.376458
450,55,5783.258995
450,15,5787.405365
350,18,5787.679513
150,121,5793.44696
600,34,5793.952649
350,51,5794.69395
250,21,5798.844659
350,20,5799.140805
500,35,5799.659206
300,16,5799.933267
300,31,5800.418379
200,34,5804.872116
200,35,5805.439465
350,47,5806.150227
450,106,5811.582271
400,41,5812.149189
100,47,5816.738322
150,16,5816.985791
300,27,5817.349937
500,24,5817.745419
500,23,5818.049034
500,21,5822.30698
300,23,5822.647564
100,34,5823.180411
250,22,5823.535264
300,50,5828.261896
50,15,5828.509252
350,23,5828.834833
150,18,5829.113357
0,73,5834.049357
150,32,5834.508057
250,142,5840.531427
200,73,5845.540861
250,65,5846.433324
350,34,5846.946472
50,20,5847.228478
200,23,5851.48353
150,21,5851.808825
200,17,5852.087566
500,18,5852.316435
150,22,5852.68745
150,28,5853.034553
650,21,5857.338747
500,18,5857.574436
650,23,5857.966929
150,56,5858.753365
300,83,5863.958929
300,137,5869.858792
450,20,5870.150296
250,28,5870.573726
500,31,5874.960638
200,70,5875.945091
450,31,5880.271759
450,43,5880.952558
450,146,5886.786105
350,28,5887.200713
350,22,5887.530611
350,45,5892.089175
250,32,5892.527402
450,54,5893.227151
400,119,5898.882849
450,23,5903.047585
400,17,5903.303269
250,71,5904.325378
500,39,5908.795167
200,154,5914.794347
600,22,5915.093546
400,32,5915.544515
300,23,5915.852279
400,598,5944.08554
200,56,5944.902322
150,27,5949.101689
200,29,5949.521584
500,35,5950.065787
350,24,5950.391598
300,59,5955.106154
400,37,5955.670898
150,50,5956.394882
350,17,5960.635818
550,31,5961.157776
300,47,5961.77788
100,50,5966.358648
350,45,5967.038221
400,22,5967.333451
250,159,5973.593419
300,93,5978.875646
100,19,5979.180238
400,18,5979.428995
250,31,5983.768182
300,784,6018.253535
150,104,6023.726552
200,25,6024.049803
450,22,6024.368204
450,17,6024.638425
350,17,6024.905874
400,36,6025.39169
250,33,6029.818244
150,28,6030.239737
200,30,6030.664633
200,35,6031.132578
500,22,6035.349472
400,19,6035.647106
250,34,6036.165612
350,44,6036.763978
150,43,6041.391512
150,42,6041.98213
300,17,6042.239747
450,41,6046.705307
100,29,6047.097152
100,59,6047.930077
200,26,6048.357353
300,21,6052.664239
400,35,6053.142565
500,19,6053.446699
350,30,6053.880728
300,27,6054.257592
450,145,6064.012486
450,19,6064.30852
250,30,6064.724102
400,42,6065.316963
300,64,6070.253247
350,16,6070.454776
450,32,6070.961672
100,36,6071.468888
850,34,6075.91087
150,15,6076.102813
300,17,6076.36352
350,44,6076.976827
450,18,6077.233464
300,79,6082.352583
400,413,6099.781651
250,16,6100.015871
550,18,6104.292541
300,45,6104.913793
50,20,6105.181139
250,22,6105.486514
350,16,6105.750244
300,15,6105.942981
300,31,6110.468578
250,32,6110.927386
100,22,6111.238165
150,33,6111.689374
200,85,6116.709225
300,19,6116.979643
500,18,6117.21007
450,115,6122.846848
200,34,6127.319893
200,67,6128.345598
400,161,6134.663784
450,123,6140.342813
300,17,6140.599455
400,225,6151.569147
350,16,6151.76175
250,38,6156.2826
300,24,6156.618924
350,23,6157.002493
300,77,6162.052618
150,21,6162.440032
400,51,6163.18121
250,65,6167.976866
300,88,6169.252584
350,31,6173.606255
350,58,6174.458082
550,20,6174.743049
250,16,6174.954411
600,24,6175.332574
400,33,6179.772213
150,38,6180.302614
500,31,6180.717369
400,182,6191.162274
450,73,6192.262736
250,22,6192.55475
150,65,6197.330191
350,118,6202.878244
250,22,6203.197791
400,64,6207.976523
350,57,6208.736813
350,19,6209.010194
400,33,6209.497874
400,16,6209.664979
250,29,6213.925224
300,18,6214.192035
300,46,6214.777195
250,161,6220.930798
400,42,6225.420312
250,173,6231.577302
250,43,6232.102319
300,372,6248.904716
150,22,6253.16923
250,65,6254.047924
500,24,6254.443688
500,221,6265.269414
250,45,6265.787823
450,222,6276.790531
250,40,6277.38219
100,30,6281.704857
300,31,6282.214396
400,38,6282.697074
450,21,6282.991702
300,21,6283.330258
450,19,6287.497814
550,150,6293.614815
250,25,6293.994714
150,87,6299.091718
400,26,6299.412865
350,35,6299.9157
400,20,6300.176739
200,24,6304.430939
250,39,6304.961142
200,32,6305.396669
500,60,6310.150816
200,19,6310.439898
400,34,6310.913064
600,20,6311.161714
250,38,6311.647224
300,26,6315.904478
350,27,6316.307093
150,30,6316.717297
350,36,6317.177817
200,89,6322.33163
200,35,6322.83927
450,36,6327.183903
250,65,6328.049664
50,39,6328.580595
100,45,6333.082424
250,33,6333.532485
200,88,6338.691052
450,23,6339.03303
250,15,6339.223982
550,19,6339.486693
150,33,6339.903278
250,36,6344.380714
600,17,6344.610837
450,47,6345.196982
300,21,6345.464177
100,29,6349.79684
400,19,6350.072169
500,50,6350.842483
450,30,6351.269116
150,146,6357.232237
100,28,6361.579195
300,59,6362.366892
450,22,6362.728224
350,45,6367.257794
150,46,6367.891613
700,40,6368.407786
450,36,6372.785866
600,75,6373.8337
450,27,6374.254159
550,173,6384.577722
250,42,6385.146144
400,18,6385.405577
550,20,6385.699701
450,21,6389.853649
250,36,6390.429459
350,47,6391.063305
350,17,6391.334758
200,19,6391.602046
350,38,6396.061941
400,19,6396.362236
250,46,6396.94554
300,40,6401.388848
200,57,6402.215472
350,31,6402.652298
300,23,6402.959996
200,160,6413.117799
150,19,6413.395933
250,18,6413.664932
300,38,6414.212016
50,25,6418.431982
500,30,6418.873815
250,32,6419.319822
50,16,6419.554238
600,53,6424.266037
250,41,6424.816987
350,33,6425.341777
150,44,6425.959824
500,54,6430.702982
550,24,6431.031054
350,24,6431.34413
300,30,6431.748928
350,33,6436.090844
300,131,6441.745981
450,24,6442.035759
200,59,6442.882479
200,31,6447.131191
550,29,6447.545446
300,90,6452.658866
250,34,6453.077318
300,188,6459.41666
550,46,6463.910624
500,20,6464.219756
200,15,6464.397703
300,70,6469.350013
450,22,6469.697333
200,341,6482.283083
300,40,6486.701939
400,103,6488.071959
250,29,6492.348622
500,34,6492.741118
250,39,6493.247618
450,17,6493.477899
150,65,6498.189277
350,19,6498.464094
250,21,6498.725023
250,15,6498.948964
300,32,6503.287017
300,27,6503.670044
700,26,6503.997422
100,57,6504.805454
450,32,6509.067391
200,30,6509.470048
350,30,6509.859024
50,40,6510.408305
500,60,6515.161291
350,15,6515.391238
150,27,6515.689415
300,114,6521.262211
550,18,6521.558138
350,57,6526.353085
300,23,6526.749929
400,36,6527.209032
350,16,6527.474167
200,24,6531.687009
200,34,6532.221329
150,31,6532.687447
300,56,6533.38557
550,24,6537.565236
250,17,6537.795442
550,126,6543.389543
300,25,6543.761795
250,77,6548.595572
350,17,6548.846871
350,17,6549.091346
250,48,6549.761242
150,144,6555.595681
500,44,6560.004558
550,21,6560.29513
150,48,6561.019106
250,19,6561.296442
300,17,6561.565318
200,15,6565.510443
100,105,6567.047139
250,24,6571.15928
150,75,6572.244911
200,16,6572.433173
550,27,6576.631506
350,26,6577.043339
300,17,6577.26534
250,77,6578.393641
250,16,6582.408614
100,32,6582.848093
200,32,6583.300945
300,22,6583.634017
500,19,6583.909089
350,25,6588.100956
400,23,6588.428052
400,36,6588.941512
200,41,6589.5737
250,46,6593.974148
250,53,6594.762384
200,29,6595.225417
250,38,6599.548401
150,19,6599.831329
450,38,6600.453515
250,61,6605.079659
150,15,6605.285359
350,19,6605.563146
400,25,6605.95816
100,18,6606.244603
350,20,6606.522017
100,26,6610.670544
350,29,6611.10313
150,33,6611.545699
850,25,6611.947478
250,66,6616.714499
250,19,6616.946083
350,24,6617.326494
250,20,6617.604164
400,18,6617.893757
250,32,6622.159435
250,75,6623.230214
550,16,6623.486369
350,35,6627.752587
350,19,6628.037749
150,30,6628.480224
550,153,6634.546036
150,36,6635.051907
400,18,6639.097107
500,26,6639.544584
300,64,6640.46512
250,42,6644.870106
250,71,6645.987348
450,20,6646.295684
350,16,6650.391022
350,36,6651.013007
650,35,6651.553352
350,22,6651.870106
350,29,6652.321514
300,16,6656.44551
550,89,6657.865708
100,51,6662.476617
400,24,6662.853492
150,23,6663.18603
200,16,6663.470873
400,37,6664.047163
200,27,6668.197199
250,88,6669.464403
50,20,6673.586888
200,29,6674.006102
550,20,6674.338977
150,72,6675.411327
550,31,6679.736339
350,17,6680.026892
350,55,6680.83125
350,42,6685.246172
250,19,6685.534212
300,18,6685.827631
550,22,6686.127257
200,170,6692.343869
500,19,6696.455141
200,16,6696.633234
450,250,6707.687143
400,38,6708.242286
50,47,6708.971182
450,22,6709.281226
600,29,6713.497107
300,99,6714.841248
300,69,6719.670249
400,24,6719.973506
500,30,6720.398473
150,23,6724.502505
200,30,6724.914442
400,224,6735.641363
400,28,6736.027518
350,21,6736.329176
500,153,6742.219573
550,21,6742.529845
250,25,6746.737842
500,48,6747.384494
400,24,6747.755281
150,21,6748.042818
250,23,6748.357061
400,25,6752.532816
250,62,6753.417065
50,24,6753.721767
450,19,6753.995028
500,31,6758.272383
300,30,6758.686394
300,28,6759.105685
450,59,6763.725453
500,66,6764.656177
550,16,6764.850341
400,28,6765.244365
450,92,6770.370204
700,18,6770.624281
250,62,6775.276523
250,27,6775.650253
150,42,6776.242821
150,20,6776.513326
300,36,6780.869248
400,21,6781.179164
100,63,6782.050249
500,20,6786.202299
300,27,6786.637421
450,17,6786.852238
300,52,6787.680882
300,15,6787.854644
250,24,6791.998706
200,17,6792.214544
400,54,6793.041445
200,56,6797.588043
350,45,6798.233325
350,22,6798.576057
350,40,6799.147806
350,86,6804.132407
400,20,6804.421271
500,16,6804.613472
400,20,6808.692241
400,17,6808.944663
550,119,6814.451385
100,21,6814.752527
400,16,6814.955355
400,110,6820.404855
150,20,6820.691001
250,43,6821.338575
200,41,6825.810745
300,67,6826.779465
600,68,6831.521772
450,18,6831.798404
350,34,6832.381552
450,21,6832.714682
400,25,6833.056601
200,58,6837.776416
300,35,6838.271948
400,31,6838.823597
400,15,6839.033152
250,84,6844.097223
0,41,6844.72916
250,29,6848.962379
250,56,6849.782385
450,21,6850.068522
150,19,6850.358175
150,16,6854.454633
200,39,6855.075041
250,32,6855.562568
450,20,6855.875272
250,37,6860.216633
400,18,6860.525672
200,28,6860.957401
250,25,6861.379773
450,31,6861.821613
300,15,6862.003492
350,69,6866.814327
400,36,6867.353959
400,41,6871.820989
350,27,6872.202411
150,30,6872.669354
350,27,6873.116222
400,39,6877.565108
500,319,6890.096607
550,28,6890.533216
300,42,6895.020905
400,24,6895.335802
300,27,6895.754254
0,29,6896.197665
350,26,6896.616357
350,17,6900.723503
300,23,6901.118908
50,31,6901.600548
450,27,6901.979768
250,24,6902.401719
250,16,6906.456603
300,56,6907.322814
400,109,6912.79378
450,20,6913.096894
300,33,6913.550857
300,35,6917.995065
300,30,6918.477818
500,26,6918.836273
100,37,6919.456871
150,24,6919.779975
100,34,6924.266541
500,54,6925.025399
300,17,6925.296024
100,58,6930.165525
300,23,6930.488585
250,27,6930.896765
200,108,6936.450655
250,19,6936.739858
250,370,6954.25389
300,25,6954.665684
200,25,6954.981812
450,74,6959.915899
250,33,6960.390029
450,377,6977.561233
350,42,6978.194242
300,138,6987.856202
400,82,6989.01692
600,23,6989.341685
300,152,6999.180532
500,109,7000.815407
400,34,7005.199429
450,61,7006.174657
250,36,7006.649671
550,22,7010.90827
250,25,7011.287439
300,19,7011.592422
300,19,7011.91339
700,19,7012.234995
200,26,7012.577565
400,104,7017.963459
350,19,7018.264505
400,22,7022.511887
450,37,7023.113626
300,97,7028.415437
550,26,7028.828743
350,17,7029.107491
350,20,7029.41858
150,30,7029.891456
450,25,7034.086235
550,24,7034.496453
200,29,7034.902826
300,24,7035.316722
500,61,7040.105558
450,30,7040.569597
200,31,7041.064765
100,82,7046.201606
400,22,7046.528467
600,43,7047.265168
500,33,7051.521728
400,42,7052.12549
350,22,7052.426417
100,21,7052.795624
600,41,7053.433491
250,43,7057.94562
350,146,7064.135705
350,60,7065.012603
350,49,7069.498819
300,22,7069.89341
450,24,7070.238114
450,17,7070.535717
250,23,7070.832003
300,43,7075.232616
500,27,7075.646995
550,135,7081.460113
350,41,7082.060773
300,115,7087.558022
500,15,7087.819788
250,32,7092.142545
250,31,7092.618763
500,23,7092.93172
700,23,7093.300808
300,59,7097.87327
400,24,7098.271344
450,28,7098.685517
350,20,7098.941774
200,52,7103.496516
200,41,7104.048417
200,39,7104.605542
550,85,7109.665568
350,17,7109.906344
400,17,7110.163539
300,83,7115.146011
350,50,7115.866615
150,42,7120.236677
500,26,7120.637564
300,20,7120.925562
300,46,7121.527733
500,22,7125.667463
100,30,7126.098485
400,21,7126.423525
450,47,7127.049957
400,137,7132.875393
350,98,7138.045277
250,42,7138.698755
550,42,7143.097189
350,18,7143.396747
500,51,7144.157285
100,42,7148.612804
300,29,7149.087399
250,34,7149.594009
150,29,7150.041594
400,23,7154.121743
350,48,7154.82385
200,30,7155.288831
350,41,7155.905614
350,27,7160.068645
150,39,7160.586765
200,36,7161.101872
500,33,7165.319001
250,27,7165.726224
250,38,7166.290663
250,23,7166.600972
200,32,7167.064769
350,29,7171.272218
300,49,7171.980531
300,36,7172.534983
150,21,7176.606918
500,27,7177.032673
400,21,7177.344861
200,40,7177.90199
200,26,7178.246438
250,37,7182.560626
550,88,7183.868
450,99,7189.062882
150,31,7189.463734
150,19,7193.53156
600,142,7199.32494
450,23,7199.650161
300,18,7199.925159
550,34,7200.38678
200,17,7200.643214
300,71,7205.466742
450,33,7205.895461
250,17,7206.154595
200,22,7210.278259
500,56,7211.131863
350,89,7216.232718
250,18,7216.501377
350,97,7221.615937
400,104,7223.183627
350,500,7245.644927
300,37,7249.893927
300,48,7250.623106
300,43,7251.309043
400,23,7251.639229
350,32,7255.872722
250,17,7256.144904
200,119,7261.674727
350,24,7261.992945
400,29,7262.425712
