#{"t_start": 1705046947.7346642, "env_id": "match3-wide-v0"}
r,l,t
-200,59,151.898256
-100,59,156.505138
-250,68,157.322288
-300,34,161.663589
-100,60,162.413347
0,34,162.829344
-150,64,167.486551
-200,40,167.996867
-250,27,168.293937
-150,64,172.991566
-150,58,173.690947
-250,46,178.158966
0,38,178.627067
-350,117,183.846026
-250,27,184.166609
-250,142,189.755084
-200,232,200.240606
-200,88,205.06905
-50,39,205.538326
-250,50,206.114434
-50,54,210.609627
-200,93,215.731845
-300,129,221.010746
-50,110,222.274297
-150,48,226.909656
-150,77,227.746989
-200,1155,274.598796
-50,36,278.699873
-200,129,283.99056
-50,86,284.909468
50,105,289.808931
-100,85,294.567459
-250,788,325.70153
150,284,336.112576
-150,48,340.42574
100,91,341.400474
-250,83,346.285886
-100,149,351.73196
-300,100,356.621234
-250,96,361.46205
-50,151,366.762282
-150,126,371.905785
-250,195,377.723992
-250,314,392.28523
-300,218,402.106356
-100,214,408.174836
0,338,423.309639
-400,41,423.760831
-150,229,433.751842
0,1155,479.382729
0,1076,520.390515
-250,425,539.814228
50,1155,585.87596
-200,899,622.092115
250,459,638.275639
100,89,643.207923
-150,148,648.833734
-250,148,654.102129
-150,342,669.365724
0,105,674.250664
200,736,705.411474
-100,177,711.311671
-250,116,716.309769
-200,62,716.982191
-150,61,721.617465
200,375,737.242527
-100,66,737.944702
-50,396,753.544205
-150,76,758.188953
-50,66,762.764295
0,220,768.832626
-50,133,773.963511
100,454,794.071263
100,80,794.829584
50,829,830.109339
-150,312,840.859504
0,68,845.457592
50,831,876.483727
0,354,891.532399
-350,714,920.954338
50,1121,962.085492
-200,391,981.179376
-50,1155,1026.668305
250,102,1027.654987
50,73,1032.238342
0,390,1047.568964
-150,522,1068.001812
150,56,1068.522269
0,36,1072.758995
50,102,1077.559335
-100,301,1088.08181
-50,290,1098.593477
-50,429,1118.089294
0,1155,1163.95057
-150,287,1174.351045
-50,232,1184.22275
-300,840,1215.817809
150,488,1236.032686
-200,376,1251.241138
-50,1155,1296.436707
0,1155,1341.541964
-50,1155,1386.675989
150,178,1392.293463
-50,726,1422.2602
50,821,1453.627103
150,554,1478.188073
250,154,1483.688271
200,916,1519.911534
0,66,1524.524127
250,148,1530.001487
150,251,1540.439523
150,271,1551.096374
100,1143,1596.724071
100,269,1607.21557
150,223,1617.073756
300,138,1622.377828
200,43,1622.809187
300,372,1637.947214
200,53,1638.503238
350,104,1643.405178
200,108,1648.444996
250,66,1653.044864
250,452,1669.551028
150,642,1694.443725
250,538,1715.800769
150,1155,1764.128621
350,71,1768.886014
350,224,1778.983968
250,59,1779.610451
100,351,1795.634586
250,54,1796.211172
300,235,1806.684202
250,406,1823.320043
200,214,1833.97156
200,97,1839.220681
350,51,1839.816933
350,49,1844.452365
200,102,1845.614236
150,226,1856.240762
100,73,1861.0821
250,90,1862.123753
300,20,1866.345088
200,302,1877.509568
250,185,1883.528939
400,52,1888.1492
350,106,1893.293278
250,60,1893.932874
150,49,1894.50739
150,99,1899.735605
250,477,1921.178685
350,68,1921.911879
250,450,1942.849336
300,28,1943.175934
0,228,1953.633365
300,577,1975.931405
100,90,1980.955282
250,275,1991.863249
0,1155,2040.277297
300,101,2045.323756
100,107,2050.51009
450,41,2050.923164
300,100,2056.027113
100,61,2060.70504
200,35,2061.067768
200,107,2066.302908
150,48,2066.847048
200,1155,2114.896091
400,32,2115.244359
300,181,2125.39694
300,71,2126.109075
100,32,2130.544273
200,90,2131.471463
350,848,2168.741543
400,834,2201.800048
300,150,2211.510119
300,108,2212.627683
350,605,2239.073283
50,1155,2286.980187
250,44,2287.446925
200,495,2308.781674
200,29,2313.105042
150,57,2313.671192
300,285,2324.675601
100,89,2329.582485
200,57,2330.164791
100,106,2335.31819
150,255,2346.003893
300,110,2351.124573
0,40,2351.565178
-100,1145,2400.885312
250,520,2422.948319
50,56,2427.735795
250,23,2427.965841
0,40,2428.416333
250,48,2432.979449
200,519,2454.992519
50,60,2455.677193
200,31,2456.025156
50,286,2471.430805
200,45,2471.995816
200,71,2476.972589
250,65,2477.722904
200,31,2478.140624
250,29,2482.58636
50,292,2493.886795
150,71,2494.644584
100,82,2499.594595
150,49,2500.136397
100,26,2504.548921
300,28,2504.883142
350,263,2516.254545
200,105,2521.462281
200,43,2521.920663
250,70,2526.809435
250,47,2527.356126
200,30,2527.691642
-100,143,2533.281332
100,63,2538.216039
150,281,2549.427713
150,30,2549.757875
-100,54,2554.444098
50,1155,2603.381509
200,483,2620.95059
400,588,2647.469797
300,1048,2691.903369
350,34,2696.379699
300,93,2697.429739
250,218,2708.342034
150,70,2709.142733
250,33,2713.716686
150,114,2719.209434
350,222,2726.013852
150,47,2730.674492
200,70,2731.492244
250,63,2736.391287
250,34,2736.804221
100,402,2753.735073
200,84,2758.685058
250,381,2775.255329
200,75,2776.131716
500,44,2780.731866
300,79,2781.6283
250,961,2824.976584
100,254,2836.542775
300,57,2837.220468
100,62,2841.978481
200,46,2842.561057
200,51,2847.227595
350,122,2848.696556
350,150,2858.890854
400,517,2881.352802
200,36,2881.747122
400,54,2882.373751
300,156,2892.271845
250,143,2897.940783
300,110,2903.266652
250,1155,2953.233557
200,495,2971.07277
350,107,2976.250805
200,73,2981.178612
100,460,2998.338355
100,152,3008.21866
100,1155,3057.541698
400,103,3062.857645
200,152,3068.600785
150,108,3073.860785
100,689,3102.088961
150,69,3102.769635
300,322,3118.508941
350,85,3123.389045
50,59,3123.975497
150,125,3129.487236
150,36,3129.839801
0,1155,3178.316276
200,281,3193.367658
200,168,3199.009294
150,465,3219.963002
150,273,3230.915431
200,147,3236.515444
100,667,3263.352361
150,1155,3312.319998
50,1155,3361.045682
150,42,3361.4805
-50,70,3366.361682
200,101,3371.538458
250,170,3377.478444
150,79,3382.500849
100,896,3420.514888
500,1115,3464.878399
350,112,3470.153314
300,124,3475.547148
250,58,3480.161553
100,29,3480.427342
200,191,3486.482325
200,58,3491.114148
300,25,3491.396842
250,48,3491.918049
250,29,3496.38801
200,143,3501.976036
300,999,3545.15232
300,127,3550.529953
300,72,3551.312074
50,1155,3599.983199
0,156,3605.822276
100,1155,3654.199932
0,196,3664.15612
300,83,3669.062039
200,53,3669.643359
50,294,3680.795467
50,90,3685.824321
300,39,3686.256661
200,209,3696.631585
300,47,3697.084994
350,367,3713.224658
150,239,3724.087743
350,98,3729.330284
150,37,3729.717481
250,49,3730.249565
100,185,3740.412049
-50,64,3741.045062
50,279,3756.297397
-150,268,3767.353997
100,337,3778.996923
100,145,3784.557645
50,130,3790.019382
-50,130,3795.413468
50,1155,3844.761303
150,62,3849.474605
250,1155,3898.352278
100,1155,3947.240992
300,740,3979.456192
400,24,3979.70068
200,344,3995.695598
200,781,4028.756819
300,26,4029.038383
200,862,4066.549232
250,36,4066.909261
100,32,4067.269306
150,201,4077.755881
500,373,4093.740702
100,525,4116.283841
100,621,4142.893926
200,139,4148.429285
200,135,4153.854261
50,481,4174.857108
250,210,4180.994706
100,321,4196.327259
200,74,4197.022358
150,1155,4245.213087
50,68,4249.999762
150,63,4250.656218
100,1155,4299.490201
50,50,4303.991989
100,491,4325.467003
250,101,4326.520785
300,24,4330.768054
250,91,4331.782433
400,523,4353.754191
100,534,4379.959132
150,65,4380.657273
400,218,4391.123581
100,32,4391.456316
150,97,4396.541789
300,76,4397.319877
150,101,4402.306752
200,304,4417.81407
400,256,4428.513412
100,152,4434.069326
150,129,4439.878086
200,300,4451.081374
100,1155,4499.638869
150,1155,4547.655875
200,174,4553.543363
-50,378,4569.675583
250,170,4579.686135
250,719,4607.335503
0,386,4623.635051
200,161,4633.46458
150,97,4634.510389
300,624,4661.670136
200,356,4677.529686
0,266,4688.408697
100,490,4709.896039
100,319,4721.32964
50,65,4726.033944
200,252,4736.813555
150,57,4737.391792
150,836,4774.488077
150,822,4807.49525
200,451,4828.243407
50,39,4828.674444
0,332,4844.445942
400,617,4871.576671
250,797,4904.125765
350,490,4925.988388
100,20,4926.233179
200,169,4931.908351
150,158,4938.132541
100,166,4948.843121
50,333,4960.829066
200,425,4981.69241
300,37,4982.105498
200,19,4982.355125
150,357,4998.46867
250,323,5010.135673
100,205,5020.395494
100,594,5046.898239
250,22,5047.132962
350,447,5063.790545
400,315,5079.3225
200,41,5079.819649
-150,75,5084.609925
150,31,5084.968017
150,376,5101.25643
400,23,5101.5116
300,570,5123.589847
100,107,5128.738059
150,135,5134.350157
100,177,5144.19412
150,671,5171.84903
300,21,5172.104029
250,47,5172.636672
200,176,5183.018605
50,207,5189.224743
450,158,5199.299873
0,188,5205.6118
400,108,5210.938209
300,24,5211.217018
100,519,5233.180928
300,31,5233.559801
-50,49,5238.201134
-50,103,5243.475746
400,22,5243.810154
250,20,5244.051762
100,30,5244.440721
200,110,5249.672644
250,266,5260.68196
0,79,5265.662647
300,44,5266.20827
550,155,5272.08703
250,17,5272.337275
400,15,5276.473011
300,54,5277.144646
250,16,5277.305527
200,25,5277.639224
200,50,5282.252512
150,29,5282.637485
150,23,5282.903174
50,17,5283.111886
50,24,5283.358942
150,58,5288.078302
100,17,5288.27856
50,129,5293.824912
350,27,5294.163839
500,29,5294.51133
250,35,5298.871195
100,53,5299.61312
200,41,5300.118721
300,48,5304.710642
200,108,5309.906121
200,44,5310.47351
500,44,5310.988796
250,44,5315.486403
350,64,5316.304448
250,16,5316.509427
350,51,5321.030356
150,130,5326.521885
300,17,5326.697847
200,31,5327.134808
400,57,5331.779233
150,111,5333.213133
300,31,5337.568773
250,18,5337.811285
400,24,5338.180867
350,63,5342.979491
150,36,5343.497705
300,30,5343.869863
250,46,5344.442707
300,34,5348.902971
100,85,5349.946762
400,32,5354.340363
300,34,5354.793051
400,126,5360.298677
300,53,5360.996714
200,50,5365.54265
400,301,5377.341772
150,67,5382.189519
50,26,5382.578268
200,286,5394.411406
150,26,5394.712558
350,23,5395.020871
150,17,5395.262177
350,22,5399.535569
150,91,5400.659578
50,73,5405.554963
300,18,5405.809723
350,36,5406.278519
400,23,5410.53056
300,46,5411.191003
150,165,5417.333102
500,46,5421.834698
350,31,5422.226592
150,61,5422.980875
350,37,5427.420415
0,25,5427.756753
100,38,5428.218297
100,156,5434.267046
400,56,5438.976235
200,31,5439.367916
350,23,5439.660639
350,25,5439.970278
200,49,5444.601097
400,19,5444.847431
200,95,5450.030041
250,58,5450.835155
600,132,5456.554889
200,90,5461.733083
250,62,5462.553964
100,50,5467.24058
450,18,5467.479133
150,54,5468.172982
300,30,5468.567041
100,303,5484.552077
450,23,5484.89802
250,36,5485.348449
300,19,5485.595507
100,17,5489.846193
500,50,5490.530015
550,24,5490.850757
150,24,5491.24403
200,23,5491.554913
350,116,5497.11832
350,42,5501.634808
150,41,5502.25945
100,21,5502.567626
150,35,5503.087308
300,32,5507.797117
150,17,5507.991752
300,33,5508.488842
250,53,5513.112301
400,16,5513.358015
150,22,5513.650584
200,28,5514.049704
200,15,5514.253164
300,20,5514.516328
300,27,5519.060228
400,34,5519.470891
350,27,5519.853501
350,40,5520.394259
350,96,5525.707142
150,18,5525.922636
50,87,5530.973161
250,16,5531.210508
250,24,5531.558204
100,15,5531.810411
400,145,5537.604869
500,20,5541.835693
400,35,5542.32455
650,21,5542.572573
300,17,5542.752543
200,65,5547.591243
350,83,5548.687176
400,144,5554.635231
200,68,5559.38307
400,32,5559.822069
550,24,5560.106084
350,31,5564.398404
300,84,5565.525773
250,17,5565.777286
500,33,5570.15942
50,265,5581.415103
250,22,5581.708996
300,27,5582.090184
350,42,5582.657258
50,16,5586.839897
350,36,5587.288136
400,20,5587.544143
200,114,5592.994141
150,90,5598.038081
400,21,5598.319179
350,88,5603.422269
150,19,5603.638943
450,208,5610.331733
200,37,5614.760534
450,24,5615.054842
100,22,5615.408818
250,94,5620.477175
250,18,5620.748775
250,23,5621.045693
200,48,5621.690604
450,91,5626.81079
350,24,5627.10072
400,35,5631.468205
300,16,5631.634083
300,61,5632.541787
200,26,5632.868318
300,16,5633.122786
200,74,5637.992458
200,20,5638.283916
200,45,5642.855056
300,255,5654.197402
300,21,5654.497544
400,24,5654.874353
450,44,5655.439546
400,28,5655.848152
250,35,5660.338983
550,41,5660.880383
200,33,5661.385387
150,136,5667.220146
500,79,5672.266413
100,31,5672.682541
200,43,5677.267418
400,27,5677.61328
400,40,5678.174564
200,20,5678.422196
350,47,5683.11411
250,60,5683.885973
350,32,5684.326091
400,28,5688.736715
100,96,5689.967268
50,26,5690.286708
300,46,5694.847819
500,15,5695.040094
400,21,5695.332249
200,38,5695.840759
200,15,5699.961328
300,17,5700.158274
350,47,5700.845526
800,143,5706.749539
550,28,5707.156141
400,23,5711.457678
150,26,5711.800092
100,18,5712.069743
250,19,5712.378256
150,19,5712.669377
300,31,5713.129173
300,19,5717.453314
300,18,5717.713294
200,26,5718.041822
200,31,5718.480623
350,23,5718.8514
300,18,5722.997071
400,17,5723.278429
350,25,5723.648743
300,31,5724.058378
300,21,5724.363809
400,23,5724.673047
500,17,5728.960814
350,22,5729.289315
50,22,5729.602314
200,27,5730.00589
450,32,5730.472113
350,25,5734.870284
450,21,5735.139694
600,24,5735.469215
400,39,5736.05474
500,382,5753.452832
250,31,5753.892117
400,16,5758.032928
400,27,5758.485722
550,37,5758.944009
300,36,5759.505419
350,23,5763.740527
400,31,5764.187373
200,26,5764.606184
450,16,5764.82061
200,24,5765.288873
350,28,5765.728474
300,29,5770.071001
400,41,5770.651415
350,39,5771.212744
200,22,5775.431995
250,61,5776.363881
400,18,5776.634671
250,16,5776.865783
150,25,5777.28796
450,25,5781.627493
200,49,5782.352284
150,31,5782.833718
350,27,5783.26099
300,43,5787.824516
350,25,5788.23478
250,23,5788.575722
250,61,5793.431917
300,36,5793.955594
100,15,5794.155583
250,35,5794.687966
400,23,5798.855267
600,19,5799.144794
450,17,5799.445314
250,18,5799.664237
450,22,5800.066548
450,25,5800.422369
300,19,5800.739092
350,22,5805.00125
200,30,5805.462061
400,42,5806.072252
450,21,5806.450553
200,32,5810.869613
400,64,5811.699552
150,15,5811.943719
250,20,5812.22518
400,26,5816.464072
300,32,5816.903522
400,18,5817.206347
550,19,5817.480616
500,18,5817.754399
400,21,5818.04305
400,20,5822.292339
650,23,5822.632604
200,17,5822.896726
400,24,5823.237259
250,60,5828.086044
150,37,5828.70933
150,27,5829.125326
300,104,5834.512046
450,33,5835.046826
350,20,5835.337679
350,37,5839.745828
200,50,5840.51547
100,46,5841.235472
300,19,5841.521699
300,21,5845.689845
400,35,5846.136688
200,19,5846.438311
400,62,5851.218984
350,44,5851.963536
500,24,5852.2925
300,21,5852.585039
400,53,5857.341738
350,30,5857.808864
200,15,5858.004886
550,17,5858.287574
350,28,5858.697428
250,166,5868.965507
350,17,5869.236213
550,65,5870.164341
300,33,5874.617735
300,98,5876.028888
150,21,5876.345115
200,36,5880.709674
250,93,5882.016706
600,25,5886.205895
350,105,5891.638677
50,30,5892.075213
50,17,5892.287925
350,54,5893.036769
150,54,5897.66297
400,21,5897.945482
450,16,5898.233325
400,273,5909.835802
250,16,5910.091588
350,25,5910.421842
350,42,5914.850365
350,34,5915.387761
400,22,5915.691796
500,126,5921.328777
300,96,5926.648506
100,25,5926.997404
500,15,5927.176429
300,55,5931.946721
400,38,5932.408613
150,47,5933.093387
400,34,5937.598454
400,33,5938.032378
250,17,5938.272764
350,20,5938.563863
400,20,5938.865329
350,22,5943.192732
250,22,5943.496841
500,26,5943.893499
150,34,5944.354569
150,72,5949.227038
450,41,5949.801597
500,18,5950.086476
550,19,5950.36866
250,94,5955.574422
400,45,5956.250438
400,20,5960.578964
300,52,5961.336747
250,27,5961.731006
300,18,5961.992318
350,18,5962.188872
300,113,5967.71256
200,28,5972.045976
400,17,5972.290704
350,16,5972.538508
200,16,5972.718361
350,97,5978.10072
600,20,5978.422613
300,36,5978.979601
550,33,5979.431986
200,24,5983.635559
400,18,5983.947766
200,18,5984.241896
200,15,5984.419517
0,118,5989.921836
200,18,5990.198625
350,33,5990.622273
350,35,5995.054927
500,17,5995.287271
400,18,5995.49253
350,25,5995.889613
350,19,5996.16593
250,64,6000.922299
300,27,6001.328594
450,269,6012.971647
450,43,6013.601021
250,30,6017.886971
500,67,6018.906832
450,52,6023.584789
250,16,6023.854821
300,23,6024.162528
100,30,6024.609499
200,63,6029.395663
250,27,6029.821081
400,117,6035.433141
400,52,6036.178026
350,99,6041.610504
250,286,6053.593854
300,62,6058.317586
150,54,6059.103511
400,93,6064.292564
350,51,6065.000333
500,49,6065.705097
100,35,6070.230309
300,32,6070.686811
150,24,6071.00755
450,243,6082.478274
250,82,6087.44015
150,62,6088.248806
250,20,6088.550125
550,26,6092.810211
400,147,6098.7754
250,109,6104.326926
300,27,6104.749941
450,91,6110.017757
350,44,6110.682042
450,180,6117.036355
400,51,6121.694789
400,29,6122.111114
300,33,6122.659234
500,20,6122.952379
300,18,6123.182705
300,21,6127.557842
200,26,6127.883465
300,25,6128.306013
350,21,6128.595994
250,25,6128.919989
500,25,6133.375099
200,37,6133.849854
250,22,6134.225287
350,19,6134.478591
350,16,6134.6578
500,123,6140.335832
350,156,6146.419198
400,31,6150.756971
300,59,6151.596257
100,48,6156.260629
300,44,6156.891593
450,23,6157.297707
400,101,6162.730732
400,43,6163.33883
350,23,6163.629571
200,18,6167.806495
150,23,6168.111956
400,65,6169.096684
400,29,6169.481766
450,20,6173.708652
250,38,6174.291865
50,91,6179.589991
500,163,6185.723262
550,20,6186.011654
400,92,6191.279843
550,41,6191.882061
150,20,6192.163346
250,28,6192.576301
600,111,6197.995657
100,24,6198.35564
100,111,6203.827677
450,84,6208.847587
400,21,6209.142035
500,20,6209.401533
350,31,6213.673097
250,23,6214.033572
400,19,6214.234921
200,22,6214.584798
150,36,6215.021877
650,24,6219.28069
500,20,6219.546446
350,77,6220.601138
300,21,6220.859986
450,24,6225.128342
400,22,6225.439262
100,36,6225.946381
250,42,6226.485843
250,16,6230.58959
300,16,6230.809521
500,36,6231.284016
350,53,6231.934784
350,22,6236.118804
250,111,6237.632836
150,316,6253.730025
250,25,6254.049919
450,19,6254.350775
350,24,6254.706783
400,23,6258.905547
150,81,6259.998944
350,46,6264.621598
250,146,6270.404497
250,48,6271.100334
250,29,6271.51005
150,16,6271.76311
150,40,6276.300902
250,24,6276.594563
700,212,6287.468151
350,48,6288.145847
250,36,6288.65896
400,33,6293.054488
350,17,6293.396743
150,33,6293.841809
200,29,6294.259664
500,464,6316.206343
300,192,6322.753516
500,33,6327.131657
400,27,6327.439161
350,28,6327.81006
350,18,6328.060554
200,286,6339.840929
350,127,6345.45022
250,23,6349.73688
100,36,6350.228159
500,26,6350.646234
350,43,6351.254155
550,547,6378.536658
350,44,6379.132695
400,23,6379.456992
250,35,6379.978961
200,41,6384.443907
250,229,6395.477077
250,24,6395.823024
400,31,6396.274811
250,86,6401.373889
200,33,6401.819397
100,29,6402.242824
250,83,6407.408199
200,16,6407.618036
500,21,6407.924552
200,22,6408.233897
400,28,6408.624007
350,36,6413.074913
200,34,6413.53662
450,28,6413.960841
250,22,6414.246922
200,23,6418.512423
200,28,6418.877812
150,19,6419.133276
550,42,6419.72274
500,16,6419.98149
500,133,6425.819499
400,28,6430.104077
500,38,6430.732048
350,39,6431.296257
350,44,6435.715517
350,58,6436.537834
350,21,6436.840323
300,27,6437.220214
150,39,6441.596961
400,26,6441.91308
350,25,6442.310607
250,80,6447.262709
400,25,6447.563155
350,37,6448.064301
350,19,6448.305827
450,69,6453.174377
300,137,6458.786479
400,18,6458.987714
50,20,6459.279675
350,62,6464.018763
300,61,6464.871884
300,33,6465.322142
450,127,6471.039923
250,31,6475.479946
400,51,6476.153784
300,23,6476.449903
500,26,6476.856883
500,167,6486.890435
450,68,6487.840996
450,135,6493.46294
350,32,6497.768054
350,114,6503.165141
250,24,6503.53066
400,41,6504.080866
300,19,6504.366064
350,23,6504.661368
200,255,6515.903094
300,19,6516.104757
400,23,6520.383672
400,24,6520.710323
400,35,6521.240276
250,41,6521.82803
100,33,6526.32336
350,83,6527.510072
350,43,6532.06701
350,30,6532.525723
300,41,6533.073513
550,44,6537.433114
450,18,6537.751559
500,32,6538.251192
350,218,6548.838892
650,18,6549.095591
250,21,6549.411561
300,130,6555.035025
550,158,6561.113364
650,16,6561.306415
300,19,6565.329549
400,271,6576.792021
100,41,6577.39634
350,28,6577.825317
300,33,6578.285179
450,29,6582.467108
250,20,6582.744996
150,23,6583.114543
200,25,6583.455732
400,32,6583.928544
200,26,6588.129553
250,27,6588.56939
200,26,6588.916579
550,40,6589.492227
250,52,6593.994118
0,26,6594.420623
250,33,6594.913066
500,18,6595.199945
350,32,6599.413201
400,52,6600.259268
350,59,6601.047926
350,27,6605.252446
450,23,6605.566139
400,31,6606.07607
500,37,6606.56536
300,31,6610.819509
350,50,6611.531736
200,27,6611.949472
250,69,6616.741112
400,21,6617.058777
400,23,6617.362402
300,37,6617.920684
200,23,6622.052243
600,19,6622.353495
400,62,6623.234182
250,49,6627.738625
50,112,6633.202199
350,16,6633.416658
100,92,6634.740309
250,336,6651.385553
550,16,6651.657168
100,46,6652.316528
200,53,6656.960074
450,17,6657.278198
550,22,6657.601012
300,54,6662.299083
250,18,6662.63135
200,44,6663.310104
250,17,6663.575148
650,27,6663.925672
550,28,6668.161296
500,18,6668.429877
400,29,6668.842887
200,40,6669.42617
300,22,6669.755139
200,19,6673.84563
350,61,6674.774177
550,62,6679.562804
550,31,6680.039857
450,202,6686.836793
500,31,6691.104196
250,17,6691.320081
250,90,6696.346181
350,93,6697.659696
400,73,6702.462328
500,19,6702.745444
500,37,6703.269666
450,32,6703.675055
650,42,6708.090269
550,45,6708.72657
300,137,6714.46458
550,26,6714.835264
150,29,6719.092184
500,61,6719.943208
400,18,6720.216158
100,26,6720.527647
450,102,6725.710024
400,24,6726.077488
450,18,6730.124327
600,17,6730.341305
300,30,6730.771441
400,53,6731.539539
200,74,6736.350914
500,65,6737.190334
250,47,6741.673311
250,26,6742.060872
500,26,6742.403109
250,225,6753.271553
300,62,6754.113765
350,96,6759.351692
400,276,6770.787314
650,72,6775.545308
350,32,6776.058219
150,29,6776.466101
150,75,6781.353763
150,148,6787.402809
350,17,6787.667397
300,23,6787.962124
150,19,6792.009186
250,51,6792.755421
200,60,6797.415854
100,22,6797.717047
250,51,6798.387421
350,102,6803.659055
300,38,6804.174678
250,22,6804.480496
250,19,6804.744332
200,26,6808.938679
400,19,6809.253729
450,17,6809.428272
400,32,6809.906706
300,58,6814.500877
350,19,6814.786863
500,28,6815.219957
350,28,6815.640518
250,195,6826.147489
400,30,6826.573823
300,32,6827.065548
250,77,6831.977125
300,20,6832.293778
550,22,6832.698724
250,25,6833.042128
400,23,6837.219107
600,93,6838.68834
500,21,6839.001238
150,32,6843.285301
400,133,6849.075339
250,21,6849.36296
200,20,6849.646644
300,17,6849.901447
300,39,6854.32985
150,26,6854.749466
200,24,6855.107634
300,43,6855.768127
200,20,6856.05108
450,24,6860.311454
350,21,6860.613119
200,21,6860.935413
150,30,6861.397726
500,26,6861.725358
350,47,6866.206585
300,33,6866.709603
450,42,6867.347975
150,21,6867.682951
300,21,6871.825935
200,22,6872.15618
300,56,6873.068474
300,33,6877.401382
250,52,6878.188497
300,45,6878.927957
400,53,6883.523243
200,17,6883.798719
250,23,6884.111758
350,21,6884.417899
500,24,6884.732196
100,24,6889.016255
350,72,6890.099074
600,18,6890.383068
250,25,6890.718796
400,65,6895.579117
350,20,6895.89153
400,19,6896.172732
300,34,6900.554645
300,26,6900.973902
400,32,6901.463906
400,37,6902.071743
400,46,6906.588847
400,19,6906.879709
150,21,6907.186601
600,20,6907.497441
400,24,6907.891701
200,31,6912.200531
300,22,6912.511448
300,47,6913.2238
200,27,6913.561522
450,38,6918.034681
350,36,6918.630454
450,39,6919.253853
500,29,6919.705562
200,31,6924.092494
500,104,6925.629245
350,23,6929.937842
350,20,6930.217385
150,49,6930.939643
250,46,6931.642491
550,61,6936.552626
400,70,6941.73144
300,28,6942.202074
600,23,6942.568269
400,32,6943.042896
650,49,6947.722888
250,47,6948.421789
250,22,6948.726858
200,26,6949.129574
300,25,6949.491046
200,23,6953.684879
200,35,6954.214433
300,35,6954.70833
400,72,6959.60157
100,126,6965.27016
450,18,6965.571499
400,24,6965.926532
300,24,6966.330014
250,29,6970.618459
150,41,6971.180261
100,36,6971.69447
150,43,6972.362397
250,34,6976.683611
550,18,6976.969095
200,23,6977.304474
200,59,6978.206213
500,20,6982.340825
250,212,6989.18895
400,19,6989.468621
450,113,6994.959463
400,22,6999.106084
250,20,6999.396028
200,18,6999.673003
200,24,6999.994841
500,37,7000.609454
450,16,7000.801445
450,26,7005.025712
300,20,7005.398954
200,30,7005.867259
250,61,7006.778496
350,54,7011.460507
200,34,7012.063914
150,31,7012.523191
400,65,7017.259571
200,26,7017.672486
100,31,7018.112583
250,30,7022.514879
-50,28,7022.976589
150,94,7028.143362
300,25,7028.628686
350,32,7029.129831
400,85,7034.252642
350,17,7034.544845
200,28,7035.026498
200,33,7035.542563
250,20,7035.828648
350,26,7040.089599
300,17,7040.393841
300,28,7040.765755
300,22,7041.166513
500,41,7041.853576
400,20,7045.991782
300,26,7046.362505
300,32,7046.850921
350,19,7047.14466
400,41,7051.552158
450,22,7051.933609
300,34,7052.387521
300,25,7052.791633
100,37,7053.317558
500,59,7058.116559
300,35,7058.675621
450,16,7058.88304
300,19,7059.174305
250,44,7063.832113
300,35,7064.334918
350,20,7064.609336
400,33,7068.890021
550,28,7069.309425
350,20,7069.630484
400,27,7070.062026
400,199,7080.570473
350,44,7081.217727
150,60,7082.093692
350,31,7086.372673
250,19,7086.652825
250,34,7087.198894
250,28,7087.569992
250,15,7087.830757
200,21,7091.973872
450,22,7092.316045
350,53,7093.086911
