#{"t_start": 1705046947.810462, "env_id": "match3-wide-v0"}
r,l,t
150,70,2504.894208
250,229,2515.811603
200,36,2516.226663
100,37,2516.64014
100,1155,2565.985721
300,280,2577.204883
-100,202,2587.490222
300,47,2587.943442
50,52,2592.570088
150,40,2592.969989
250,272,2604.000579
150,39,2608.504558
250,97,2609.608846
250,218,2620.288251
350,78,2625.216746
150,808,2658.386817
100,138,2664.052632
100,53,2664.628049
50,58,2669.39166
200,88,2674.371145
350,20,2674.5859
150,30,2674.918934
150,40,2675.369035
300,383,2691.84323
200,103,2697.103115
100,715,2730.475954
200,65,2731.220726
50,80,2736.324002
200,72,2737.176983
-50,127,2742.799783
100,501,2764.741858
550,40,2769.277679
150,707,2797.678585
150,91,2802.717351
300,27,2803.047425
250,61,2803.768755
150,62,2808.566175
450,36,2808.937183
150,34,2813.463184
200,54,2814.011267
100,43,2814.500373
300,1024,2859.758616
150,92,2864.930264
450,92,2870.118917
350,37,2870.554856
300,81,2875.490849
500,18,2875.719468
150,44,2876.223745
300,33,2876.637354
50,287,2892.188066
400,386,2908.728254
450,55,2909.339708
250,62,2914.194853
350,82,2915.112085
100,386,2931.642737
100,38,2932.074946
400,31,2936.568661
150,31,2936.907726
100,56,2937.554762
250,44,2942.154326
150,147,2947.972698
0,39,2948.442145
500,114,2953.777471
300,56,2958.562727
300,148,2964.356868
100,1155,3013.870358
300,1155,3063.100682
300,64,3063.750076
350,26,3064.039731
200,474,3085.908737
100,110,3091.238233
450,175,3097.168223
0,153,3107.019673
100,1155,3155.916962
150,159,3161.492347
50,1155,3209.607111
0,1155,3257.793115
300,904,3296.025381
300,1155,3344.393366
200,130,3349.815498
350,334,3365.840292
200,1155,3414.925174
250,99,3415.898918
50,319,3431.499244
150,1155,3480.398229
250,367,3496.472863
0,1155,3545.370808
300,27,3545.618821
200,1155,3594.374336
50,1155,3643.249252
250,84,3648.337974
50,66,3648.965176
150,382,3664.496896
500,132,3669.946191
50,111,3675.130313
-100,207,3685.419107
200,1155,3734.693485
250,125,3740.114568
100,807,3773.138139
300,420,3789.747799
100,156,3799.673509
0,127,3805.111142
250,125,3810.490431
100,1012,3849.921682
0,434,3870.753029
350,85,3871.578084
150,111,3876.854648
250,68,3881.811793
-100,1155,3930.626859
250,255,3941.551041
50,21,3941.769288
300,108,3946.970392
300,646,3974.136894
150,504,3995.87134
100,1155,4044.982949
50,483,4066.384596
50,57,4067.006975
100,99,4072.198182
50,1155,4121.820687
250,444,4138.187215
550,316,4153.793307
150,1118,4201.383355
250,665,4228.384161
200,109,4233.548154
0,422,4249.966621
250,66,4250.692183
250,42,4255.178332
-50,100,4260.274138
450,59,4260.91508
-50,721,4293.08917
150,96,4294.120892
50,935,4336.331604
50,214,4342.711463
50,196,4352.976834
150,115,4358.433062
50,159,4364.240092
100,44,4364.720941
100,26,4369.132586
200,144,4374.6827
0,172,4380.573497
50,229,4391.161795
50,555,4413.167176
150,80,4418.149209
400,31,4418.464718
50,598,4444.985047
450,94,4446.012597
400,46,4450.679256
150,59,4451.277091
150,162,4461.267279
100,1073,4504.745365
200,409,4521.127769
200,119,4526.35496
-100,121,4531.622183
100,1001,4574.296772
-100,38,4574.708895
300,446,4595.364932
0,48,4595.891282
150,56,4596.538803
50,75,4601.343978
0,137,4606.825639
50,67,4611.655653
250,32,4612.012181
50,203,4618.131713
-100,283,4633.325832
350,67,4634.085075
250,216,4644.53458
50,97,4649.656427
100,1155,4698.568207
50,69,4699.323882
100,819,4736.217915
300,729,4764.145383
100,21,4764.363445
300,90,4769.336864
50,1155,4817.829889
300,520,4839.549543
250,106,4844.790464
200,349,4860.850879
350,64,4861.545526
250,67,4866.356857
300,18,4866.561587
0,41,4867.011663
200,369,4882.917978
100,64,4887.604349
300,44,4888.046837
0,36,4888.477655
150,512,4910.172993
100,493,4931.832553
400,619,4960.327755
200,77,4965.230547
400,99,4966.366172
200,23,4970.626433
150,270,4981.661915
300,69,4982.515543
300,264,4993.477594
-100,38,4997.924544
350,139,5003.491958
400,82,5004.464241
200,86,5009.481456
350,80,5014.37284
200,217,5020.771007
400,202,5030.819499
150,760,5063.038946
0,978,5102.120128
300,34,5106.406758
150,439,5123.029847
300,74,5127.823352
200,484,5145.2914
150,101,5150.368249
300,85,5155.270823
300,21,5155.492947
300,61,5160.136978
50,15,5160.300121
250,46,5160.906647
250,149,5166.572887
100,59,5171.374128
400,53,5171.997631
50,75,5176.941254
250,1067,5221.887808
100,459,5243.232412
50,137,5248.887881
250,20,5249.120568
500,1155,5298.90866
300,18,5299.159487
400,32,5299.576993
250,42,5304.03956
100,17,5304.291279
200,42,5304.814231
350,23,5305.125977
400,80,5310.021236
450,301,5321.569587
250,106,5326.737362
450,19,5326.972097
100,30,5327.390182
100,377,5344.219772
400,34,5348.626914
200,124,5354.227509
150,91,5355.384103
200,49,5359.933329
300,27,5360.239341
150,43,5360.805599
500,20,5361.071301
300,45,5365.520354
350,32,5365.947359
450,20,5366.216191
350,23,5366.547116
200,214,5377.180606
600,22,5377.442936
250,78,5382.520777
100,40,5383.089542
250,57,5383.864422
150,76,5388.816134
250,69,5393.711461
150,20,5393.97498
200,78,5395.051006
300,30,5399.44409
100,95,5400.657116
250,21,5404.816654
300,40,5405.326829
250,30,5405.749883
450,65,5410.582409
250,60,5411.392839
400,52,5412.058275
400,79,5417.029112
200,52,5417.774942
50,102,5422.989582
350,124,5428.546292
450,17,5428.80803
250,16,5428.994375
400,17,5433.177886
400,84,5434.301018
350,17,5434.492926
200,48,5439.067332
200,24,5439.35447
250,186,5445.793025
300,79,5450.794264
450,27,5451.164339
200,19,5451.443792
350,85,5456.50486
500,43,5457.083276
200,77,5462.080135
350,19,5462.34932
400,19,5462.599673
200,63,5467.436898
250,19,5467.712799
300,38,5468.205592
200,93,5473.358835
200,21,5473.647634
200,130,5479.36452
400,43,5480.005144
150,23,5484.311876
200,28,5484.685621
150,19,5484.934932
250,25,5485.24851
450,35,5489.737861
250,16,5489.921089
250,77,5491.035588
100,40,5495.511791
350,27,5495.875077
100,69,5496.826577
250,223,5508.267734
200,19,5508.542456
300,74,5513.452346
450,17,5513.697459
150,17,5513.889912
100,36,5514.43201
350,20,5514.694464
150,17,5519.100612
200,15,5519.275286
450,22,5519.544444
500,42,5520.162297
200,20,5520.430575
350,65,5525.271568
350,28,5525.666727
150,117,5531.133719
150,44,5531.76964
300,23,5535.970995
350,68,5536.851872
550,199,5547.400379
400,32,5547.817774
250,48,5548.455898
250,103,5553.796479
250,31,5554.203256
350,30,5558.497835
400,37,5558.996321
350,69,5559.914422
150,21,5564.055031
300,57,5564.845444
300,27,5565.2481
200,126,5570.863915
200,23,5571.145224
400,39,5575.565408
250,69,5576.416062
300,19,5576.671508
200,64,5581.435998
100,49,5582.059636
250,119,5587.608428
300,24,5587.952481
250,18,5588.207107
250,26,5592.429957
200,36,5592.927319
300,187,5599.178751
350,28,5603.54619
300,25,5603.889374
500,33,5604.324071
300,20,5604.597258
150,47,5609.178586
400,113,5610.667744
350,43,5615.121401
400,74,5616.108576
100,23,5620.271775
400,34,5620.728164
300,54,5621.48869
400,102,5626.743577
500,18,5626.985026
300,80,5631.906372
450,25,5632.251354
250,24,5632.613921
300,38,5637.031093
0,18,5637.266405
250,30,5637.674672
450,19,5637.925636
350,22,5638.232775
350,43,5642.788234
300,36,5643.224453
150,47,5643.882692
350,23,5644.170761
250,57,5648.900534
400,1140,5700.198368
450,19,5700.477988
250,33,5700.926858
300,27,5701.326179
500,81,5706.37604
250,19,5706.631319
500,32,5707.070862
400,18,5711.268839
250,16,5711.519668
150,58,5712.344041
350,18,5712.628067
250,44,5717.362551
300,21,5717.647192
100,27,5717.983263
100,32,5718.476677
450,757,5753.237958
100,32,5753.685241
300,23,5757.947156
350,21,5758.275432
150,43,5758.858233
200,23,5759.170354
250,33,5759.709341
300,17,5763.840907
550,26,5764.248859
50,29,5764.703087
350,25,5765.092871
250,23,5765.489823
650,31,5769.844095
300,23,5770.206016
250,23,5770.509892
550,26,5770.882648
150,36,5775.346225
350,17,5775.562528
250,43,5776.270132
250,31,5776.745884
450,26,5777.109158
350,17,5781.376906
250,23,5781.69124
400,15,5781.964458
250,25,5782.29369
350,21,5782.621706
150,21,5783.001026
550,605,5811.614779
500,17,5811.876898
250,71,5816.780066
300,41,5817.386867
400,47,5818.107714
150,24,5822.377011
250,28,5822.802258
250,21,5823.107823
300,22,5823.463456
300,34,5824.004153
100,42,5828.600621
450,237,5839.837795
350,238,5851.125532
250,25,5851.5627
450,33,5852.039215
350,33,5852.509241
350,23,5852.887482
250,17,5856.998586
100,38,5857.619888
400,44,5858.351092
350,22,5858.630605
200,29,5863.013221
350,17,5863.210666
100,18,5863.491027
350,19,5863.754088
350,26,5864.181779
600,17,5864.382753
350,23,5868.683781
350,17,5868.901678
350,23,5869.274446
400,113,5874.861276
350,19,5875.146005
300,27,5875.531811
200,23,5875.835882
450,19,5876.133097
450,19,5880.299886
350,22,5880.600477
500,35,5881.084656
400,60,5881.872567
650,246,5893.117617
200,33,5897.446816
200,23,5897.820478
300,26,5898.191036
550,23,5898.521965
250,43,5903.046224
350,45,5903.659985
250,21,5903.962019
200,39,5904.516818
350,679,5937.573867
200,50,5938.245357
250,33,5938.706339
200,47,5943.438015
250,21,5943.724784
200,34,5944.25379
500,27,5944.583384
400,17,5944.852036
250,15,5948.956892
200,33,5949.404895
400,83,5950.583443
400,39,5955.025366
400,16,5955.29063
450,60,5956.15666
350,19,5960.474374
450,23,5960.81211
300,127,5966.497571
250,16,5966.706697
350,289,5978.784888
500,44,5979.399077
400,44,5983.993661
350,19,5984.284346
650,36,5984.772618
300,32,5985.241137
250,24,5989.41659
200,21,5989.694902
400,22,5989.981368
400,57,5990.773887
250,93,5995.997663
350,26,5996.392664
350,20,6000.567987
400,58,6001.365998
300,31,6001.816436
400,18,6002.076975
400,294,6017.951966
300,37,6018.542052
250,34,6018.991735
300,147,6025.098782
50,22,6029.302404
400,187,6035.948708
500,38,6036.457939
300,80,6041.603604
200,17,6041.870745
700,33,6042.321146
250,137,6048.165632
300,20,6052.464765
200,21,6052.761191
250,73,6053.884202
250,41,6058.320873
450,42,6058.896016
400,37,6059.428834
200,74,6064.347855
300,39,6064.890664
350,21,6065.192977
250,29,6065.606713
350,110,6071.170479
300,27,6075.54389
450,23,6075.846442
400,58,6076.692713
350,53,6081.414195
250,31,6081.851918
400,23,6082.173209
200,97,6087.389285
350,61,6088.189963
350,24,6088.576071
300,19,6092.665339
350,22,6093.042142
350,23,6093.368352
550,48,6094.073147
650,173,6104.392868
500,21,6104.6994
150,36,6105.214038
550,17,6105.41371
500,23,6105.802616
300,38,6110.386796
300,31,6110.836974
400,23,6111.157381
600,208,6121.8409
300,18,6122.134049
250,33,6122.603387
200,17,6122.867606
350,25,6123.221453
450,22,6127.539074
400,16,6127.783732
200,226,6138.947253
350,17,6139.209317
250,23,6139.517189
450,29,6139.950884
250,32,6140.467042
350,22,6144.650024
300,23,6144.951171
350,58,6145.756968
150,84,6150.840944
300,1155,6202.770618
250,56,6203.544975
500,192,6213.956777
350,57,6214.678454
150,38,6215.200922
200,40,6219.653599
350,107,6225.043564
250,93,6226.298855
250,39,6230.724744
350,41,6231.238138
200,17,6231.472061
50,21,6231.719879
500,55,6236.356476
400,47,6236.993168
550,132,6242.689711
350,21,6242.982851
400,98,6248.246002
300,29,6248.617286
250,129,6254.386584
300,22,6254.671351
200,18,6258.829749
200,86,6260.019101
300,32,6264.432858
350,172,6270.577446
300,17,6270.841267
550,459,6293.110197
300,182,6299.562969
250,29,6299.961316
400,41,6304.447577
350,34,6304.889334
300,24,6305.25879
500,389,6322.277215
250,38,6322.80193
400,104,6328.123174
400,19,6328.375413
400,34,6332.696385
300,35,6333.173607
450,19,6333.441728
200,182,6339.928497
100,150,6349.800483
350,27,6350.161338
350,16,6350.423246
400,29,6350.861183
450,20,6351.154421
300,33,6355.495337
250,34,6355.933255
200,26,6356.334094
150,145,6362.355528
350,22,6362.657412
300,25,6366.905162
450,59,6367.696496
200,144,6373.593943
350,58,6378.350242
300,19,6378.637416
50,21,6378.933059
450,22,6379.307784
350,23,6379.621239
350,28,6380.036019
400,30,6384.334923
400,27,6384.679523
150,91,6389.815157
350,24,6390.210951
250,20,6390.502855
300,24,6390.840712
650,18,6391.114184
150,50,6395.724288
100,30,6396.168094
350,23,6396.480189
350,21,6396.764509
350,36,6401.166865
250,25,6401.542233
350,40,6402.107741
350,440,6420.15742
150,94,6425.425309
250,19,6425.700168
450,38,6430.173368
350,19,6430.438757
450,73,6431.495837
250,26,6435.655261
400,20,6435.930535
350,25,6436.324197
200,49,6437.01316
250,22,6437.296646
300,39,6441.680417
200,21,6441.945998
300,22,6442.269597
300,19,6442.542587
-50,49,6447.040426
200,18,6447.309201
300,60,6448.092616
400,454,6469.791665
300,20,6470.060549
200,52,6470.750742
400,33,6475.252643
500,61,6476.077986
300,39,6476.624823
500,23,6480.866508
450,20,6481.160128
500,91,6482.370155
200,18,6486.508453
200,25,6486.815634
250,50,6487.499793
350,107,6492.792303
150,54,6493.520273
500,17,6497.584276
400,24,6497.930033
350,34,6498.367629
450,21,6498.629435
450,49,6503.204238
250,41,6503.754293
350,35,6504.28129
150,105,6509.506953
200,87,6514.670059
500,16,6514.845281
200,63,6515.699053
400,99,6521.0144
200,21,6521.353709
200,60,6526.222629
300,30,6526.678181
0,26,6526.98223
400,257,6538.448918
250,24,6538.742063
450,28,6542.886541
50,19,6543.150341
150,87,6544.429279
350,21,6548.490346
300,72,6549.511723
500,30,6549.928417
200,26,6554.105485
300,24,6554.420592
400,87,6555.664852
400,19,6559.724585
300,45,6560.351244
200,19,6560.677651
500,38,6561.206681
200,41,6565.552354
250,15,6565.793189
250,17,6565.98686
300,33,6566.513956
350,53,6571.054055
300,94,6572.351392
400,185,6582.622939
350,79,6583.792399
350,23,6587.91247
450,37,6588.493592
400,19,6588.784384
400,23,6589.099033
300,45,6593.489365
500,65,6594.469511
150,17,6594.766387
150,25,6595.115172
250,31,6599.32344
550,27,6599.733588
250,20,6600.031182
450,25,6600.413623
300,21,6600.68779
600,26,6604.878861
300,19,6605.159695
400,30,6605.596422
350,27,6606.009249
500,44,6606.623512
400,30,6610.864946
350,25,6611.260669
300,21,6611.539574
400,32,6612.00056
400,26,6616.148172
200,30,6616.565885
500,17,6616.84236
200,51,6617.557369
550,20,6617.861841
50,56,6622.526427
450,43,6623.132453
150,49,6627.639384
150,20,6627.932031
400,29,6628.366528
250,18,6628.637303
250,29,6629.035873
300,25,6633.188352
300,45,6633.900458
500,26,6634.226284
300,34,6634.777533
200,41,6639.15475
250,17,6639.361304
300,19,6639.65372
250,18,6639.91429
300,24,6640.341656
350,28,6644.530936
350,26,6644.922429
400,17,6645.191432
350,26,6645.568278
50,22,6645.916336
550,45,6650.474969
300,20,6650.807172
350,22,6651.155612
250,33,6651.655102
450,15,6651.920369
250,15,6652.092377
100,67,6657.016863
200,54,6657.943611
300,58,6662.624617
300,42,6663.348521
200,19,6663.567605
450,23,6663.965381
350,27,6668.116414
250,56,6668.955866
150,42,6669.549355
250,57,6674.243208
400,24,6674.557024
400,51,6675.338521
200,22,6679.58838
250,71,6680.629392
100,25,6680.927945
350,27,6685.173875
100,29,6685.628488
350,77,6686.761992
500,159,6696.570401
600,39,6697.11257
300,116,6702.540301
350,127,6708.125363
200,29,6708.570209
450,20,6708.874424
500,481,6730.792615
400,32,6731.218974
350,70,6735.968184
350,155,6741.892587
300,42,6742.559579
450,19,6742.765217
300,42,6747.249132
300,71,6748.242446
400,21,6752.331497
200,62,6753.213707
300,23,6753.512605
300,81,6758.479288
100,30,6758.910208
400,18,6759.194007
400,25,6759.560966
200,42,6763.934742
150,34,6764.37108
400,60,6765.195496
400,21,6769.36087
350,18,6769.614532
150,40,6770.156868
400,33,6770.656406
300,39,6774.933379
250,37,6775.446834
100,20,6775.731678
200,18,6776.007356
200,31,6776.431545
400,32,6780.68328
350,27,6781.116842
200,25,6781.454536
0,27,6781.840385
350,31,6786.138166
250,43,6786.852379
200,16,6787.061594
350,20,6787.352676
400,65,6792.07492
450,32,6792.543983
300,63,6793.396096
250,92,6798.525192
250,50,6803.042056
300,69,6803.970823
400,274,6815.538255
600,54,6820.153939
400,79,6821.273748
550,32,6825.601868
100,16,6825.858043
300,24,6826.179697
400,168,6832.478543
450,36,6833.064576
300,74,6837.994283
500,18,6838.307565
500,28,6838.741815
400,24,6842.911584
500,18,6843.191551
500,24,6843.531713
550,18,6843.805609
350,56,6844.647378
300,49,6849.163925
450,29,6849.569849
450,17,6849.825649
250,36,6850.393246
300,31,6854.692405
250,19,6855.002235
300,22,6855.353362
500,23,6855.682356
50,24,6856.084007
250,19,6860.133854
350,144,6866.10386
200,26,6866.478573
450,67,6867.480935
350,23,6871.658722
450,18,6871.923291
250,43,6872.659277
500,19,6872.913651
300,105,6878.415731
350,22,6878.746915
50,38,6883.171565
350,103,6884.639771
650,93,6889.979919
350,18,6890.200192
300,22,6890.577534
450,38,6894.971023
300,25,6895.366797
500,22,6895.67347
500,22,6895.981473
300,23,6896.388532
500,25,6900.625765
300,38,6901.226359
350,27,6901.671618
300,21,6901.995945
350,174,6912.289714
500,36,6912.843286
400,30,6913.288618
250,86,6918.450434
700,21,6918.764288
300,20,6919.075052
350,72,6924.167805
400,84,6925.383329
400,58,6930.249121
150,28,6930.66709
600,27,6931.023691
550,18,6931.280904
250,44,6935.911654
350,27,6936.340947
450,108,6942.143231
400,35,6942.667016
50,22,6943.0454
300,22,6943.356821
350,20,6947.622582
350,34,6948.094756
450,53,6948.901569
300,25,6949.240771
450,52,6953.871662
400,225,6964.855001
300,42,6965.485188
350,70,6966.550293
450,24,6970.739473
200,26,6971.115442
200,26,6971.537614
350,18,6971.778955
450,17,6972.045713
0,20,6972.312929
300,23,6976.466135
450,30,6976.930707
400,34,6977.479451
650,19,6977.771887
300,37,6982.129335
550,30,6982.561535
300,30,6982.983221
500,111,6988.390492
150,25,6988.772713
400,84,6993.817617
350,22,6994.190167
350,27,6994.526206
400,18,6994.794911
300,23,6995.0964
450,17,6999.206714
300,36,6999.751015
200,24,7000.116122
200,22,7000.440672
450,82,7005.527661
600,22,7005.911735
300,128,7011.720733
400,22,7012.136258
250,16,7012.33283
750,62,7017.017184
450,103,7022.587859
350,31,7023.050794
400,33,7023.513883
250,30,7023.917436
350,19,7028.046651
300,37,7028.727315
250,31,7029.197669
400,31,7029.663171
550,30,7033.989493
600,29,7034.444099
350,24,7034.805092
600,37,7035.442829
400,30,7035.893705
250,27,7040.170901
500,18,7040.392969
450,15,7040.656047
300,24,7041.008916
400,52,7045.752569
300,22,7046.069958
500,26,7046.436708
400,32,7046.99466
250,55,7051.601833
350,49,7052.30224
400,32,7052.766713
600,19,7053.067256
50,30,7057.405636
500,29,7057.863838
300,22,7058.191055
250,28,7058.626849
450,55,7063.394904
300,107,7064.980467
250,30,7069.233627
300,72,7070.349651
350,25,7070.73525
250,112,7076.158069
400,112,7081.57339
200,28,7082.009916
450,22,7086.152756
600,32,7086.60147
400,21,7086.967816
350,74,7091.898074
400,33,7092.411935
600,28,7092.834635
450,631,7120.868718
300,35,7121.387411
500,28,7125.498368
150,35,7126.042638
300,34,7126.535054
550,33,7127.044671
250,25,7131.151886
450,29,7131.597919
550,34,7132.070852
150,22,7132.452121
350,17,7132.660815
400,27,7136.832169
600,15,7137.123816
350,29,7137.447293
100,37,7137.980956
250,29,7138.470243
450,34,7142.738949
150,55,7143.624839
450,30,7144.04957
450,35,7148.384891
450,19,7148.712601
200,31,7149.141808
350,106,7154.483976
450,24,7154.805035
300,23,7155.207049
500,25,7155.551276
500,20,7159.620743
250,22,7159.917874
300,18,7160.199739
150,91,7165.237219
250,22,7165.60604
250,46,7166.233023
350,17,7166.492262
250,49,7170.985536
200,41,7171.569738
550,17,7171.849538
250,26,7172.188442
250,78,7177.142707
300,28,7177.533274
200,21,7177.837162
100,20,7178.128751
600,224,7188.887792
550,36,7189.390641
300,130,7194.985966
250,21,7199.109695
200,19,7199.388286
350,66,7200.314974
550,53,7204.880825
250,94,7206.231722
300,38,7210.600855
600,24,7210.934731
500,49,7211.626416
350,27,7212.039867
350,57,7216.713835
150,34,7217.157028
300,23,7217.479972
550,60,7222.10293
500,31,7222.558956
300,19,7222.845995
300,27,7223.287797
200,34,7227.54345
350,18,7227.831983
300,22,7228.143135
400,56,7228.984822
400,35,7233.32166
300,107,7238.647326
500,17,7238.919707
300,19,7239.197568
400,22,7239.52824
250,18,7239.816569
450,27,7240.237435
250,98,7245.326035
100,31,7245.744422
750,20,7249.811148
300,21,7250.18699
300,29,7250.556285
600,86,7255.650075
500,20,7255.94378
250,17,7256.226865
400,26,7256.56628
300,142,7262.456341
400,134,7268.162391
300,27,7268.609032
400,28,7272.72821
450,24,7273.167939
300,16,7273.365869
450,119,7278.873289
400,40,7279.493001
450,18,7279.776129
400,25,7283.919132
350,33,7284.398074
550,24,7284.729036
250,88,7289.807573
300,79,7291.006172
450,37,7295.420264
450,28,7295.84085
250,23,7296.177072
450,18,7296.495789
200,30,7296.935313
350,23,7301.069571
550,44,7301.713702
200,64,7302.719986
300,21,7306.827
350,22,7307.16986
250,27,7307.634259
550,29,7308.135065
350,23,7308.49269
250,31,7312.824707
400,20,7313.173399
350,28,7313.619255
250,30,7314.133303
550,27,7314.596531
300,29,7318.852368
550,19,7319.171424
250,51,7319.964339
600,50,7324.574449
400,104,7326.251458
200,23,7330.361173
300,42,7330.980028
200,29,7331.436662
200,275,7343.178227
250,20,7343.47101
500,32,7347.771964
200,32,7348.210861
600,30,7348.626074
400,16,7348.897562
600,30,7353.181549
600,26,7353.539886
400,18,7353.855175
400,18,7354.142214
500,21,7354.416416
300,27,7354.806194
100,84,7359.870142
250,52,7360.609985
300,28,7364.874782
300,16,7365.162786
200,155,7371.288033
550,25,7371.728096
550,20,7372.045252
500,16,7372.261224
400,27,7376.536219
