#{"t_start": 1705046947.7556086, "env_id": "match3-wide-v0"}
r,l,t
150,194,1704.072237
200,475,1720.825284
150,52,1725.866978
300,189,1731.913415
200,157,1738.118146
250,1155,1785.201232
250,119,1790.673169
300,478,1812.069617
350,109,1817.358931
300,46,1817.870554
350,163,1827.722985
500,32,1828.133322
250,89,1829.170039
250,99,1834.336931
300,69,1839.264302
250,42,1839.787012
150,131,1845.375714
250,51,1850.033814
200,240,1856.733045
250,145,1866.368385
50,537,1888.157954
400,69,1888.913063
250,148,1894.571969
300,42,1899.079433
300,228,1909.862389
400,340,1921.618742
150,129,1927.04695
200,149,1932.662416
150,487,1953.91978
50,152,1959.561758
450,386,1975.813492
100,86,1980.816776
100,1155,2028.992349
200,92,2034.17347
150,157,2039.858162
200,337,2055.450217
300,47,2055.94401
300,210,2066.310744
250,466,2083.243974
200,84,2088.168499
200,30,2088.488814
150,1155,2137.029898
350,32,2137.364028
200,96,2142.565093
300,140,2148.019272
300,18,2148.2151
500,269,2162.929412
250,673,2190.444294
100,406,2206.666277
0,1155,2255.031686
200,327,2270.395811
0,309,2281.468553
300,394,2297.701594
150,144,2303.252158
150,646,2329.983202
200,80,2334.873249
350,229,2345.291333
250,1001,2384.481385
200,42,2389.106522
100,55,2389.70303
300,620,2416.919287
0,54,2417.524715
150,29,2421.989005
100,39,2422.451485
200,60,2423.126842
100,28,2427.547631
300,890,2465.853716
250,444,2483.467551
350,153,2489.123018
350,39,2493.564484
250,173,2499.486437
250,47,2500.014654
50,158,2510.168429
200,58,2510.812274
50,1155,2560.394206
0,1110,2608.838006
50,45,2609.392918
50,147,2615.138315
-100,118,2620.554173
100,780,2653.264184
200,875,2691.654409
200,68,2696.521318
300,97,2697.628131
150,40,2702.257347
250,38,2702.68005
50,183,2709.013601
50,200,2719.694005
250,305,2731.596265
50,62,2736.507609
150,102,2741.849553
200,232,2748.579583
350,51,2753.246799
100,72,2754.053466
250,399,2774.830389
50,174,2780.934273
350,127,2786.384579
150,70,2787.247255
350,880,2825.61332
200,283,2841.594749
450,35,2841.973494
150,93,2847.18828
150,58,2847.895654
350,58,2848.562318
200,162,2858.944256
100,57,2859.613169
150,92,2864.768666
150,37,2865.247024
150,173,2871.271688
350,39,2875.803568
300,149,2881.709222
150,385,2898.26792
100,63,2898.947093
600,47,2903.579756
150,104,2908.799065
250,115,2914.249707
300,154,2920.081734
250,295,2931.522761
250,61,2936.33281
400,89,2937.345782
250,63,2942.149748
300,34,2942.554443
-100,130,2948.177049
200,189,2954.342428
100,79,2959.352178
500,51,2959.918514
350,28,2964.420263
450,44,2964.900087
450,169,2970.877029
250,192,2981.080497
250,389,2997.510685
200,73,2998.309432
100,425,3019.439022
250,298,3030.68669
450,187,3040.730373
250,212,3047.060951
550,85,3052.171346
200,38,3052.613223
250,344,3068.862126
350,71,3069.563463
450,285,3085.324769
200,1155,3134.472617
150,1155,3182.84916
0,758,3214.792838
150,1155,3262.892877
250,556,3285.221797
300,266,3296.264924
450,1155,3344.637015
200,163,3350.358325
150,173,3360.590262
300,714,3388.735933
50,719,3420.826784
200,151,3426.456897
450,1029,3470.000989
0,97,3475.09225
50,29,3475.412818
100,199,3485.517446
0,294,3496.826693
350,220,3507.372847
150,1155,3556.218138
300,865,3589.607342
0,70,3594.430187
200,1155,3643.304106
250,591,3669.233145
350,1155,3718.181026
250,80,3719.024261
200,342,3735.058903
50,970,3777.96995
250,933,3816.445437
200,32,3816.790094
300,69,3821.645337
150,433,3838.61744
250,130,3844.14785
0,1155,3892.970366
150,446,3914.021067
250,422,3930.611374
350,141,3936.166308
0,367,3952.475986
250,1155,4001.522078
250,1155,4050.424644
200,431,4067.232517
50,1155,4116.821211
150,158,4122.595375
200,1155,4174.718794
300,140,4180.216968
200,774,4212.184777
300,73,4212.972988
100,807,4249.484015
300,382,4265.700628
150,34,4266.046464
50,363,4281.993954
150,191,4288.246691
100,81,4293.274289
200,208,4299.456554
200,370,4315.482096
0,126,4320.905223
50,243,4331.550204
50,183,4341.632624
50,109,4342.811901
150,97,4347.992248
250,106,4353.222351
150,39,4353.674284
100,145,4359.361694
-100,266,4374.480885
100,68,4375.225468
350,24,4375.514923
200,17,4375.719256
300,85,4380.61339
400,33,4380.965441
150,16,4381.161174
150,1155,4429.681208
50,244,4440.689172
150,56,4445.10373
200,212,4451.609449
100,129,4457.02278
100,106,4462.309067
-50,1155,4510.692324
200,40,4515.166695
0,1049,4558.050914
0,827,4590.971665
200,547,4617.035112
100,67,4617.746589
450,94,4622.80145
100,524,4644.64422
0,624,4671.789769
50,506,4693.307534
250,970,4731.8453
200,73,4736.697257
-50,113,4741.942323
100,161,4747.766302
200,76,4752.606594
50,66,4753.301332
-50,1155,4801.872787
300,295,4812.921168
350,170,4822.762016
250,237,4833.324358
150,195,4839.553625
150,734,4871.956224
150,207,4882.149873
150,52,4882.674929
350,77,4887.512727
50,490,4904.840744
50,132,4910.402049
200,1155,4961.031896
400,176,4971.093313
400,368,4987.37914
100,121,4992.653218
200,39,4993.092708
250,63,4993.781948
300,40,4998.312555
250,534,5020.279614
250,22,5020.580426
300,41,5021.043051
200,61,5025.626336
0,22,5025.868053
50,451,5046.861796
100,25,5047.164896
50,974,5085.686383
350,131,5091.198979
50,180,5101.244461
200,29,5101.593623
400,422,5117.974983
100,22,5118.221315
150,147,5127.791415
250,755,5160.173725
150,19,5160.371573
0,15,5160.61158
200,239,5171.44494
250,84,5172.40928
300,129,5177.951042
100,286,5193.469588
250,20,5193.701877
150,974,5233.301096
350,57,5238.042976
350,52,5238.672829
50,82,5243.713228
150,517,5265.773852
250,327,5277.759001
200,160,5287.688648
600,34,5288.081294
300,25,5288.440612
350,86,5293.440019
450,35,5293.881869
250,69,5298.658489
300,41,5299.180881
150,78,5304.094414
250,29,5304.487057
400,17,5304.722078
500,23,5304.99435
150,17,5305.214309
50,21,5305.472141
450,39,5309.853077
350,29,5310.213224
300,40,5310.704642
350,51,5315.247376
550,25,5315.583781
200,33,5315.99226
150,19,5316.260948
100,146,5321.897669
150,31,5326.192621
250,46,5326.769358
200,134,5332.435778
250,32,5332.871254
100,34,5337.235173
200,29,5337.642023
450,40,5338.186359
100,25,5338.516631
550,109,5343.913251
200,85,5349.027626
150,55,5349.69597
300,18,5349.934814
300,124,5355.550881
400,67,5360.277733
200,33,5360.718579
300,108,5365.994233
150,23,5366.327793
50,148,5372.166002
400,195,5382.700057
400,22,5382.998232
400,39,5383.540632
50,21,5383.813308
350,166,5393.97871
300,50,5394.658033
100,183,5404.893725
50,54,5405.589409
350,53,5406.34797
200,21,5410.605768
300,25,5410.90826
450,35,5411.414315
300,80,5416.412713
-50,31,5416.791095
650,61,5417.614059
350,25,5421.910949
150,26,5422.195674
300,17,5422.415636
250,44,5422.951946
200,44,5427.497346
150,63,5428.305553
100,41,5428.878487
350,23,5433.113698
250,17,5433.3605
250,139,5439.112213
250,40,5439.640692
300,100,5444.926134
350,20,5445.188322
350,51,5445.847878
100,16,5449.999329
300,26,5450.336957
350,27,5450.692804
150,28,5451.095927
400,42,5455.575344
200,41,5456.12518
300,54,5456.879616
350,27,5457.271009
300,59,5461.985301
300,28,5462.3952
400,51,5466.981727
400,28,5467.458189
250,133,5473.148325
300,26,5473.514421
600,15,5473.693512
250,21,5473.973758
400,16,5474.20247
150,24,5478.483529
450,39,5479.010959
250,31,5479.419374
50,15,5479.67038
150,102,5485.021567
100,20,5485.293055
300,28,5485.670786
400,41,5490.235275
200,19,5490.492117
200,25,5490.820836
150,28,5491.24802
250,41,5495.713527
450,31,5496.150627
500,58,5496.989223
150,27,5501.298996
200,15,5501.472487
200,56,5502.374583
300,24,5502.713833
250,417,5524.820595
300,42,5525.327419
100,56,5526.097146
250,86,5531.113268
500,29,5531.554213
200,111,5536.924058
350,44,5537.558309
50,116,5542.982639
200,21,5543.245392
200,23,5547.56235
350,24,5547.864648
300,44,5548.472754
100,45,5552.97052
300,20,5553.274389
500,35,5553.791378
650,29,5554.125235
250,15,5554.351201
250,20,5554.645461
350,21,5558.778822
150,25,5559.158241
100,115,5564.53026
150,35,5565.00628
550,29,5565.368962
250,21,5565.708467
350,129,5571.336015
250,71,5576.161881
300,27,5576.471913
250,19,5576.726362
150,33,5581.04531
550,49,5581.705008
400,149,5587.654308
150,17,5587.891223
500,59,5592.595825
250,114,5597.932168
-100,49,5598.592253
200,120,5604.110949
150,39,5604.652112
150,19,5604.903771
500,44,5609.410961
150,161,5615.452576
300,25,5615.800344
100,21,5616.062987
250,36,5620.431298
150,175,5626.667563
250,225,5637.534511
250,46,5638.139627
200,102,5643.428333
150,30,5643.822428
400,85,5648.944485
350,69,5649.897442
250,109,5655.393945
250,19,5655.67528
350,25,5659.995251
300,24,5660.387033
500,53,5661.099263
250,29,5661.505252
450,44,5666.090121
500,26,5666.479263
450,53,5667.174268
400,62,5671.959282
450,28,5672.381083
400,28,5672.787666
600,42,5677.280755
300,18,5677.551649
550,19,5677.82733
200,179,5684.254545
300,32,5688.696819
250,17,5688.95599
250,89,5690.006579
250,35,5694.414193
400,182,5700.824581
250,15,5701.079669
450,22,5701.371514
250,26,5705.602181
50,56,5706.430894
150,29,5706.837482
450,20,5707.110032
450,37,5711.584331
250,15,5711.779148
550,16,5712.031285
150,35,5712.546693
450,19,5712.828471
300,23,5713.164309
500,29,5717.627131
450,23,5717.977448
250,21,5718.271932
350,18,5718.532528
300,21,5718.839432
200,22,5723.067261
100,45,5723.693433
400,34,5724.174958
250,16,5724.392461
400,18,5724.663074
300,22,5728.988834
250,16,5729.269369
300,69,5730.276119
50,58,5735.11875
300,23,5735.438609
350,64,5736.366208
100,64,5741.23402
400,23,5741.586776
400,24,5741.894455
250,22,5742.280886
500,30,5746.673739
350,73,5747.796982
150,23,5748.108457
250,28,5752.423381
300,20,5752.710425
500,162,5758.923064
350,18,5759.189417
200,17,5759.475419
400,43,5763.994673
550,16,5764.267806
400,40,5764.915799
300,15,5765.120497
250,31,5765.588688
350,748,5800.391451
500,34,5804.845188
250,39,5805.450361
250,42,5806.112977
500,20,5806.42861
350,22,5810.71829
500,84,5811.830317
350,28,5812.227175
400,27,5816.533521
450,15,5816.719373
250,23,5817.029414
650,28,5817.469647
300,490,5840.494526
350,21,5840.817365
250,38,5841.380058
450,30,5845.693584
100,103,5847.13094
250,19,5851.349306
300,382,5868.881584
200,23,5869.207295
400,31,5869.660154
400,19,5869.946954
550,15,5870.132343
350,32,5874.579815
550,21,5874.890692
500,17,5875.096598
250,38,5875.635986
300,39,5876.213258
550,26,5880.493317
350,30,5880.934606
250,81,5885.888764
350,18,5886.133996
100,81,5887.304183
300,80,5892.351774
200,27,5892.678125
200,68,5897.492694
500,24,5897.876329
300,17,5898.102192
400,21,5898.404422
300,17,5898.700422
250,34,5903.021372
200,83,5904.256488
350,48,5908.860757
250,37,5909.315616
350,50,5909.976793
350,155,5916.059518
600,46,5920.590725
300,146,5926.609889
450,21,5926.878867
400,23,5927.172439
450,33,5931.645006
150,144,5937.619397
200,43,5938.179361
150,249,5949.641378
250,32,5950.096123
300,37,5950.640291
250,69,5955.528545
400,26,5955.92869
100,16,5956.11525
250,20,5960.432487
300,38,5961.011731
200,23,5961.340334
350,17,5961.585768
400,97,5966.876989
250,22,5967.168931
250,22,5967.468777
500,16,5967.701499
200,77,5972.706392
200,17,5972.965092
200,32,5973.457525
300,15,5973.732113
500,20,5977.923748
200,15,5978.104709
400,28,5978.565283
500,20,5978.849716
600,28,5979.287981
350,42,5983.758205
350,37,5984.349174
400,121,5989.877954
250,34,5990.352935
250,40,5990.862195
200,16,5995.042348
450,43,5995.621217
350,21,5995.910315
400,30,5996.355163
600,48,6000.901355
300,36,6001.432483
450,50,6002.151776
300,37,6006.529279
150,20,6006.803887
250,71,6007.859865
400,23,6012.144002
500,140,6017.995762
300,31,6018.484677
200,81,6023.573818
300,47,6024.283799
550,17,6024.485196
100,308,6036.761683
300,18,6041.053843
150,26,6041.452112
400,101,6046.772658
100,80,6047.877724
350,95,6053.27715
300,104,6058.650471
250,116,6064.125645
100,93,6065.506679
400,25,6069.820044
400,21,6070.103104
500,81,6071.26512
450,48,6075.918343
300,36,6076.45989
450,70,6081.444648
350,28,6081.789705
350,17,6082.05924
400,44,6082.716512
500,50,6087.266743
150,23,6087.571212
200,31,6087.959455
300,19,6088.217797
400,57,6092.933835
150,33,6093.414754
200,31,6093.856551
250,25,6094.187833
400,18,6094.455767
400,74,6099.4229
150,21,6099.712832
400,18,6099.962085
300,152,6110.141913
150,15,6110.349008
300,23,6110.74291
50,51,6111.454867
50,27,6111.799939
500,29,6116.066733
350,17,6116.300659
350,31,6116.708811
300,94,6121.952263
450,24,6122.352911
350,216,6133.538027
100,55,6134.361068
200,92,6139.545954
200,26,6139.952953
300,33,6140.426373
200,15,6140.674896
200,17,6144.747457
200,37,6145.272883
300,44,6145.855704
400,61,6150.62282
300,70,6151.607229
250,56,6156.396853
300,27,6156.828042
500,21,6157.14985
350,23,6157.47455
150,16,6157.723999
250,20,6158.027969
150,17,6162.18359
400,18,6162.472821
350,19,6162.75345
500,19,6163.046507
100,43,6163.616605
400,34,6168.038153
350,139,6173.982312
300,18,6174.188124
350,75,6175.31562
450,140,6185.195834
250,124,6190.847071
300,32,6191.340144
450,17,6191.559609
200,16,6191.827377
250,21,6192.119721
450,16,6192.374129
500,16,6192.564838
150,68,6197.426718
400,28,6197.802064
350,19,6198.069003
350,45,6202.5806
300,47,6203.282109
300,26,6203.608804
550,31,6207.940899
350,23,6208.2556
150,48,6208.936779
0,29,6209.332315
100,50,6213.85428
300,34,6214.320126
450,27,6214.684907
450,32,6215.096167
500,73,6219.979966
250,129,6225.676943
300,219,6236.377383
300,39,6236.908062
250,36,6237.3423
500,20,6237.628367
350,21,6241.857209
600,16,6242.043162
200,44,6242.688818
550,26,6243.019753
200,21,6243.317897
350,132,6248.955199
500,32,6253.409983
250,58,6254.199782
200,37,6254.727202
450,51,6259.345266
300,38,6259.840728
550,19,6260.107389
150,69,6264.984736
550,237,6276.126763
250,21,6276.417252
550,16,6276.5983
650,55,6277.442167
450,25,6281.658383
150,57,6282.482342
300,69,6287.422512
450,22,6287.739014
300,47,6288.397563
200,65,6293.223182
200,25,6293.685579
400,59,6294.514942
400,107,6299.792027
400,82,6304.894906
650,21,6305.17824
300,78,6310.142854
300,19,6310.429782
450,25,6310.785228
400,41,6311.310547
350,26,6311.696136
300,28,6315.909464
450,163,6322.111921
300,56,6322.856784
650,16,6323.095651
400,44,6327.537138
250,26,6327.897938
250,35,6328.358865
350,37,6332.760213
250,38,6333.317125
200,23,6333.62529
150,49,6334.267423
550,66,6339.162146
200,38,6339.629834
250,158,6345.690069
350,38,6350.198236
600,30,6350.652611
450,25,6351.056386
400,24,6351.396926
250,32,6355.694876
550,36,6356.229003
200,36,6356.689087
400,32,6357.186359
400,43,6361.718246
200,23,6362.015126
550,23,6362.339964
400,45,6366.935939
150,62,6367.749844
350,32,6368.171604
400,35,6372.590493
300,34,6373.034793
200,25,6373.384702
350,156,6379.583062
250,200,6390.165655
450,27,6390.57454
450,28,6391.004776
400,24,6391.332676
50,44,6395.893084
500,15,6396.074219
400,30,6396.520082
450,25,6396.880002
200,22,6397.15273
300,32,6401.494812
550,24,6401.80743
350,223,6412.884105
300,19,6413.195839
200,27,6413.524159
500,20,6413.818101
450,18,6414.086252
300,51,6418.695092
200,31,6419.125297
200,56,6419.95157
250,36,6424.465716
250,51,6425.158149
250,36,6425.647204
300,36,6430.055207
600,17,6430.3575
200,18,6430.563942
250,221,6441.363474
400,48,6442.016813
400,19,6442.314726
300,29,6442.722067
350,91,6447.78145
350,30,6448.171405
250,24,6448.513071
450,24,6452.754122
300,25,6453.05039
450,120,6458.431284
400,42,6459.050704
450,156,6465.032141
450,27,6469.432375
600,65,6470.273449
150,276,6482.012091
250,98,6487.243972
200,18,6487.492838
250,42,6488.037052
300,29,6492.312719
250,33,6492.698948
250,49,6493.329201
500,51,6497.886067
450,21,6498.142402
250,49,6498.807397
450,17,6499.056067
250,19,6503.228175
300,64,6504.075935
350,229,6514.988938
200,57,6515.74424
300,15,6515.927362
100,45,6520.487058
200,17,6520.706335
300,59,6521.577766
450,45,6526.277482
400,28,6526.715023
400,129,6532.427
350,26,6532.825576
400,26,6533.185311
450,51,6537.711666
300,18,6537.994689
150,88,6542.951085
200,16,6543.189237
500,38,6543.750824
50,22,6544.060165
450,97,6549.230995
250,54,6549.973597
250,18,6550.251132
250,28,6554.434022
150,23,6554.738313
500,193,6561.28547
700,37,6565.598232
450,18,6565.862512
400,26,6566.197313
200,25,6566.593276
150,50,6571.106914
150,23,6571.41985
250,21,6571.699618
500,22,6571.990023
350,29,6572.416723
250,67,6577.221456
400,22,6577.525525
200,22,6577.829307
200,18,6578.088966
500,15,6578.350754
200,22,6582.413251
150,94,6583.765205
400,15,6584.025541
300,54,6588.599963
200,29,6589.039137
300,45,6589.693395
250,16,6593.674887
400,20,6593.956196
250,22,6594.294254
500,26,6594.698282
250,71,6599.520475
500,37,6600.08803
300,41,6600.705135
200,53,6605.23948
150,29,6605.667235
400,19,6605.947189
450,19,6606.243327
200,37,6610.595433
400,46,6611.222448
450,28,6611.630331
350,20,6611.929526
300,43,6616.33675
100,35,6616.869285
700,50,6617.577236
400,23,6617.907719
350,52,6622.472721
150,25,6622.873964
150,32,6623.336291
200,21,6623.611279
250,62,6628.290365
350,60,6629.152243
0,23,6633.352319
450,18,6633.579213
400,39,6634.144271
150,122,6639.783445
400,19,6639.994295
100,40,6640.627675
50,18,6644.704491
500,27,6645.128929
300,17,6645.402415
350,16,6645.62413
550,30,6646.115709
350,45,6650.691638
250,52,6651.516449
500,23,6651.843178
150,22,6652.148228
400,31,6656.57955
350,28,6656.931151
500,21,6657.282534
150,17,6657.561117
300,58,6662.296576
350,17,6662.621376
450,57,6663.468009
300,22,6663.8394
500,74,6668.707226
150,29,6669.131946
250,17,6669.381291
350,36,6673.69456
350,17,6673.950251
350,53,6674.761211
350,18,6675.06537
350,40,6679.517375
350,22,6679.836713
450,22,6680.173518
450,179,6686.556477
200,18,6686.860696
450,47,6691.385301
550,23,6691.663724
400,47,6692.317938
250,29,6696.559628
350,53,6697.283671
450,107,6702.572216
500,25,6702.89616
450,30,6703.2918
400,23,6703.575822
450,26,6707.797967
450,27,6708.189194
150,16,6708.397011
250,183,6714.806211
200,34,6719.101588
550,26,6719.498334
200,21,6719.783124
450,60,6724.425177
400,66,6725.286608
300,48,6725.947676
350,23,6730.020427
350,18,6730.319363
350,89,6731.565043
500,28,6735.752517
650,38,6736.310488
400,23,6736.621631
200,36,6737.107835
350,24,6741.234674
300,38,6741.765608
400,27,6742.159366
100,16,6742.36521
150,59,6747.035467
650,27,6747.455322
450,20,6747.72935
350,85,6752.706023
450,28,6753.136435
400,46,6753.789169
400,75,6758.650495
150,41,6759.24886
300,39,6763.574426
300,161,6769.669385
200,34,6770.161313
350,139,6775.881295
350,27,6776.232848
400,21,6780.298049
100,43,6780.987577
250,29,6781.435144
150,42,6782.000382
350,22,6786.166394
350,45,6786.827304
350,18,6787.124487
350,49,6787.828714
450,48,6792.323297
250,29,6792.733479
250,64,6797.426826
400,58,6798.229334
650,24,6798.588025
500,254,6809.770935
350,20,6810.037406
250,37,6814.407502
550,120,6820.001954
400,29,6820.377927
300,233,6831.44254
350,29,6831.896475
550,39,6832.496778
200,25,6832.873921
250,57,6837.578851
300,38,6838.164536
450,19,6838.422262
450,22,6838.804647
350,40,6843.237428
500,19,6843.537702
350,24,6843.860462
300,43,6844.462945
550,256,6855.996676
150,19,6860.114229
250,29,6860.58354
400,52,6861.376782
200,307,6877.493301
400,15,6877.69939
400,21,6878.017192
400,17,6878.27957
400,22,6878.631701
400,17,6878.914992
400,52,6883.503296
550,31,6883.966892
400,26,6884.366037
350,26,6884.693627
400,61,6889.500966
200,27,6889.923508
500,25,6890.336291
400,20,6890.632387
250,29,6894.907027
300,24,6895.265517
250,37,6895.843653
250,41,6896.451366
250,68,6901.328207
500,42,6902.048803
150,23,6902.391745
300,34,6906.724445
350,32,6907.259697
250,29,6907.634543
400,28,6908.065682
250,28,6912.344568
350,151,6918.495312
350,20,6918.800369
550,33,6919.306329
250,29,6919.75205
200,28,6924.116431
350,41,6924.716651
600,17,6924.981517
300,36,6925.561508
50,19,6929.781701
450,25,6930.163529
600,26,6930.571527
350,17,6930.779527
300,29,6931.213696
350,20,6931.49599
400,29,6935.934594
200,19,6936.238916
500,26,6936.642903
300,33,6937.157848
250,73,6942.391715
300,80,6943.585692
200,23,6947.876033
500,24,6948.251393
500,142,6954.203462
350,18,6954.487506
350,62,6959.208464
150,41,6959.772042
250,76,6960.923949
400,40,6965.376526
450,96,6970.647694
150,62,6971.592468
300,30,6972.057681
300,38,6976.37238
250,21,6976.688598
450,36,6977.268875
450,25,6977.679501
200,24,6978.000081
100,101,6983.308502
500,119,6988.828563
300,32,6989.306778
250,77,6994.270567
300,135,7000.009604
250,41,7000.65359
300,47,7005.208869
100,41,7005.878917
500,26,7006.286383
350,19,7006.562901
300,33,7010.916605
250,47,7011.717734
550,66,7016.509825
450,22,7016.846597
250,48,7017.54841
150,78,7022.677266
300,16,7022.945671
300,29,7023.382258
400,19,7023.657913
350,46,7028.110448
200,44,7028.935582
450,38,7029.451218
350,24,7029.874965
250,22,7034.044347
450,23,7034.370917
250,24,7034.805801
400,29,7035.265494
200,36,7035.799725
300,38,7040.249232
450,36,7040.81165
450,22,7041.167228
450,25,7041.540507
150,29,7045.859477
350,26,7046.300846
300,50,7047.069986
200,20,7047.386948
450,29,7051.623775
450,23,7051.938595
250,108,7057.435894
550,24,7057.774764
350,29,7058.236933
500,30,7058.690679
100,31,7059.153361
200,40,7063.698152
300,16,7063.97601
650,113,7069.437772
450,24,7069.783458
200,27,7070.221162
300,25,7070.636872
300,38,7074.927686
400,34,7075.448764
350,24,7075.801374
250,32,7076.243556
400,19,7080.332145
350,35,7080.849697
300,34,7081.348652
350,26,7081.74863
450,28,7082.180976
500,20,7086.303281
550,39,7086.884241
350,18,7087.093763
350,71,7091.997107
350,20,7092.322747
400,20,7092.634725
100,21,7092.992514
300,25,7093.314692
650,145,7099.196773
400,45,7103.620626
300,40,7104.177707
350,28,7104.578614
650,18,7104.869128
200,26,7109.015104
400,25,7109.444133
250,67,7110.350769
400,29,7114.550549
500,19,7114.853789
150,24,7115.266789
400,21,7115.542524
250,45,7116.160792
600,41,7120.50023
300,17,7120.771853
200,17,7121.04494
300,48,7121.703781
450,20,7125.775732
300,34,7126.255866
400,182,7132.698714
400,18,7132.981047
350,18,7137.022709
400,32,7137.462478
100,19,7137.728224
150,27,7138.190084
250,134,7143.963088
650,49,7148.536638
50,17,7148.84447
450,29,7149.197659
100,29,7149.617717
250,134,7155.42061
200,31,7155.878686
550,25,7159.964748
200,21,7160.273049
600,186,7166.721893
500,129,7172.384838
500,33,7176.614898
300,16,7176.879964
500,16,7177.080227
400,51,7177.867344
350,53,7182.382677
300,29,7182.799768
300,29,7183.245988
250,25,7183.581036
350,33,7187.807158
200,34,7188.363928
250,19,7188.630367
400,20,7188.904127
250,59,7193.504632
250,79,7194.571665
500,20,7194.865774
350,25,7199.022276
400,23,7199.340498
300,20,7199.640188
350,19,7199.923543
450,51,7200.640614
450,42,7205.071158
400,30,7205.525885
500,102,7210.80034
200,29,7211.22619
200,210,7221.812743
500,17,7222.008452
600,17,7222.281194
