#{"t_start": 1705046947.7685738, "env_id": "match3-wide-v0"}
r,l,t 
250,25,9221.784689
300,62,9222.762642
0,21,9227.056227
350,52,9227.881512
350,24,9228.354066
600,27,9228.805425
250,19,9229.027437
250,17,9233.334575
200,28,9233.790862
350,24,9234.142577
350,21,9234.489249
400,19,9234.801417
300,28,9239.239618
200,25,9239.682495
300,28,9240.049143
450,64,9241.060888
550,61,9245.920687
500,40,9246.555876
400,22,9246.875555
300,27,9251.298948
250,34,9251.833044
450,25,9252.278415
200,78,9257.405583
200,21,9257.734283
550,20,9258.095546
200,44,9258.77558
250,43,9263.408966
550,41,9264.05777
300,33,9264.684387
550,22,9265.044989
250,24,9269.370671
400,59,9270.32121
350,22,9270.668628
450,22,9271.083264
300,22,9275.349765
300,31,9275.857303
300,37,9276.490091
550,21,9276.799371
500,25,9277.168899
400,23,9281.421904
400,23,9281.786484
400,26,9282.176524
200,27,9282.638824
300,23,9282.967947
450,27,9287.385724
350,32,9287.895508
450,23,9288.31755
500,232,9299.927777
400,37,9300.51229
550,20,9300.834063
250,31,9305.270785
600,23,9305.633822
400,37,9306.245648
300,21,9306.572631
350,43,9311.180233
150,39,9311.828276
150,19,9312.136546
300,83,9317.37748
350,57,9318.330012
450,43,9319.005734
350,40,9323.559829
150,27,9324.033549
450,75,9329.147397
450,61,9330.156156
550,30,9330.655599
300,29,9331.177381
300,31,9335.981983
350,70,9337.18808
450,25,9337.661725
650,29,9342.28906
200,28,9342.778376
250,22,9343.117172
250,23,9343.487948
250,22,9343.842685
450,29,9348.462353
550,28,9348.971247
300,16,9349.287712
200,26,9349.674554
450,24,9350.107056
250,16,9354.498089
50,45,9355.31998
550,22,9355.723443
450,31,9356.250443
350,26,9356.75794
600,35,9361.304044
550,31,9361.826334
350,17,9362.137204
300,23,9362.517696
300,18,9362.824764
50,68,9368.114736
400,65,9373.146577
450,58,9374.150684
250,27,9374.625282
400,29,9375.136166
250,36,9379.644541
350,24,9380.101698
300,25,9380.490603
500,66,9385.745169
400,19,9386.053665
400,19,9386.389873
250,20,9386.713825
450,23,9387.066684
250,37,9387.699665
250,307,9405.135089
200,27,9405.562735
350,21,9405.891591
450,30,9410.456026
200,25,9410.904423
550,18,9411.154648
300,33,9411.767227
350,18,9412.093083
450,22,9412.464155
400,25,9416.877656
250,31,9417.367058
350,16,9417.666981
450,19,9418.000577
450,27,9418.494668
150,36,9423.254769
250,37,9423.912086
400,42,9424.596083
450,22,9424.9489
250,45,9429.876634
200,44,9430.610991
100,21,9430.951766
350,23,9431.404168
250,22,9435.996913
550,36,9436.562398
250,22,9436.982242
250,31,9437.502564
300,20,9437.820879
200,18,9442.26741
250,22,9442.745852
300,28,9443.179562
150,22,9443.632331
350,16,9443.857299
400,27,9448.306993
350,24,9448.675354
500,92,9450.273736
600,20,9454.750918
300,29,9455.16832
600,32,9455.800641
400,38,9456.383577
650,80,9461.878941
250,31,9462.511005
650,23,9462.870586
250,27,9467.413966
250,15,9467.634331
250,20,9467.949218
550,25,9468.416548
650,31,9468.930296
250,22,9469.283623
400,20,9473.764237
500,29,9474.280166
350,33,9474.83389
50,25,9475.307849
200,20,9475.656176
300,36,9480.334966
150,51,9481.23001
450,23,9481.678665
300,45,9486.493392
200,25,9486.962073
450,23,9487.313115
500,51,9488.2328
400,21,9492.84006
350,24,9493.25167
100,20,9493.615432
500,20,9493.971822
300,21,9494.423515
300,31,9498.937163
250,28,9499.379323
400,28,9499.879967
100,26,9500.382106
250,17,9500.691597
350,29,9505.092099
450,19,9505.449384
300,101,9507.184854
200,24,9511.888369
300,22,9512.266466
150,26,9512.735237
250,25,9513.157125
400,45,9517.996144
200,20,9518.368392
550,34,9518.905851
500,26,9519.352686
350,25,9519.738734
350,23,9524.378962
100,28,9524.863243
350,17,9525.16192
500,30,9525.669701
500,39,9526.347147
300,31,9531.027493
500,24,9531.396587
700,16,9531.702679
500,19,9532.047969
350,23,9532.420202
500,28,9537.023712
500,52,9537.883951
100,24,9538.343881
550,27,9538.767347
150,265,9551.647101
200,23,9556.138004
150,85,9557.528449
350,31,9561.932127
300,18,9562.194432
150,79,9563.471006
350,18,9563.799222
400,20,9568.079163
400,24,9568.53909
200,24,9568.881591
300,20,9569.211878
350,20,9569.537084
400,25,9569.921138
250,33,9574.476068
450,31,9574.979795
450,20,9575.32784
200,17,9575.636055
450,18,9575.895396
400,23,9580.279358
500,34,9580.812562
100,26,9581.299796
500,27,9581.696589
400,18,9582.019844
450,30,9586.456251
200,22,9586.822427
200,36,9587.407029
100,46,9588.215939
300,40,9592.96641
450,43,9593.667273
400,19,9593.991543
550,72,9599.29188
250,20,9599.637561
650,19,9599.986971
400,24,9600.367273
250,26,9600.863219
600,21,9605.313868
550,17,9605.642203
500,37,9606.222219
250,23,9606.700596
450,19,9607.01271
250,19,9611.285023
550,24,9611.751777
550,17,9612.061319
150,30,9612.587474
300,21,9612.933815
200,18,9613.186441
300,48,9618.348023
150,32,9618.89447
650,16,9619.199803
350,28,9619.704178
400,18,9624.026722
250,18,9624.262177
500,65,9625.371274
350,21,9625.742126
350,31,9630.274732
300,20,9630.598007
150,22,9630.944654
350,43,9631.715251
450,23,9632.0946
100,21,9636.679208
300,58,9637.773749
300,33,9638.354897
400,20,9638.704803
350,45,9643.579366
300,159,9650.532112
350,20,9650.857272
200,31,9651.396613
350,46,9656.112228
450,31,9656.631877
200,22,9657.092175
350,23,9657.460265
200,18,9661.776751
250,23,9662.18468
350,22,9662.548975
300,26,9663.033598
350,61,9668.407002
250,30,9668.938843
350,20,9669.306923
450,37,9669.941158
550,20,9670.305912
450,19,9674.63327
450,28,9675.170714
200,24,9675.606884
400,23,9676.010517
400,22,9676.415828
450,85,9681.912186
500,31,9682.434675
500,50,9687.298546
450,18,9687.593523
450,44,9688.314133
450,26,9688.795141
500,22,9689.116946
300,24,9693.694285
400,18,9694.034166
350,22,9694.435592
250,63,9695.537951
750,31,9700.190308
250,20,9700.508522
250,28,9700.911954
300,18,9701.235909
550,15,9701.523309
400,25,9705.878497
400,32,9706.403603
350,21,9706.78188
400,45,9707.571977
600,53,9712.428786
300,18,9712.739142
350,28,9713.237083
450,17,9713.532564
350,31,9714.043468
200,23,9718.364567
600,26,9718.834542
500,22,9719.182557
300,43,9719.887573
350,44,9724.666409
450,25,9725.128656
150,62,9726.137038
100,28,9730.660097
600,15,9730.88473
300,22,9731.313081
400,29,9731.806557
400,22,9732.176398
250,114,9738.080699
350,20,9738.458796
350,86,9743.978255
250,23,9744.347793
550,33,9744.847862
250,23,9749.273581
250,36,9749.82522
450,18,9750.147167
450,19,9750.472922
400,29,9750.984782
400,18,9755.331826
550,21,9755.6847
250,33,9756.189398
350,18,9756.510861
500,101,9762.23764
350,26,9762.6932
350,22,9763.057529
550,45,9767.936442
500,34,9768.592896
300,28,9769.003877
250,22,9769.466894
350,49,9774.098833
400,21,9774.43625
500,20,9774.783684
350,21,9775.127022
150,25,9775.514362
500,46,9780.111166
300,21,9780.482175
450,16,9780.792877
400,25,9781.167547
250,26,9781.648571
400,20,9785.796236
550,29,9786.290555
350,23,9786.651588
100,44,9787.344787
300,35,9791.764824
600,34,9792.291279
250,23,9792.643542
350,22,9793.065233
350,32,9793.566133
400,79,9798.653979
200,27,9799.040724
350,22,9799.479929
350,27,9803.731204
500,19,9804.058654
350,27,9804.536921
250,30,9805.019213
500,25,9805.393216
300,16,9809.531108
450,22,9809.8752
250,54,9810.838294
350,20,9811.166448
350,25,9815.340841
350,21,9815.682044
350,20,9816.012161
450,25,9816.445068
250,24,9816.78775
350,22,9817.129001
550,27,9821.436588
200,28,9821.935134
300,49,9822.739138
150,21,9823.066622
500,28,9827.397181
300,20,9827.72833
200,40,9828.382455
250,24,9828.760488
300,17,9829.069334
200,33,9833.439832
350,20,9833.784827
500,183,9840.592835
300,22,9841.025743
150,21,9845.171336
200,38,9845.752923
300,35,9846.398051
200,20,9846.714543
200,47,9851.395674
550,62,9852.372789
250,29,9852.86308
600,27,9857.1329
600,17,9857.432325
350,37,9858.061727
450,51,9858.86874
350,34,9863.300145
200,46,9864.068392
250,30,9864.556206
250,25,9864.927826
450,25,9869.250649
400,22,9869.605619
350,23,9869.97196
150,24,9870.422304
300,31,9871.006401
450,37,9875.600168
650,19,9875.952291
300,22,9876.322271
400,31,9876.89458
200,27,9877.429756
300,47,9882.059193
300,27,9882.57326
450,16,9882.918906
450,18,9883.141214
350,22,9883.606034
250,19,9887.723902
300,21,9888.187149
350,38,9888.785259
200,48,9889.730176
450,29,9894.100915
350,22,9894.497916
250,24,9894.963355
550,61,9899.90132
300,32,9900.416471
350,26,9900.835859
250,25,9901.227915
300,24,9901.625195
450,20,9905.7992
400,37,9906.465416
250,21,9906.802277
300,22,9907.159156
250,36,9907.776998
550,41,9912.286868
350,52,9913.112185
150,40,9913.782691
650,18,9917.944282
50,29,9918.398381
600,18,9918.706729
450,37,9919.331792
450,16,9919.543665
450,52,9924.209369
600,24,9924.659007
250,23,9925.014606
500,24,9925.37718
350,16,9925.68235
200,26,9929.991351
400,27,9930.37285
400,50,9931.233588
400,17,9931.511889
650,24,9935.717905
450,22,9936.140859
650,71,9937.295547
150,43,9941.868244
200,27,9942.350952
200,23,9942.70947
450,24,9943.054492
350,17,9943.339362
350,29,9947.629821
350,146,9953.83601
450,62,9954.78802
450,16,9955.006467
350,25,9959.290999
400,26,9959.752871
500,93,9961.21773
350,34,9965.586984
250,24,9965.990082
500,15,9966.191399
350,19,9966.501737
250,20,9966.815189
250,32,9971.163423
250,27,9971.600586
350,74,9972.811709
300,34,9977.355341
300,28,9977.922359
350,22,9978.28583
400,18,9978.641715
500,18,9978.880096
200,19,9979.239643
250,18,9983.399993
300,26,9983.899827
150,24,9984.310029
400,24,9984.698842
200,50,9989.368813
100,46,9990.161485
350,23,9990.531067
450,59,9995.423036
550,44,9996.26638
500,25,9996.678005
250,68,10001.766863
300,27,10002.263305
300,30,10002.800043
150,25,10003.223786
450,21,10003.588374
350,22,10007.82144
450,60,10008.758196
300,21,10009.173949
400,19,10009.431518
450,20,10013.657777
250,22,10014.081158
450,24,10014.422338
550,24,10014.774437
350,20,10015.073669
400,29,10019.447729
200,116,10021.330172
700,22,10025.548349
450,20,10025.859056
400,30,10026.319608
350,31,10026.823295
400,26,10027.272938
400,35,10031.607277
250,74,10032.876195
400,24,10033.2277
450,36,10037.722002
400,23,10038.062144
300,48,10038.851517
350,42,10043.342187
450,37,10043.951769
300,33,10044.457347
350,23,10044.8188
400,30,10049.170498
550,15,10049.459078
400,71,10050.575463
300,30,10051.072504
250,45,10055.566979
400,42,10056.304175
550,42,10056.959488
450,23,10061.179461
350,43,10061.84121
400,28,10062.316128
550,25,10062.753066
200,23,10066.964866
500,149,10073.191001
300,222,10084.735458
150,17,10085.090253
550,20,10085.416827
350,22,10085.76329
450,91,10091.245205
400,20,10091.573654
250,19,10091.902984
250,19,10092.244349
300,18,10092.570717
500,32,10097.05499
350,24,10097.451896
500,80,10098.81326
300,35,10103.396681
300,26,10103.779276
150,34,10104.396211
200,31,10104.903067
350,25,10109.305565
450,28,10109.825805
500,28,10110.325929
300,38,10110.968536
150,52,10116.155525
200,22,10116.493682
450,17,10116.793355
150,31,10117.332869
250,38,10118.029645
150,26,10122.249156
300,38,10122.874154
300,31,10123.39326
300,29,10123.885725
300,24,10128.3653
500,24,10128.722421
200,29,10129.227403
350,26,10129.740708
400,23,10130.100093
250,23,10134.488179
350,84,10135.934593
500,26,10136.318489
350,26,10140.76519
600,35,10141.334333
300,23,10141.793482
350,46,10146.383514
350,49,10147.198028
250,30,10147.689327
350,34,10148.220563
100,25,10152.718588
400,21,10153.057964
350,122,10159.025867
350,37,10159.671568
300,21,10160.020236
150,29,10160.529986
250,22,10164.818527
250,32,10165.337991
500,24,10165.791318
450,20,10166.122609
450,71,10171.248512
250,22,10171.572993
500,17,10171.876771
400,23,10172.23628
350,20,10172.566419
300,28,10177.085437
250,24,10177.472314
200,26,10177.930784
300,28,10178.450973
500,35,10179.001112
200,41,10183.64627
350,26,10184.11084
300,46,10184.837491
150,31,10189.399704
250,36,10189.968649
150,35,10190.590167
300,28,10190.972277
300,37,10195.635608
750,20,10195.974731
450,35,10196.571999
350,48,10197.312547
500,79,10202.695679
450,17,10203.003662
450,33,10203.544385
450,34,10208.108321
250,26,10208.490426
250,34,10209.103368
250,36,10209.653283
650,17,10213.998886
400,27,10214.467382
300,48,10215.38733
450,86,10220.751494
250,28,10221.227022
350,43,10221.937066
350,29,10226.445704
300,28,10226.950705
450,17,10227.282145
100,33,10227.802551
500,21,10228.173413
350,34,10232.782043
400,19,10233.102359
250,75,10234.442746
400,32,10238.906456
150,25,10239.418592
400,30,10239.946892
200,25,10240.353798
200,32,10244.963864
300,50,10245.848042
700,43,10246.62232
550,33,10251.070217
350,18,10251.398406
700,43,10252.057591
500,33,10252.595555
500,18,10252.904837
400,25,10257.396135
400,18,10257.610578
450,26,10258.11433
200,22,10258.459957
400,30,10258.97337
400,24,10263.420719
400,22,10263.770698
350,114,10269.661402
450,23,10270.040366
350,21,10270.533576
350,20,10270.871128
450,20,10271.258501
100,19,10271.543621
350,25,10276.37737
350,33,10276.96957
500,20,10277.334212
350,25,10277.827224
350,43,10282.537668
250,20,10282.901561
350,19,10283.259005
550,31,10283.788519
450,26,10284.259586
250,29,10288.747718
250,27,10289.17662
400,30,10289.692861
350,23,10290.142043
450,56,10295.079042
350,21,10295.446523
700,56,10296.460478
400,22,10296.855525
350,26,10301.341516
50,20,10301.698833
400,21,10302.058542
400,30,10302.600924
200,26,10303.021706
300,22,10303.477245
300,28,10307.905382
250,26,10308.350633
300,20,10308.670505
400,18,10308.984671
350,24,10309.403157
250,20,10313.831409
150,174,10320.840639
500,17,10321.082361
700,19,10321.435972
300,23,10321.818747
300,20,10326.133691
650,49,10326.968358
200,37,10327.63224
350,25,10328.140494
300,33,10332.640314
250,17,10332.975511
550,31,10333.474203
400,38,10334.036399
500,22,10334.496865
150,22,10338.907122
400,16,10339.137906
50,30,10339.693052
300,24,10340.129396
500,23,10340.516002
500,18,10344.799309
250,34,10345.347952
500,37,10346.028818
450,24,10346.393708
350,26,10346.897542
300,26,10351.338923
200,33,10351.896765
350,32,10352.412727
300,46,10357.209885
150,32,10357.729831
350,19,10358.058026
400,31,10358.58322
550,15,10358.789765
300,26,10359.273356
300,24,10363.587256
400,28,10364.087123
450,24,10364.558444
450,22,10364.9349
450,21,10365.301773
300,31,10369.829674
250,28,10370.37087
250,32,10370.929114
300,27,10371.417767
350,60,10376.542612
600,26,10376.934291
150,41,10377.619562
400,30,10382.06556
450,20,10382.440636
350,24,10382.927072
400,22,10383.313419
250,22,10383.682622
700,30,10384.25321
400,22,10388.622858
400,39,10389.330121
150,55,10390.320703
350,26,10394.710587
250,28,10395.228167
400,25,10395.690816
100,38,10396.351415
200,29,10400.821514
350,23,10401.32667
350,22,10401.705548
250,29,10402.261929
100,34,10402.823688
550,20,10407.106513
500,78,10408.485556
350,17,10408.816612
750,30,10413.317334
350,21,10413.678265
450,40,10414.413206
300,26,10414.836758
500,25,10415.31002
250,31,10419.845713
450,16,10420.150921
400,19,10420.47382
350,23,10420.842318
100,26,10421.254221
450,18,10421.609649
150,26,10426.041548
150,40,10426.760925
250,18,10427.078985
150,53,10431.866678
500,63,10433.00852
450,23,10433.489523
200,21,10433.863632
450,42,10438.549417
400,24,10438.942573
300,18,10439.284664
300,30,10439.818497
300,27,10440.332392
200,22,10444.73256
300,33,10445.309493
450,17,10445.648641
150,31,10446.172383
500,22,10446.548133
250,25,10451.030392
350,50,10451.95735
500,55,10452.837346
300,27,10457.276586
300,19,10457.602543
600,86,10459.078878
500,26,10463.511956
300,26,10464.025805
400,32,10464.579469
350,17,10464.907312
250,20,10465.259711
200,20,10469.538213
450,43,10470.249227
250,19,10470.578036
250,17,10470.807478
250,18,10471.171502
400,42,10475.83324
250,19,10476.173368
500,110,10481.991959
350,24,10482.471376
300,81,10483.845646
350,24,10488.193316
350,23,10488.664808
400,33,10489.231274
300,135,10495.562279
450,26,10496.035046
350,66,10501.245905
250,33,10501.825322
250,36,10502.417567
400,24,10506.919466
550,29,10507.452073
600,22,10507.809629
500,25,10508.218825
450,21,10508.667774
400,48,10513.358993
350,28,10513.864747
250,25,10514.346855
300,22,10514.708357
300,34,10519.300505
350,19,10519.653877
500,24,10520.160444
400,22,10520.555312
250,30,10521.06081
250,21,10521.424845
600,24,10525.804837
600,27,10526.274991
350,30,10526.777579
300,29,10527.293626
250,135,10533.613558
450,21,10537.961124
350,40,10538.693213
350,17,10538.99544
250,76,10544.424651
350,23,10544.802693
400,58,10545.869583
350,24,10546.247665
350,23,10550.648898
400,22,10551.040575
350,15,10551.269988
400,26,10551.81369
450,59,10556.922796
250,28,10557.511821
300,23,10557.935976
450,16,10558.176472
400,24,10558.661431
450,26,10559.078431
350,21,10563.44226
200,22,10563.831888
350,23,10564.20887
400,54,10565.169749
550,26,10569.696229
300,47,10570.649904
550,22,10571.051913
200,27,10571.643935
200,24,10576.301117
350,19,10576.642836
250,25,10577.030798
300,27,10577.530649
400,26,10578.10998
450,23,10578.504959
300,16,10582.792308
350,31,10583.340575
350,26,10583.777792
350,17,10584.114893
500,26,10584.643792
250,25,10588.973338
400,18,10589.340068
300,18,10589.686313
450,16,10589.917217
300,22,10590.386926
200,30,10590.975563
250,24,10595.414287
200,26,10595.936947
550,19,10596.20086
300,34,10596.869795
250,20,10597.24723
350,18,10601.745507
300,20,10602.109138
400,29,10602.688038
250,23,10603.113918
200,20,10603.516537
300,17,10603.858462
450,38,10608.513849
300,28,10609.020853
300,25,10609.509624
200,33,10610.117089
350,24,10614.771554
300,26,10615.311584
450,30,10615.864001
350,22,10616.246487
250,20,10616.590889
250,21,10616.969044
200,20,10621.451486
400,29,10622.045732
400,27,10622.592514
250,23,10622.975312
400,21,10623.367362
500,23,10627.970016
200,23,10628.372334
600,42,10629.09406
350,18,10629.455867
400,23,10629.858832
300,27,10634.656343
450,21,10635.041343
450,18,10635.42373
500,16,10635.659728
300,41,10636.394674
450,27,10641.293668
550,29,10641.87309
500,22,10642.295082
250,63,10643.560206
200,27,10648.118064
150,27,10648.659621
400,48,10649.57035
400,21,10649.961106
450,24,10654.568911
50,15,10654.923488
350,25,10655.355037
400,29,10655.936886
600,24,10656.42968
400,21,10656.797724
750,29,10661.41714
550,20,10661.802897
250,59,10662.834937
200,21,10667.497301
550,18,10667.79177
400,34,10668.462914
500,20,10668.821721
250,17,10669.072846
250,27,10669.591218
400,25,10674.146469
100,30,10674.688615
550,19,10675.080084
550,24,10675.463573
350,46,10680.448722
400,21,10680.825975
50,26,10681.289333
250,34,10681.977881
400,24,10682.414714
250,26,10686.940188
450,18,10687.202052
300,25,10687.704969
250,28,10688.21679
400,31,10688.814275
550,30,10693.337794
100,31,10693.885127
200,23,10694.307968
150,17,10694.695908
400,25,10695.150965
500,22,10700.050331
200,27,10700.49853
200,44,10701.369166
150,20,10701.770431
300,29,10702.332174
500,20,10706.752978
300,25,10707.180527
350,23,10707.55818
350,18,10707.89484
400,23,10708.363961
400,18,10708.610398
500,19,10713.100033
0,19,10713.493846
600,20,10713.878369
550,32,10714.445526
450,21,10714.839407
350,26,10719.322811
300,37,10720.01255
200,32,10720.587965
400,23,10720.994223
400,24,10721.523343
150,33,10726.306978
350,29,10726.823933
350,21,10727.203146
250,18,10727.526975
250,43,10732.448757
400,22,10732.848252
450,19,10733.221652
250,48,10734.162086
450,19,10734.543153
400,20,10739.041634
500,23,10739.451063
200,25,10739.9687
500,20,10740.318655
550,21,10740.690798
450,17,10740.967566
200,23,10745.738941
450,31,10746.276113
450,24,10746.690568
300,26,10747.193797
450,24,10747.594054
250,17,10751.943934
250,19,10752.361918
200,23,10752.756131
250,22,10753.153728
200,18,10753.497553
150,27,10754.018085
350,17,10754.368552
450,23,10758.897551
450,19,10759.270351
100,28,10759.873123
250,31,10760.458716
100,30,10765.234455
200,21,10765.600151
100,30,10766.154337
100,34,10766.713363
300,15,10767.023121
350,23,10767.426314
300,29,10771.882294
350,38,10772.612049
100,16,10772.887055
350,22,10773.273913
450,21,10773.740049
500,23,10778.193481
450,23,10778.602952
350,27,10779.152288
50,26,10779.58421
350,17,10779.941405
200,28,10784.713087
250,39,10785.499185
150,25,10785.912041
350,22,10786.387475
300,32,10790.871509
500,103,10792.798759
300,27,10797.547758
650,18,10797.895908
550,21,10798.298307
500,20,10798.691535
250,17,10798.915964
250,20,10799.433146
350,62,10804.710107
450,21,10805.120836
500,21,10805.485787
350,25,10805.904998
450,25,10806.414307
300,19,10810.875968
300,23,10811.294092
450,19,10811.645805
500,20,10811.982909
250,23,10812.427625
450,27,10813.042857
250,30,10817.733598
300,34,10818.352
350,34,10819.047728
300,24,10819.442199
250,32,10824.064464
250,22,10824.468362
550,16,10824.829606
100,24,10825.241682
400,16,10825.593812
150,21,10826.014152
200,23,10830.460846
350,20,10830.84562
400,21,10831.335041
450,22,10831.708056
200,16,10831.970929
250,25,10832.491731
300,17,10837.038524
100,23,10837.511828
400,49,10838.382862
350,19,10838.740897
600,24,10839.148126
500,21,10843.622023
150,21,10844.004867
250,38,10844.744046
450,17,10845.100964
350,16,10845.33863
500,16,10849.713237
550,20,10850.091773
300,22,10850.496537
250,19,10850.845819
250,28,10851.370175
400,37,10852.051581
250,25,10856.776169
500,16,10857.113461
250,33,10857.70188
400,22,10858.097189
450,31,10858.645411
400,27,10863.245706
350,26,10863.754662
700,37,10864.374338
250,39,10865.111738
300,19,10869.603462
150,19,10869.941084
550,44,10870.72587
500,33,10871.362013
150,24,10875.912776
350,23,10876.336718
200,28,10876.886819
350,18,10877.245157
150,34,10877.824367
450,22,10882.207669
500,20,10882.569397
550,28,10883.022607
550,22,10883.535308
500,18,10883.810558
300,20,10884.185169
550,29,10888.86665
400,27,10889.366439
400,32,10889.947262
300,33,10890.532586
400,21,10895.174662
450,27,10895.618913
400,17,10895.968381
300,24,10896.372984
250,24,10896.922199
250,19,10897.304392
150,20,10901.750882
350,18,10902.002781
300,24,10902.500049
450,24,10902.930038
350,28,10903.475936
250,21,10903.879267
300,24,10908.572459
350,25,10908.984125
350,61,10910.134573
350,23,10910.545712
500,23,10915.247142
300,25,10915.674786
400,16,10915.99094
50,23,10916.371383
400,18,10916.71944
300,41,10921.508262
400,32,10922.078538
450,36,10922.775053
450,19,10923.149828
200,25,10923.587173
250,28,10928.290663
400,31,10928.859729
400,18,10929.216849
300,17,10929.568766
250,30,10930.119153
450,32,10934.957767
450,25,10935.370805
450,26,10935.950097
300,16,10936.281914
250,19,10936.555494
150,17,10940.890282
150,34,10941.578214
700,21,10941.966697
600,19,10942.341498
550,25,10942.774819
400,19,10943.159427
300,23,10947.73157
300,24,10948.256956
350,27,10948.6924
450,18,10949.050181
350,21,10949.430299
300,20,10949.817953
200,18,10954.18872
200,24,10954.617494
450,22,10955.109963
350,27,10955.539289
300,18,10955.914186
500,15,10956.238834
200,40,10960.958776
450,24,10961.393653
300,56,10962.476124
150,23,10967.154118
600,30,10967.736674
150,21,10968.124654
350,17,10968.492881
400,27,10968.936086
300,25,10969.417842
400,16,10973.717162
150,21,10974.107506
550,31,10974.69151
350,31,10975.244163
100,26,10975.670967
350,17,10980.094099
250,19,10980.440188
500,17,10980.785422
200,20,10981.167825
300,22,10981.55656
250,25,10981.985997
200,19,10986.655751
400,29,10987.202925
450,69,10988.475588
300,27,10993.048948
450,16,10993.299076
300,24,10993.807308
400,25,10994.248686
200,25,10994.795146
200,25,10995.203527
450,31,10999.811578
350,32,11000.46313
350,20,11000.83633
350,21,11001.207355
300,30,11001.742193
250,19,11006.289086
300,23,11006.708081
350,26,11007.242792
300,27,11007.699829
200,23,11008.209677
200,18,11012.393524
650,16,11012.746657
300,48,11013.731957
150,38,11014.452575
450,31,11019.198963
350,27,11019.643262
600,21,11020.018149
450,25,11020.536685
300,21,11020.929025
300,37,11025.784798
350,21,11026.179907
250,27,11026.788108
250,25,11027.191441
250,27,11027.737296
350,23,11032.057409
450,25,11032.572767
350,27,11033.034526
250,24,11033.558198
200,30,11034.100353
150,40,11038.91336
400,20,11039.32479
300,21,11039.712891
500,26,11040.151262
400,27,11040.723237
300,16,11045.271767
250,20,11045.64701
400,33,11046.229077
450,23,11046.646499
500,15,11046.998342
500,22,11047.402075
0,42,11052.350338
450,25,11052.85818
150,27,11053.316808
400,25,11053.795461
650,19,11058.152656
250,27,11058.59725
350,36,11059.316633
450,19,11059.66425
300,17,11060.00806
350,28,11064.508234
650,36,11065.211595
350,25,11065.71944
150,35,11066.308471
300,30,11066.889764
100,25,11071.456083
250,18,11071.711124
0,22,11072.213454
300,22,11072.632478
200,30,11073.193933
300,20,11077.581451
300,24,11077.986767
450,22,11078.395391
350,22,11078.878641
250,22,11079.263896
350,39,11084.209389
450,20,11084.576859
400,22,11084.986604
250,20,11085.353192
550,22,11085.720975
300,26,11086.258581
700,22,11090.634381
250,32,11091.24844
200,36,11091.989326
200,22,11092.397737
400,24,11092.824017
100,37,11097.546125
250,55,11098.511044
500,19,11098.867365
350,21,11103.428697
450,20,11103.821275
250,29,11104.391391
200,28,11104.935622
400,21,11105.336083
400,48,11110.18391
300,37,11110.899237
400,29,11111.464725
300,24,11111.870106
250,23,11116.229734
450,16,11116.563875
350,21,11116.946363
100,32,11117.508626
450,22,11117.956731
450,17,11118.314787
150,18,11122.671423
500,30,11123.2289
150,24,11123.634111
650,16,11123.967019
300,20,11124.349294
300,25,11124.775685
300,48,11129.69067
500,28,11130.24553
500,31,11130.785261
400,29,11131.331177
400,34,11135.871897
300,27,11136.425789
350,18,11136.791148
500,22,11137.184644
400,19,11137.548754
550,19,11142.046951
50,31,11142.697401
350,27,11143.256737
200,21,11143.645635
550,20,11144.064495
300,38,11148.739445
300,22,11149.154826
300,17,11149.508415
400,36,11150.120922
350,31,11150.684291
400,25,11155.191993
450,25,11155.607089
450,92,11161.531305
450,40,11162.317977
300,24,11162.88442
500,26,11163.340752
400,21,11163.828365
250,24,11168.178818
450,23,11168.61173
350,23,11169.114615
600,25,11169.551739
500,25,11170.085312
50,24,11174.66627
300,37,11175.394812
400,20,11175.801923
550,16,11176.021798
150,29,11176.614264
250,27,11181.237607
250,48,11182.20515
350,22,11182.594343
50,18,11182.967483
500,19,11183.34185
450,29,11187.804703
150,18,11188.16846
500,31,11188.733993
400,53,11189.812795
100,38,11194.482928
600,22,11194.954939
150,20,11195.304126
400,22,11195.670652
250,26,11196.088974
100,21,11200.537758
250,19,11200.811579
100,36,11201.512305
200,29,11202.067788
600,19,11202.460743
550,19,11206.767615
250,26,11207.198109
450,16,11207.523727
100,17,11207.847819
300,18,11208.106911
250,18,11208.459651
400,28,11213.174166
200,25,11213.721343
350,27,11214.182434
200,20,11214.536491
250,30,11215.083105
150,24,11219.522188
250,22,11219.950051
250,28,11220.50467
400,27,11220.947806
550,17,11221.295812
250,19,11221.660381
450,15,11225.925265
350,17,11226.290848
350,21,11226.675578
350,21,11227.054792
500,19,11227.420078
200,21,11227.817325
600,16,11228.115744
250,34,11232.785474
200,28,11233.358515
150,25,11233.87199
300,20,11234.259419
250,58,11239.15568
300,27,11239.697277
250,26,11240.204311
350,21,11240.628158
650,45,11245.551112
300,23,11246.028018
300,27,11246.460166
500,19,11246.834733
500,21,11247.224116
350,23,11251.834236
100,39,11252.569343
500,24,11252.966909
700,24,11253.361022
550,37,11254.065351
500,21,11258.352312
350,18,11258.690959
350,49,11259.60722
300,58,11264.610509
350,17,11264.871357
250,34,11265.548357
500,17,11265.782448
400,28,11266.314502
300,22,11270.696603
500,19,11271.052172
350,28,11271.593045
450,18,11271.944269
500,33,11272.527503
600,24,11273.040303
450,17,11277.376105
