#{"t_start": 1705046947.7516198, "env_id": "match3-wide-v0"}
r,l,t
500,840,2915.057059
350,98,2920.293843
100,33,2920.645029
100,315,2936.447568
300,593,2959.575167
100,396,2976.233849
250,801,3013.76845
300,353,3025.605248
150,104,3030.712561
100,216,3041.06496
150,20,3041.275425
50,171,3047.198072
100,193,3057.727728
150,490,3079.597032
300,124,3085.288836
250,332,3097.007168
350,190,3107.274793
350,95,3108.21207
100,942,3150.990689
150,435,3167.391089
0,1155,3215.554229
450,251,3226.156931
50,1155,3274.448289
100,110,3279.772274
100,1155,3328.533268
250,53,3333.033395
300,317,3344.514422
150,144,3350.054897
250,378,3366.558882
200,119,3371.899335
300,22,3372.120834
50,37,3372.511241
150,1155,3421.550124
250,168,3431.43505
200,81,3432.3162
100,145,3442.121348
250,1155,3490.742806
150,1113,3535.142373
200,489,3556.740234
100,65,3561.588692
200,59,3562.226538
0,53,3562.76891
-50,262,3577.615427
0,55,3578.196164
0,762,3610.632489
100,1155,3658.858
250,982,3701.634525
0,37,3701.989648
200,159,3707.713432
50,1072,3756.167501
200,1155,3805.184546
100,223,3811.574623
150,707,3843.827691
-100,112,3849.058255
200,1155,3897.943793
150,97,3898.93926
200,1155,3947.848764
300,317,3963.39372
-50,103,3968.534296
50,1155,4017.722507
200,86,4018.686437
50,1155,4067.579517
300,85,4072.652603
150,561,4098.948311
100,226,4105.604354
250,316,4121.685093
200,396,4137.5878
50,1155,4185.864165
150,773,4217.861283
200,138,4223.263985
100,139,4228.847919
100,162,4234.538622
150,225,4244.877032
200,163,4250.660205
250,850,4288.126829
200,25,4288.433171
100,25,4288.700157
0,428,4309.45059
150,545,4331.396036
200,204,4341.721035
350,812,4375.076455
100,845,4412.405177
200,447,4429.154048
0,432,4446.042801
100,38,4450.56934
50,53,4451.168401
250,142,4456.729414
50,71,4461.673328
0,306,4472.795477
200,327,4488.33737
-50,86,4489.293206
100,115,4494.54531
100,102,4499.686811
150,106,4504.817743
100,40,4505.23015
100,1032,4547.893083
250,92,4552.922337
150,491,4574.444133
50,90,4579.42675
0,1155,4627.924944
50,78,4628.771715
-50,158,4634.564215
250,158,4644.35991
-50,180,4650.447045
50,81,4655.425584
450,59,4656.089522
250,248,4666.834986
50,570,4693.067961
250,250,4703.816985
400,143,4709.421067
250,74,4710.214597
300,223,4720.638431
100,121,4725.913124
200,27,4726.247015
0,78,4731.066436
350,203,4737.268084
200,54,4741.915522
300,722,4769.70526
350,1155,4818.208635
200,349,4833.981377
50,32,4834.341308
100,120,4839.742284
350,53,4844.394091
350,37,4844.778858
300,1155,4893.561295
200,36,4893.949615
250,64,4898.689433
-100,107,4903.875879
50,66,4904.564205
350,58,4909.338569
200,42,4909.793514
100,162,4915.478167
100,200,4926.150187
200,55,4926.763761
200,408,4944.129996
350,199,4954.896957
400,201,4965.258608
50,156,4971.011561
200,103,4976.229995
100,645,5003.534843
150,675,5030.970681
200,81,5031.828803
550,512,5053.526155
400,294,5068.615069
50,28,5068.940291
50,27,5069.26396
150,116,5074.476584
350,60,5079.098759
250,334,5090.924659
250,93,5095.987694
50,131,5101.493647
450,94,5106.537229
100,159,5112.105434
200,290,5123.271872
250,70,5128.003808
200,49,5128.536905
400,69,5133.391328
200,72,5134.265329
300,18,5134.456962
150,158,5144.066021
250,43,5144.546953
400,220,5154.922877
150,54,5155.567424
150,131,5161.086608
400,69,5165.873014
50,77,5166.729859
250,282,5178.20124
350,367,5194.52569
200,219,5205.375903
200,25,5205.707886
450,34,5206.063702
100,78,5211.064679
350,144,5216.756998
500,38,5221.303956
50,18,5221.539085
350,136,5226.995866
150,16,5227.185971
150,36,5227.614692
100,83,5232.477745
150,55,5233.125076
350,17,5233.321027
250,23,5237.673627
300,77,5238.573919
400,341,5254.62036
200,371,5271.098398
200,84,5272.070074
300,99,5277.26373
250,18,5277.494339
0,56,5282.137558
350,22,5282.43648
150,102,5287.692637
100,39,5288.192997
250,194,5294.493378
50,34,5298.845328
350,23,5299.185872
300,17,5299.377968
150,39,5299.90078
300,28,5304.22061
550,72,5305.104957
300,34,5305.565245
100,47,5310.016422
450,27,5310.351277
200,201,5320.695917
150,58,5321.395023
150,26,5321.727236
450,44,5326.1579
350,27,5326.496952
150,53,5327.155529
300,32,5327.565753
400,37,5331.992072
350,25,5332.297058
100,62,5333.124107
300,27,5337.38995
200,54,5338.165417
400,23,5338.481562
450,108,5343.868372
0,31,5344.269639
350,24,5344.556928
200,75,5349.535309
250,22,5349.798249
300,165,5359.782025
250,24,5360.127226
350,27,5360.497261
250,22,5360.738937
350,22,5361.010676
600,22,5361.292525
400,31,5365.579196
100,37,5366.10964
200,100,5371.364191
350,60,5372.128966
300,33,5372.553979
350,49,5377.104265
250,34,5377.570107
250,69,5382.462559
250,35,5382.985265
100,606,5410.847324
150,33,5411.300736
150,18,5411.551121
150,25,5411.845563
250,112,5417.239346
150,16,5417.471756
350,202,5427.925923
150,21,5428.19393
550,25,5428.571718
150,16,5428.768163
200,146,5434.655223
200,60,5439.373901
350,18,5439.628347
150,39,5440.157099
650,36,5444.576164
350,55,5445.303622
200,22,5445.581275
300,54,5450.220578
250,41,5450.736101
300,43,5451.388034
100,35,5455.73644
150,28,5456.129169
300,26,5456.529954
250,28,5456.883605
100,21,5457.223852
350,50,5461.824575
400,32,5462.269116
500,25,5462.560352
200,36,5466.977734
250,194,5473.568086
250,78,5478.627729
200,25,5478.968186
200,91,5484.219545
200,40,5484.744463
350,93,5489.963974
550,17,5490.223309
400,47,5490.833802
250,32,5491.348481
350,17,5491.553914
200,54,5496.263448
350,26,5496.585681
200,15,5496.832944
250,25,5497.154944
200,37,5501.627825
350,16,5501.89585
150,64,5502.824603
200,21,5507.341776
650,17,5507.636378
200,15,5507.822155
400,36,5508.335225
400,39,5508.872415
350,74,5513.789529
400,216,5524.934002
350,89,5526.093157
350,22,5526.385113
200,44,5530.794358
200,39,5531.372461
100,23,5531.716471
50,106,5537.042001
500,33,5537.460553
250,17,5541.684159
700,20,5541.944516
200,59,5542.704147
200,22,5542.96888
250,24,5547.277469
300,150,5553.23739
200,22,5553.536427
450,29,5553.947762
350,29,5554.32045
450,48,5558.804756
200,17,5559.046189
300,37,5559.571355
450,17,5559.749317
350,57,5564.390072
400,299,5576.204372
350,32,5576.610527
350,64,5581.374212
250,28,5581.717973
300,24,5582.073228
200,16,5582.254236
250,19,5582.513013
100,37,5587.00516
700,39,5587.505578
300,57,5588.276275
350,38,5592.650145
250,32,5593.106082
650,111,5598.432096
450,84,5603.455032
200,115,5605.016634
600,22,5609.246405
300,48,5609.881196
350,35,5610.306799
450,40,5614.758274
150,27,5615.137192
250,33,5615.566671
300,101,5620.770919
450,30,5621.187996
250,62,5625.881026
250,21,5626.229831
300,15,5626.409339
200,18,5626.650249
300,34,5627.075785
300,23,5627.4262
400,110,5632.802922
300,48,5637.326244
300,16,5637.564346
300,40,5638.118165
550,24,5638.436934
350,23,5638.754359
150,86,5643.810247
300,127,5649.488037
200,20,5649.769416
300,33,5654.189423
500,18,5654.463633
450,29,5654.882873
350,20,5655.154916
50,23,5655.437775
350,25,5655.821219
150,23,5660.128243
300,57,5660.949821
550,62,5665.792243
800,305,5677.885466
350,46,5678.518902
300,90,5683.726168
450,28,5684.131175
200,54,5688.878314
200,16,5689.117432
200,572,5712.678606
150,17,5712.959195
50,15,5713.149274
350,46,5717.869798
450,16,5718.050697
200,32,5718.544499
300,16,5718.743092
400,60,5723.550868
150,17,5723.806631
200,18,5724.050911
250,16,5724.233711
300,27,5724.657089
400,167,5735.135697
200,18,5735.411273
550,538,5758.937123
100,22,5759.316988
400,16,5759.516316
250,56,5764.281768
350,25,5764.624641
250,18,5764.957968
200,66,5769.88334
300,33,5770.380072
300,46,5771.049476
300,24,5771.391072
350,15,5775.476874
150,530,5799.182245
400,24,5799.591773
400,27,5800.039113
100,38,5800.594549
450,34,5805.085742
200,88,5806.433598
400,61,5811.258698
650,17,5811.432244
350,27,5811.82682
200,24,5812.136222
200,81,5817.259713
450,18,5817.483607
400,19,5817.763635
400,27,5822.112429
250,24,5822.46247
250,25,5822.860103
350,28,5823.340371
500,26,5823.688211
300,16,5823.935442
150,59,5828.802917
300,32,5829.273563
600,23,5829.589978
350,52,5834.225928
150,69,5835.243329
200,16,5835.487827
450,19,5839.691729
350,18,5839.998744
250,28,5840.360162
300,45,5841.070822
150,18,5841.348419
250,30,5845.664911
500,104,5847.108501
400,23,5851.362271
300,25,5851.785886
350,29,5852.241995
250,68,5857.150478
100,15,5857.369945
250,25,5857.790911
350,21,5858.112577
550,47,5858.747881
400,86,5863.976794
450,54,5868.665583
400,27,5869.101573
550,168,5875.492629
350,39,5876.040024
500,208,5886.718581
200,34,5887.186349
250,25,5887.593855
250,33,5891.938862
300,43,5892.527403
400,49,5893.18598
550,37,5897.618553
400,27,5897.956451
150,35,5898.537987
400,25,5898.884844
500,35,5903.264724
300,24,5903.582434
250,16,5903.853252
500,17,5904.110005
0,86,5909.179058
350,117,5914.664698
50,19,5914.944939
300,102,5920.287187
400,21,5920.576307
50,131,5926.320746
600,39,5926.890834
250,32,5927.305787
100,22,5931.640185
300,35,5932.091475
350,23,5932.383679
200,24,5932.783093
300,32,5933.222882
200,40,5937.770995
150,50,5938.435828
350,49,5943.188439
100,59,5944.036563
150,42,5944.612544
550,16,5944.870406
450,20,5949.016732
250,47,5949.646364
200,113,5955.212341
400,37,5955.692842
150,60,5960.596487
300,22,5960.916574
150,15,5961.169792
100,35,5961.622669
450,137,5967.472766
250,18,5967.723784
200,21,5971.995494
200,27,5972.377916
450,31,5972.801168
400,24,5973.123739
450,22,5973.469495
250,45,5978.074789
350,59,5978.980598
250,36,5979.458917
250,23,5983.726377
200,16,5983.946768
250,26,5984.362139
550,518,6007.183503
250,16,6007.37556
250,26,6007.760348
450,16,6008.009632
100,50,6012.651024
350,22,6012.954692
300,52,6013.720044
550,56,6018.454903
400,26,6018.784141
350,33,6019.248573
350,39,6023.753579
200,18,6024.018066
250,44,6024.709189
450,124,6030.393394
450,22,6030.690012
100,29,6031.109638
250,63,6035.925023
350,239,6047.244161
400,59,6048.061735
400,23,6048.405488
200,37,6052.96272
400,32,6053.440713
400,55,6054.233656
600,79,6059.23192
300,27,6059.558215
500,18,6059.828455
600,167,6070.089139
50,79,6071.228324
650,38,6075.753613
0,117,6081.367893
50,26,6081.75229
50,18,6082.028853
350,216,6092.713698
150,24,6093.108822
150,17,6093.32778
200,22,6093.702527
300,30,6094.123017
350,57,6098.767422
500,44,6099.436418
150,74,6104.461797
450,66,6105.413708
50,18,6105.69092
200,46,6110.343022
250,23,6110.675059
300,34,6111.206251
400,18,6111.459853
250,20,6111.746994
100,26,6115.937289
500,43,6116.541779
350,98,6121.811764
550,56,6122.671204
500,26,6123.08639
400,17,6123.296854
200,34,6127.825106
100,96,6133.270976
350,62,6134.110944
300,57,6134.944819
300,44,6139.498077
250,20,6139.797804
450,91,6144.97869
250,21,6145.260738
400,18,6145.522807
350,23,6145.816807
350,22,6146.13272
500,88,6151.282822
150,52,6152.013731
250,76,6157.13432
350,92,6162.443024
450,17,6162.704799
300,17,6162.918183
500,65,6163.832125
550,20,6168.042142
200,21,6168.393645
500,79,6169.462343
200,18,6173.675654
350,93,6175.013486
300,17,6175.286386
350,68,6180.16617
600,15,6180.40916
250,29,6180.814718
150,115,6186.2988
500,28,6186.698193
300,21,6190.969418
550,71,6192.005035
250,44,6192.675927
400,28,6196.922106
250,25,6197.282937
200,128,6202.982006
200,19,6203.266808
150,60,6207.953584
350,24,6208.277297
250,27,6208.664126
200,17,6208.86496
300,88,6213.919238
400,21,6214.208989
450,19,6214.481915
350,19,6214.728791
250,16,6214.968019
600,51,6219.549421
350,23,6219.841821
250,145,6225.786763
300,115,6231.173604
350,74,6236.054688
250,29,6236.42399
200,20,6236.713976
250,45,6237.304968
300,35,6241.668761
450,39,6242.2171
350,26,6242.564402
450,121,6248.167509
350,39,6248.666883
350,18,6248.900424
400,24,6253.180199
250,25,6253.550941
600,43,6254.160379
350,68,6259.009779
400,28,6259.417585
500,40,6259.941418
400,17,6260.138309
350,158,6270.103037
300,23,6270.39655
500,240,6281.671856
450,38,6282.238542
450,21,6282.513856
250,89,6287.75198
300,27,6288.119409
350,30,6288.538847
200,49,6293.187726
150,81,6294.395038
500,43,6298.848574
400,147,6304.793216
250,32,6305.214453
300,19,6305.492259
600,19,6305.730791
500,25,6306.023076
500,23,6310.378051
350,30,6310.772259
300,276,6322.319102
250,103,6327.620923
500,31,6328.018666
550,41,6328.56621
200,22,6332.755227
400,24,6333.076441
400,59,6333.891859
450,135,6339.715719
100,43,6344.2399
450,30,6344.626627
250,33,6345.038881
350,19,6345.312062
250,34,6349.727903
350,27,6350.065188
550,59,6350.959577
500,22,6351.273421
500,31,6355.649938
250,23,6355.943117
150,29,6356.367763
300,405,6373.706663
350,20,6373.989661
250,24,6378.346861
400,22,6378.662729
150,41,6379.257596
450,45,6379.86121
400,32,6384.26027
400,54,6384.977359
450,24,6385.28485
300,22,6385.660804
400,27,6389.864393
200,25,6390.269793
450,290,6402.192533
300,34,6402.655079
350,42,6407.177375
250,148,6413.247854
250,31,6413.674109
200,118,6419.27034
300,27,6419.655271
450,70,6424.627447
300,25,6424.920299
350,38,6425.502103
450,24,6425.89001
350,51,6430.507573
500,83,6431.692408
350,99,6436.919273
500,22,6437.220214
300,44,6441.633165
450,38,6442.172587
600,15,6442.428081
300,35,6442.875326
200,26,6447.082314
500,21,6447.377018
400,37,6447.88524
250,21,6448.14348
350,23,6448.432158
600,45,6452.988133
200,186,6459.247027
650,32,6459.670126
350,229,6470.645789
250,21,6470.940435
250,35,6475.471968
100,80,6476.554012
250,32,6480.925351
250,26,6481.333373
300,903,6520.677409
350,20,6520.956555
300,45,6521.597712
50,46,6526.305407
150,19,6526.614623
500,23,6526.906252
450,30,6527.348274
300,177,6537.562246
250,16,6537.848219
250,45,6538.50776
350,17,6538.747159
200,83,6543.644508
350,37,6544.207033
400,245,6555.177192
300,30,6555.604656
200,18,6555.888574
150,63,6560.564272
350,24,6560.962263
450,28,6561.394285
550,17,6565.323239
200,20,6565.630162
150,32,6566.061661
100,19,6566.343463
350,18,6566.62519
250,55,6571.235828
150,29,6571.644765
500,20,6571.926183
450,24,6572.245509
350,26,6572.662247
350,20,6576.718199
450,23,6577.046331
250,35,6577.537493
600,65,6582.266116
450,43,6582.857068
300,19,6583.129941
150,20,6583.4298
200,23,6583.769194
350,17,6584.045488
250,50,6588.585
250,23,6588.909597
100,20,6589.200678
250,65,6593.926041
200,16,6594.154119
250,27,6594.556638
550,20,6594.8776
450,60,6599.525461
200,43,6600.143034
350,48,6600.872278
50,28,6605.065695
250,37,6605.63831
400,20,6605.926705
350,39,6606.498079
400,33,6610.769642
450,34,6611.234416
350,54,6612.050661
500,37,6616.350711
250,31,6616.848563
450,55,6617.598608
450,23,6617.928662
450,27,6622.154446
350,32,6622.617689
550,59,6623.477384
200,16,6627.534701
350,26,6627.875936
250,16,6628.132827
200,19,6628.417392
150,21,6628.71177
150,28,6629.102203
750,174,6639.247502
250,36,6639.80339
200,27,6640.154179
200,59,6644.856704
500,22,6645.241298
300,17,6645.456171
550,27,6645.929612
100,44,6650.401154
350,41,6651.063342
150,65,6652.10683
350,53,6656.770226
550,18,6657.06673
300,18,6657.398234
450,18,6657.713264
400,23,6658.036365
550,19,6662.142204
300,33,6662.665978
400,19,6662.958693
400,29,6663.440275
450,30,6663.876297
350,84,6668.865863
200,20,6669.175103
350,34,6669.713251
550,25,6673.853504
500,22,6674.199316
150,26,6674.590931
50,54,6675.397364
200,37,6679.839705
350,32,6680.316356
250,27,6680.711818
200,54,6685.273285
350,39,6685.867249
150,27,6686.261913
450,21,6686.552979
400,22,6686.88976
400,26,6691.113811
200,54,6691.824834
400,23,6692.175361
450,78,6697.031579
50,72,6698.010714
450,18,6702.039747
400,28,6702.470812
100,149,6708.384045
200,84,6713.448237
200,15,6713.642142
400,24,6713.956546
500,22,6714.269442
200,23,6714.561345
150,36,6718.930439
300,130,6724.559616
200,36,6725.010626
300,39,6725.532346
200,20,6725.805327
200,27,6729.963577
450,33,6730.459327
500,45,6731.119786
250,38,6731.586983
450,39,6735.920422
350,25,6736.314477
200,28,6736.735573
200,59,6741.267851
300,38,6741.800513
400,28,6742.207603
50,28,6742.642216
450,20,6746.740835
550,40,6747.32565
250,16,6747.515605
250,59,6748.350585
150,34,6752.665761
600,25,6753.017183
350,91,6758.099971
300,37,6758.643056
300,27,6759.05651
150,167,6765.120157
200,27,6769.396589
250,32,6769.819396
450,29,6770.213715
450,31,6770.633256
450,21,6770.927191
250,175,6781.01702
300,66,6781.986403
400,20,6786.136474
250,34,6786.632433
350,24,6786.977999
300,17,6787.271271
400,63,6791.914921
400,138,6797.70863
150,31,6798.099164
200,17,6798.35351
150,17,6798.668743
300,30,6799.099789
650,36,6803.364374
250,42,6803.909497
300,91,6809.033243
400,43,6809.627775
350,147,6815.588122
450,37,6819.925678
200,102,6821.376477
150,20,6821.674695
450,49,6826.256452
400,43,6826.903419
450,49,6831.429574
250,27,6831.785437
200,17,6832.08774
250,30,6832.538383
500,24,6832.902843
150,34,6837.295637
400,384,6854.477988
200,19,6854.779691
300,19,6855.088685
450,72,6856.1963
300,77,6861.214488
350,72,6866.017327
500,31,6866.511157
250,20,6866.79947
350,40,6867.373437
300,28,6871.674356
300,63,6872.62877
250,64,6877.506266
0,15,6877.712355
250,28,6878.154588
150,61,6879.097699
250,34,6883.405801
550,21,6883.773785
350,15,6883.971878
450,30,6884.400943
200,22,6884.697615
250,27,6889.009273
350,33,6889.495333
150,21,6889.802494
450,17,6890.082118
350,50,6890.830456
500,24,6895.039837
350,45,6895.722339
200,22,6896.031923
200,65,6900.946394
300,38,6901.489836
400,17,6901.781328
550,28,6902.233593
450,29,6906.539351
400,35,6907.02505
300,128,6912.796776
300,19,6913.090909
400,36,6913.63378
350,37,6918.038669
550,82,6919.396028
750,34,6919.877942
550,18,6924.084515
250,43,6924.703677
650,31,6925.163667
350,123,6930.939358
50,32,6931.460568
400,38,6935.971494
350,34,6936.525423
300,17,6936.81268
500,36,6937.342542
250,20,6941.737422
200,34,6942.338249
150,38,6942.880443
250,168,6949.309587
200,21,6953.49561
200,29,6953.921529
200,22,6954.23095
250,44,6954.911305
450,35,6959.229912
650,46,6959.901936
400,23,6960.220213
250,137,6966.141374
100,21,6966.4622
250,57,6971.145355
200,17,6971.377703
200,41,6971.982727
400,32,6976.316005
500,24,6976.656682
450,28,6977.0967
300,36,6977.599848
450,22,6977.977142
450,25,6982.170227
250,36,6982.714897
400,23,6983.016132
350,24,6983.345402
450,35,6983.869691
450,33,6988.170605
300,63,6989.102875
400,33,6989.551604
250,21,6993.709898
350,92,6994.991377
500,85,7000.13955
150,23,7000.473583
150,20,7000.758075
450,24,7004.900122
500,21,7005.244776
200,22,7005.659119
350,21,7005.978556
400,23,7006.307327
150,41,7010.779572
300,174,7017.317222
150,39,7017.840754
450,16,7018.096581
200,39,7022.663302
450,46,7023.376273
150,37,7023.8483
600,56,7028.620709
300,28,7029.083554
500,92,7034.340428
200,29,7034.818363
250,39,7035.475233
200,25,7035.803714
300,18,7039.925011
400,21,7040.263196
400,22,7040.574583
200,55,7041.502784
400,17,7041.71606
400,34,7046.140767
450,18,7046.432733
400,24,7046.800517
450,62,7051.516549
450,40,7052.10255
350,22,7052.403477
400,41,7053.083513
300,26,7057.318693
250,33,7057.80344
350,36,7058.405034
550,70,7063.416505
250,22,7063.712114
350,29,7064.166625
200,135,7070.026231
100,42,7070.656818
150,66,7075.364844
300,25,7075.780424
500,36,7076.315629
400,33,7080.562066
400,19,7080.844709
250,99,7086.161514
50,20,7086.451752
400,19,7086.752085
150,25,7087.071243
100,27,7087.49918
350,19,7087.795851
450,33,7092.132495
500,34,7092.629737
350,21,7092.92538
400,27,7093.32666
250,19,7093.596789
350,48,7098.090635
500,23,7098.418047
250,15,7098.664572
400,37,7099.110451
200,19,7103.224601
100,33,7103.721665
300,31,7104.144997
200,32,7104.582603
550,126,7110.200765
300,42,7114.654265
450,152,7120.614625
200,41,7121.201978
350,26,7121.56821
200,41,7125.917358
200,70,7126.962033
200,19,7127.246278
350,17,7131.22469
450,18,7131.523147
300,22,7131.829928
250,50,7132.56048
350,22,7132.877946
400,20,7136.925749
200,49,7137.635609
300,57,7138.528089
150,48,7143.038101
250,55,7143.858169
550,18,7144.12537
300,16,7144.448515
500,73,7149.312577
250,32,7149.762163
600,30,7150.214696
400,66,7154.98458
200,39,7155.56473
500,130,7161.21563
300,54,7165.713763
450,28,7166.130259
250,35,7166.602965
200,29,7167.041829
400,21,7171.103703
300,22,7171.479408
150,22,7171.775268
400,24,7172.108358
150,37,7172.683639
250,20,7176.741895
400,225,7183.747802
550,388,7200.635235
150,35,7204.939667
250,119,7210.501879
50,43,7211.108923
350,27,7211.504005
400,44,7212.10968
500,20,7216.226732
150,35,7216.7647
400,20,7217.034045
450,15,7217.21587
500,26,7217.61989
350,89,7222.680633
350,44,7223.338661
300,22,7227.446253
400,22,7227.742334
250,189,7234.319401
300,37,7238.679106
200,43,7239.291937
400,208,7249.83608
600,36,7250.409804
400,21,7250.726188
350,48,7251.450658
400,42,7255.822345
400,45,7256.473104
350,20,7256.758029
150,60,7261.401272
200,63,7262.372853
200,37,7262.846148
300,22,7266.928417
500,35,7267.487599
200,48,7268.204278
700,39,7272.575824
450,27,7272.943687
600,22,7273.35175
400,27,7273.682799
450,29,7274.103414
400,37,7278.4514
300,22,7278.759165
300,25,7279.168587
350,18,7279.397348
