#{"t_start": 1705046947.7566073, "env_id": "match3-wide-v0"}
r,l,t
50,112,2538.304811
300,516,2560.189216
250,92,2565.164688
150,58,2565.800104
50,59,2570.496923
300,49,2571.024134
200,132,2576.575255
200,73,2581.529017
350,1049,2625.400338
150,1155,2674.713042
50,285,2685.984258
400,70,2690.796502
150,393,2707.778099
150,65,2708.571653
50,43,2709.028538
300,95,2714.393753
100,50,2719.063529
150,67,2719.895371
200,382,2736.860792
50,148,2742.724042
0,316,2758.453485
0,58,2759.10764
50,55,2763.806249
300,143,2769.524822
100,247,2780.553561
50,122,2785.910456
200,59,2786.625168
150,115,2792.035962
50,120,2797.413322
-50,30,2797.763063
150,53,2802.381984
350,170,2808.43084
250,41,2808.926212
200,131,2814.449797
400,119,2819.85776
400,25,2820.097691
200,201,2830.75097
300,30,2831.130775
100,46,2831.720129
0,42,2836.491202
150,43,2836.985696
250,23,2837.286295
50,1155,2887.800395
250,99,2892.985054
200,71,2897.82997
300,192,2904.041073
150,104,2909.330676
150,207,2919.861447
200,49,2920.441767
200,99,2925.616014
150,46,2926.12631
350,129,2931.639448
200,1155,2981.49881
400,79,2986.449607
200,465,3003.580007
200,66,3008.521793
50,57,3009.155923
250,46,3013.933189
300,518,3035.561586
250,462,3052.867299
200,79,3057.95354
200,21,3058.199849
350,829,3096.216522
450,364,3108.278156
200,1127,3156.836045
400,184,3166.762707
250,254,3177.451657
200,1103,3220.973182
200,114,3226.174174
550,39,3230.752992
250,44,3231.198274
200,1111,3279.050123
250,1155,3327.794803
350,949,3366.431208
500,1155,3415.480986
150,79,3420.406472
150,103,3421.464005
200,722,3453.634274
250,328,3469.297659
400,442,3486.040525
250,27,3486.300428
0,1155,3535.213574
250,95,3540.298669
200,235,3550.97498
200,65,3551.664201
100,102,3556.92163
400,19,3557.093998
50,148,3566.83633
200,646,3593.815473
0,1155,3642.670507
150,90,3643.625683
150,29,3648.102026
200,1011,3686.383112
250,886,3724.500404
100,527,3746.558865
0,1155,3795.389529
100,398,3816.0339
200,248,3826.939923
150,55,3827.50084
100,1155,3876.440001
300,62,3877.111328
50,1155,3925.986185
200,99,3931.151844
50,904,3969.271875
400,306,3984.817275
50,77,3985.594674
250,196,3995.894649
100,99,4001.185884
250,39,4001.588758
50,596,4028.421076
50,33,4028.781774
50,116,4034.076132
200,340,4045.742466
250,188,4055.857197
450,49,4056.374667
200,169,4066.298749
250,225,4072.881673
200,112,4078.255609
300,453,4099.219585
250,128,4104.723886
300,1135,4153.542248
250,469,4170.384863
250,623,4196.788172
50,237,4207.343687
150,260,4217.969027
300,152,4223.560223
200,43,4228.123104
100,102,4229.16726
100,1155,4277.598085
300,655,4304.930056
150,45,4309.55159
50,135,4314.97095
250,37,4315.363817
150,113,4320.609409
200,397,4336.969548
300,1155,4386.227189
350,149,4391.895503
250,530,4413.608782
50,273,4428.602921
250,113,4433.754126
300,315,4445.422612
350,19,4445.631193
150,140,4451.267453
0,172,4461.330183
150,53,4461.883494
200,207,4472.030725
100,139,4477.530858
400,258,4488.218379
100,34,4488.632596
200,40,4489.065433
200,157,4494.815966
100,241,4505.40305
50,80,4510.267538
150,66,4514.965019
350,56,4515.573381
400,738,4547.103601
100,213,4553.379594
200,153,4563.120875
50,521,4584.869792
150,1155,4633.4582
200,169,4639.309437
50,361,4655.550225
200,1155,4704.254246
300,107,4709.443514
250,43,4709.903542
50,66,4714.740898
-100,856,4748.063353
50,181,4758.03332
0,161,4763.702574
100,925,4801.786195
150,360,4817.575396
150,426,4834.177425
100,103,4839.35806
50,92,4844.432974
-100,253,4855.363141
300,36,4855.728711
350,42,4856.202349
200,1155,4904.867671
350,46,4909.519793
400,135,4914.923693
150,1155,4965.687213
350,328,4977.335938
250,146,4987.169452
200,32,4987.522096
300,173,4993.3714
100,513,5015.298503
100,76,5020.032176
200,73,5020.927807
300,310,5036.132938
250,729,5064.082273
200,100,5069.235447
250,98,5074.230989
50,1155,5122.949854
350,33,5123.313191
250,76,5128.12815
150,19,5128.361087
250,33,5128.716116
100,107,5133.99325
200,66,5138.730679
300,232,5145.254839
150,1155,5194.70836
250,17,5199.123755
50,168,5205.13077
450,45,5205.710876
100,170,5215.756802
250,22,5216.025695
250,23,5216.286408
250,763,5249.302872
150,29,5249.659485
650,25,5249.947711
150,156,5259.665893
150,84,5260.660017
200,48,5265.255018
200,34,5265.66913
100,386,5282.394591
300,715,5310.981287
400,54,5315.60644
250,82,5316.656722
150,167,5326.500939
250,30,5326.871843
250,109,5332.240601
50,43,5332.768522
400,20,5333.015769
150,59,5337.75616
350,303,5349.678045
350,98,5354.939593
450,24,5355.220894
400,199,5365.574208
400,16,5365.826766
500,47,5366.453257
350,22,5366.715335
400,30,5371.05217
300,61,5371.856276
150,45,5372.434261
450,22,5376.687335
100,62,5377.452086
100,19,5377.713738
450,59,5382.522325
450,55,5383.27292
50,24,5383.574137
350,50,5388.253162
400,16,5388.467925
100,143,5394.317933
500,16,5394.543228
350,22,5394.84325
400,16,5395.076233
300,32,5399.482984
150,16,5399.719289
350,25,5399.996866
250,21,5400.268379
250,81,5405.162452
250,117,5410.737796
150,15,5410.916237
450,19,5411.195563
400,33,5411.670486
50,205,5422.194675
350,43,5422.72089
400,27,5423.076348
300,96,5428.286598
450,24,5428.599149
350,15,5428.843372
400,18,5429.047234
150,17,5433.233458
250,93,5434.425809
350,144,5440.317739
250,18,5444.524143
150,39,5445.027779
500,21,5445.289658
250,80,5450.28754
350,128,5455.880061
350,35,5456.394912
150,35,5456.878617
250,20,5457.14639
400,616,5485.30203
300,51,5489.974944
350,26,5490.366037
450,20,5490.646084
300,31,5491.089443
200,15,5491.270636
350,54,5495.946635
200,70,5496.962725
300,46,5501.483458
400,39,5502.101648
300,29,5502.553999
400,67,5507.784154
200,43,5508.353902
350,26,5508.72483
300,70,5513.618668
300,125,5519.449945
450,17,5519.71384
400,27,5520.065045
350,21,5520.355357
400,19,5520.60829
300,30,5525.04451
250,26,5525.334401
300,36,5525.861744
200,28,5526.228425
300,25,5530.392529
100,72,5531.383724
550,45,5532.052564
350,27,5536.37567
400,21,5536.636218
100,63,5537.423842
200,23,5541.694821
150,63,5542.541654
200,98,5547.749633
350,259,5559.058156
250,18,5559.339544
350,22,5559.603668
200,51,5564.130772
300,18,5564.386082
500,19,5564.658531
250,27,5565.02048
300,39,5565.575528
350,67,5570.408548
150,22,5570.742608
150,185,5576.969201
300,15,5581.106518
350,566,5604.251265
150,21,5604.517871
200,24,5604.878833
300,23,5609.093823
300,40,5609.637372
350,30,5610.019719
250,27,5610.408122
200,38,5614.777739
200,32,5615.249392
250,183,5621.550523
400,16,5621.796134
50,47,5626.282305
50,59,5627.06182
200,77,5631.960227
300,29,5632.393442
350,29,5632.806905
500,37,5637.168226
300,24,5637.542267
250,31,5637.945935
350,19,5638.230079
100,51,5642.850486
250,79,5643.911613
150,51,5648.52081
450,22,5648.802387
350,25,5649.183214
400,29,5649.52323
350,63,5654.431188
150,21,5654.743309
450,82,5655.842762
400,119,5661.520816
400,25,5665.827096
250,28,5666.228259
250,17,5666.494554
400,73,5671.418092
200,15,5671.662369
300,18,5671.904158
150,27,5672.24447
300,28,5672.635127
250,37,5673.18269
200,25,5677.445704
300,22,5677.742661
150,81,5678.875622
450,42,5683.42985
350,15,5683.597157
200,173,5689.936349
200,49,5694.453483
500,20,5694.745079
150,25,5695.134155
350,24,5695.440391
150,61,5700.137328
250,22,5700.504664
450,128,5706.170815
200,41,5706.803274
300,189,5717.488025
300,17,5717.740311
200,17,5717.99364
200,19,5718.272522
450,29,5718.689021
450,47,5723.281177
350,17,5723.530921
300,18,5723.793665
400,29,5724.173959
700,24,5724.513519
400,27,5728.947294
400,23,5729.285341
450,31,5729.736464
150,38,5730.293604
200,22,5730.639811
550,21,5734.914077
150,17,5735.159168
450,21,5735.456016
350,22,5735.758187
300,19,5736.058263
500,17,5736.334973
300,22,5740.535965
400,40,5741.124774
350,17,5741.418463
350,45,5742.05275
400,15,5742.296835
100,41,5746.838693
400,29,5747.315331
300,60,5748.223421
250,59,5752.966832
350,219,5763.961756
150,25,5764.311691
250,89,5769.616375
350,29,5770.083505
600,23,5770.402817
100,18,5770.660068
500,22,5770.953457
50,25,5771.369126
200,72,5776.350482
500,42,5776.987538
250,22,5781.293542
350,23,5781.684551
550,18,5781.920583
500,53,5782.769883
250,24,5783.104678
500,20,5787.360483
200,28,5787.776643
300,27,5788.202863
300,16,5788.408973
350,39,5789.019971
350,20,5793.255572
400,30,5793.695759
250,21,5793.975067
250,29,5794.40337
550,41,5798.849281
400,20,5799.158312
200,23,5799.562086
450,21,5799.877904
150,21,5800.202754
550,23,5800.561609
50,45,5805.234601
350,37,5805.758895
500,30,5806.176977
400,24,5806.581596
450,214,5817.44985
150,23,5817.766625
500,21,5818.057661
350,17,5822.279053
150,35,5822.838161
400,28,5823.215316
150,21,5823.62529
300,22,5823.920482
0,16,5828.054543
250,30,5828.548657
350,33,5829.086428
450,26,5829.447985
100,46,5834.012456
350,20,5834.324447
550,31,5834.77666
400,85,5839.892642
150,26,5840.318879
300,77,5841.500753
300,269,5857.14549
500,122,5862.934516
300,91,5864.259977
400,33,5864.703775
200,20,5868.943564
200,56,5869.796957
350,15,5869.986846
150,33,5870.512884
300,21,5874.747278
400,21,5875.054824
350,19,5875.333295
250,27,5875.661443
200,46,5880.227154
550,22,5880.542562
400,48,5881.265638
250,37,5881.748568
550,17,5881.9344
200,75,5886.88424
350,16,5887.136635
400,18,5887.364755
500,21,5887.667743
500,17,5891.819786
500,43,5892.415936
100,75,5897.333633
450,19,5897.624071
200,27,5898.041685
350,28,5898.403423
100,50,5903.011679
500,31,5903.444518
300,38,5904.007893
300,34,5904.524211
300,58,5909.191466
50,20,5909.482053
400,37,5909.966309
400,116,5915.500267
350,21,5915.792212
300,45,5920.306475
150,33,5920.79267
250,74,5921.743145
400,18,5925.965963
350,24,5926.314762
400,80,5927.431657
300,38,5931.955699
200,26,5932.322514
250,60,5933.191916
100,49,5937.863543
350,56,5938.592151
400,18,5938.876518
300,44,5943.507828
400,16,5943.753
550,19,5944.041656
500,24,5944.358593
300,86,5949.457752
350,29,5949.871332
400,19,5950.178422
200,46,5954.687933
400,47,5955.36902
0,78,5960.546052
400,40,5961.1478
450,42,5961.726018
50,70,5966.58482
250,296,5978.796946
600,93,5984.047516
250,29,5984.490452
300,19,5984.769112
550,161,5990.811211
400,18,5995.007508
350,32,5995.420059
250,28,5995.842736
450,28,5996.200005
150,31,5996.636162
250,27,6000.900356
100,41,6001.472962
450,23,6001.851711
350,21,6002.140802
250,23,6006.358733
300,45,6006.938572
150,41,6007.576626
300,21,6007.86837
600,86,6012.992188
700,16,6013.227747
300,25,6013.602016
300,34,6017.986714
150,26,6018.367359
500,25,6018.755349
450,24,6019.064057
200,127,6024.885926
250,18,6025.152637
150,71,6030.09791
300,57,6030.931869
450,30,6035.264698
250,23,6035.593675
350,86,6036.778644
400,37,6041.353611
300,16,6041.596539
250,183,6048.047022
650,16,6048.329426
200,21,6052.636312
300,22,6052.937991
100,37,6053.520072
350,54,6054.246621
350,145,6064.066025
350,42,6064.655942
400,174,6071.115249
350,84,6076.308671
50,53,6077.041579
150,20,6077.332804
450,67,6082.29174
250,19,6082.526639
300,38,6083.015502
450,19,6087.170996
250,82,6088.259775
100,59,6092.995192
400,32,6093.468889
350,18,6093.743235
250,15,6093.984837
400,18,6094.265008
300,51,6098.860738
400,28,6099.199535
150,23,6099.562002
400,29,6099.970063
200,15,6104.164788
150,30,6104.606799
300,60,6105.441831
600,18,6105.722317
250,17,6106.013454
150,25,6110.337038
400,28,6110.77512
400,22,6111.072893
250,30,6111.494764
150,15,6111.741008
450,96,6116.865507
350,97,6122.219889
450,23,6122.544651
250,30,6122.982446
300,36,6127.560486
700,321,6140.131911
150,143,6146.004349
150,23,6146.35776
350,41,6150.849919
400,39,6151.391099
300,20,6151.675056
300,27,6152.027644
400,23,6156.35678
550,40,6156.955478
600,19,6157.19984
500,24,6157.590383
400,22,6157.902856
450,22,6162.157967
550,77,6163.317884
200,69,6168.231734
400,28,6168.647429
300,19,6168.908908
200,19,6169.125004
400,73,6174.113646
350,30,6174.565019
150,15,6174.750287
150,52,6179.499738
350,39,6180.019959
400,139,6185.881758
250,15,6186.106104
100,42,6186.682235
450,23,6190.973828
250,28,6191.38356
500,36,6191.950659
650,34,6192.413513
250,26,6196.733981
150,19,6196.97498
300,33,6197.415746
300,27,6197.782488
350,20,6198.060023
200,46,6202.578609
450,25,6202.967045
500,358,6219.445544
250,48,6220.13588
250,29,6220.56224
350,31,6224.866461
350,20,6225.150664
50,40,6225.693673
500,19,6225.962336
450,18,6226.206508
450,26,6226.562149
350,339,6242.761517
150,16,6243.00878
350,145,6248.876789
350,29,6253.199147
350,24,6253.564903
200,37,6254.118869
450,23,6254.431848
600,16,6254.617086
400,18,6258.783871
350,29,6259.18924
450,42,6259.725055
400,112,6265.225529
350,19,6265.420505
250,73,6270.342659
400,19,6270.606858
350,25,6270.938109
350,37,6271.479131
300,19,6271.756132
300,170,6282.037347
450,61,6282.916477
250,53,6287.608064
400,22,6287.892803
500,27,6288.28391
250,63,6293.071671
200,55,6293.958037
300,22,6294.263517
350,285,6305.956955
50,26,6310.278267
500,29,6310.663626
450,30,6311.044223
300,28,6311.436882
450,51,6316.0127
450,23,6316.328265
150,15,6316.575406
500,77,6321.49231
550,18,6321.751193
550,147,6327.647704
550,20,6327.905807
400,28,6328.31328
450,91,6333.455732
500,90,6338.634012
250,543,6361.875355
400,20,6362.172997
200,20,6362.460351
150,17,6362.719839
500,25,6366.966996
550,30,6367.377293
300,111,6372.765957
250,36,6373.281909
300,17,6373.513216
650,47,6374.145183
600,17,6378.386144
350,19,6378.674317
300,35,6379.21895
200,23,6379.543167
300,35,6379.989791
400,118,6385.538586
200,53,6390.174851
250,30,6390.607603
250,22,6390.987819
400,56,6395.634654
350,36,6396.205991
250,29,6396.631993
350,42,6397.160706
250,27,6401.4619
350,82,6402.614704
250,44,6407.15244
550,26,6407.571158
450,31,6408.005053
150,25,6408.353328
700,48,6412.924696
350,17,6413.21893
200,53,6413.953586
300,21,6414.233956
200,36,6418.666018
450,33,6419.110336
150,20,6419.41116
250,29,6419.826097
300,38,6424.341974
250,46,6425.00096
450,118,6430.562943
500,19,6430.884663
350,60,6431.711495
350,30,6435.967614
350,20,6436.26524
300,22,6436.547966
200,24,6436.914285
450,22,6437.215227
450,444,6458.568018
700,37,6459.089891
400,71,6463.913192
200,31,6464.371336
400,31,6464.772636
200,33,6465.28483
300,16,6469.464291
400,23,6469.801195
250,37,6470.262941
500,55,6471.034183
550,25,6475.357361
400,31,6475.785089
550,22,6476.114886
450,22,6476.404325
300,38,6480.892044
300,22,6481.197366
300,16,6481.390342
500,43,6481.987157
300,33,6482.41594
200,65,6487.217043
250,39,6487.698262
350,50,6492.235916
350,164,6498.276481
200,73,6503.126243
350,32,6503.553209
400,51,6504.262318
150,24,6504.619478
400,39,6509.000568
250,123,6514.597555
200,60,6515.384767
550,26,6515.743241
300,46,6520.258179
250,29,6520.68838
200,37,6521.235282
200,85,6526.480456
450,238,6537.576207
500,23,6537.917547
150,35,6538.493192
300,20,6538.758128
250,63,6543.376968
300,106,6548.665194
250,26,6548.991055
100,23,6549.381006
500,38,6549.931092
550,27,6550.280619
400,49,6554.75486
350,22,6555.048988
350,27,6555.44307
550,26,6555.847862
300,48,6560.276684
100,15,6560.528686
300,46,6561.230087
350,25,6565.299627
300,61,6566.179359
400,16,6566.436218
400,20,6566.747387
300,20,6567.019212
300,32,6571.255286
200,23,6571.566655
350,33,6572.068327
150,28,6572.415725
450,60,6577.083928
600,33,6577.637374
250,300,6589.553752
300,25,6593.665289
400,69,6594.698282
350,24,6595.054679
150,16,6595.332322
150,16,6599.336403
200,28,6599.701657
300,23,6600.077059
350,138,6605.904778
250,58,6610.502681
150,22,6610.878365
300,29,6611.239401
300,22,6611.594426
400,44,6612.212577
400,36,6616.558035
350,42,6617.161699
250,46,6617.796389
200,28,6622.021323
200,29,6622.456075
350,238,6633.534917
250,51,6634.264519
450,28,6634.675927
400,60,6639.366012
200,62,6640.265833
450,86,6645.402311
450,25,6645.769094
350,60,6650.546587
500,25,6650.99574
300,16,6651.21944
150,70,6652.30356
400,18,6656.442404
150,42,6657.079694
200,24,6657.517008
400,21,6657.84576
550,41,6662.287117
-100,15,6662.497143
400,23,6662.920618
550,16,6663.140151
300,60,6664.06102
150,33,6668.377364
350,39,6668.870848
200,40,6669.452433
400,49,6673.994132
300,34,6674.56036
250,27,6674.929286
550,32,6675.486126
200,32,6679.811006
550,55,6680.584494
400,24,6680.944625
450,57,6685.557133
400,15,6685.832616
300,27,6686.224549
150,21,6686.514633
250,18,6686.813852
300,144,6696.451634
150,30,6696.856774
200,38,6697.386217
450,26,6697.6923
200,23,6698.004729
650,23,6702.167245
550,73,6703.169407
250,24,6703.512437
250,37,6707.820781
100,49,6708.533048
450,16,6708.812335
500,21,6709.102405
400,15,6709.294903
250,39,6713.665081
350,42,6714.256476
250,36,6714.713129
350,108,6720.086589
400,26,6720.45732
400,71,6725.228255
400,25,6725.536904
300,82,6730.479864
250,17,6730.733937
450,128,6736.319464
200,16,6736.520255
400,21,6736.854417
500,16,6737.024545
350,36,6741.343496
450,18,6741.604316
250,18,6741.803504
350,79,6746.769624
500,28,6747.188103
400,21,6747.48587
400,26,6747.886928
250,32,6748.313177
200,27,6752.504889
250,15,6752.695051
450,22,6753.020952
250,27,6753.406095
350,227,6764.235469
450,289,6775.888275
200,48,6780.305029
200,22,6780.691254
300,38,6781.212585
200,84,6786.323791
300,51,6787.0965
350,27,6787.51479
550,74,6792.329842
450,35,6792.85443
200,47,6793.457928
300,15,6797.519481
150,41,6798.059708
500,38,6798.664724
250,17,6798.852853
200,35,6803.200376
250,20,6803.465306
400,17,6803.698458
600,51,6804.401999
450,61,6809.045149
450,41,6809.622787
200,24,6809.930281
400,20,6810.218507
200,44,6814.707645
450,17,6814.918453
500,41,6815.50898
550,61,6820.307545
100,68,6821.210395
250,37,6825.647745
400,62,6826.533336
400,33,6827.03463
400,60,6831.722978
550,29,6832.123667
350,25,6832.532398
400,71,6837.456308
400,29,6837.900104
150,30,6838.379378
400,59,6843.100871
350,66,6844.069296
250,59,6848.773908
150,56,6849.58931
200,63,6854.334835
400,30,6854.791659
200,50,6855.580892
350,27,6856.004654
350,23,6860.168756
250,24,6860.582541
150,46,6861.246884
300,96,6866.482502
500,21,6866.776427
300,19,6867.036551
500,22,6867.358476
350,21,6871.531706
500,101,6873.096779
450,67,6877.998241
250,17,6878.26062
500,45,6878.949563
250,30,6883.241091
250,43,6883.843889
250,36,6884.395956
350,19,6884.669689
300,50,6889.303701
500,22,6889.634572
450,41,6890.245073
400,25,6890.649339
250,16,6894.750563
150,48,6895.445013
300,36,6895.99241
300,38,6896.587433
450,35,6900.978609
250,40,6901.60922
0,154,6907.791351
350,107,6913.244744
350,19,6913.514952
200,80,6918.638431
550,16,6918.913053
550,21,6919.241885
350,36,6919.752048
550,370,6937.200085
450,28,6941.73044
600,28,6942.198083
100,41,6942.850522
250,35,6943.384394
450,23,6947.676436
300,24,6948.004816
550,52,6948.742443
300,173,6955.173943
500,17,6959.241879
200,31,6959.722171
500,26,6960.062378
200,23,6960.395787
500,22,6960.738301
500,40,6965.198578
650,36,6965.719506
300,21,6966.034983
400,48,6970.629428
250,31,6971.043028
300,25,6971.465925
250,41,6972.082613
200,22,6972.365786
350,16,6976.46263
350,46,6977.128615
300,25,6977.533306
250,32,6977.999082
50,34,6982.335836
550,19,6982.605417
300,30,6983.0281
350,23,6983.418353
350,23,6983.723546
450,25,6987.878202
350,43,6988.528319
300,26,6988.85321
450,46,6989.545619
300,25,6993.735565
450,21,6994.030977
400,79,6995.150254
200,34,6999.52429
250,30,6999.953372
400,22,7000.300436
600,28,7000.736539
150,43,7005.198893
400,45,7005.956613
400,40,7006.544232
250,89,7011.773207
200,89,7016.911183
350,22,7017.314229
350,34,7017.794872
350,22,7018.099572
150,67,7023.104648
100,22,7023.414679
500,18,7023.680822
100,32,7024.130869
200,55,7028.935581
250,26,7029.278277
250,113,7034.874899
150,28,7035.323703
100,30,7035.8087
250,22,7039.960917
150,73,7041.166229
250,24,7041.531005
250,24,7045.807422
350,23,7046.13578
150,34,7046.675655
350,24,7047.059013
350,24,7047.412878
300,128,7053.105454
200,32,7057.458493
400,32,7057.945619
200,31,7058.423551
300,156,7064.732833
350,34,7069.015072
450,24,7069.412527
350,27,7069.782459
250,21,7070.165876
250,113,7075.602113
400,30,7076.041757
300,23,7076.36002
300,26,7080.54853
550,23,7080.865654
350,26,7081.29957
150,28,7081.644904
150,33,7086.006385
350,18,7086.294304
350,20,7086.577676
300,27,7086.936087
600,253,7098.364651
350,54,7099.072857
100,42,7103.493094
150,51,7104.194819
350,39,7104.753928
500,93,7109.912005
200,142,7115.809676
350,36,7120.051817
350,42,7120.658148
350,93,7125.79069
300,24,7126.113448
550,17,7126.404164
300,22,7126.698623
350,107,7132.063148
250,31,7132.523926
150,31,7132.97905
600,16,7137.002761
500,27,7137.364255
300,62,7138.263955
400,129,7143.9937
650,21,7144.347934
250,20,7148.438746
250,61,7149.405627
300,59,7153.98619
300,20,7154.2866
200,22,7154.654252
150,150,7160.627892
350,34,7161.073945
650,75,7165.958523
550,83,7170.893906
100,132,7176.596943
500,18,7176.880555
300,48,7177.578645
400,42,7178.183603
150,38,7182.506768
350,35,7182.993154
350,24,7183.389248
100,46,7187.78179
50,27,7188.220675
250,20,7188.500069
450,199,7195.029846
300,40,7199.433563
50,45,7200.072464
350,49,7200.778103
350,40,7205.129015
250,29,7205.56478
450,35,7206.073083
300,24,7206.432905
-50,26,7210.619531
350,20,7210.920762
350,101,7216.18694
500,48,7216.82936
150,28,7217.228834
600,29,7217.655795
450,18,7221.695041
500,19,7221.969055
400,22,7222.280196
150,37,7222.84964
200,22,7223.172566
500,43,7227.581343
600,80,7228.755715
250,23,7232.935848
250,33,7233.401054
500,35,7233.872402
450,27,7234.296484
350,29,7234.722347
350,142,7244.405899
250,19,7244.661088
300,22,7244.946845
600,39,7245.501798
150,31,7245.932428
300,28,7250.126099
600,35,7250.703198
200,39,7251.210381
500,75,7256.137848
250,17,7256.419591
250,61,7257.28602
200,35,7261.549911
