#{"t_start": 1705046947.5351973, "env_id": "match3-wide-v0"}
r,l,t
-150,323,1129.24364
100,332,1144.112962
50,673,1169.776823
0,1155,1215.882346
150,296,1226.491045
-50,1057,1271.200866
150,1155,1316.274234
0,1155,1361.434444
150,639,1386.483472
100,100,1387.445423
50,350,1402.318646
50,1155,1448.253317
200,204,1458.013089
0,347,1472.968497
100,201,1478.780022
300,273,1489.269325
100,215,1499.095271
350,660,1525.277115
50,296,1536.11577
350,206,1546.246376
150,206,1555.917313
200,150,1561.154208
100,222,1567.290192
250,59,1571.680768
150,246,1581.666106
200,70,1582.380967
300,248,1592.513915
200,161,1601.870913
300,173,1607.437298
100,46,1607.960793
50,410,1627.344269
300,926,1663.979004
100,119,1669.14611
150,185,1674.855406
200,28,1675.158594
300,35,1679.076988
200,71,1679.804045
250,64,1684.061664
200,188,1689.451191
250,974,1731.589697
200,46,1732.117358
250,372,1748.161218
300,44,1748.607835
250,36,1752.9125
150,549,1774.327
400,576,1796.628147
400,84,1801.535708
350,38,1801.921775
400,104,1806.997223
450,101,1812.188364
350,64,1816.892674
450,67,1817.724758
200,102,1822.840986
200,369,1839.336965
450,48,1839.920093
150,218,1850.614126
150,51,1851.160188
350,85,1856.067333
350,68,1856.860057
200,121,1862.251033
50,396,1878.453544
250,109,1883.687552
0,62,1888.378365
400,73,1889.1614
300,68,1893.905035
250,62,1894.598913
250,99,1899.828747
400,163,1905.744955
300,671,1937.215538
150,226,1943.668143
300,240,1954.241086
100,772,1986.680059
300,308,2001.984455
250,357,2013.642281
300,103,2018.756197
150,141,2024.214414
250,85,2029.192474
250,126,2034.715813
100,37,2035.089691
100,61,2039.772552
200,467,2056.801965
250,81,2061.656412
250,122,2067.077933
350,473,2088.067719
350,200,2094.156903
200,186,2104.159844
350,37,2104.579874
150,349,2120.239231
150,406,2136.822704
300,271,2147.856628
50,76,2152.747965
250,210,2158.815046
300,111,2163.937923
400,46,2168.521873
150,64,2169.19719
400,468,2190.476435
300,592,2212.738579
300,295,2228.061544
300,170,2233.789538
250,42,2234.228546
150,92,2239.157412
0,1155,2287.007514
200,133,2292.571074
150,117,2297.760699
250,178,2303.676594
250,173,2313.523684
300,91,2314.448952
150,835,2351.143362
50,126,2356.518381
100,73,2357.228022
200,149,2366.837343
150,78,2367.710117
200,25,2367.969524
200,42,2372.522577
0,91,2377.555974
150,63,2378.234475
50,1155,2428.191918
100,35,2428.606303
100,33,2432.982452
200,31,2433.325678
50,144,2439.010565
0,85,2443.97568
100,34,2444.373793
100,72,2445.126008
200,138,2450.70779
200,247,2461.719393
150,131,2467.201554
50,251,2478.406952
50,71,2483.432054
200,29,2483.733872
300,448,2504.847757
150,30,2505.20898
150,45,2505.747544
250,721,2538.550582
0,324,2550.206896
150,111,2555.509233
250,187,2565.581606
200,1049,2609.396178
0,73,2614.404804
150,41,2614.846913
200,909,2653.046389
-50,64,2653.774089
250,47,2658.470858
150,20,2658.702341
0,383,2675.259393
150,78,2680.192636
350,62,2680.887739
150,25,2681.147954
550,59,2685.864709
200,61,2686.550633
50,127,2692.006211
0,41,2696.579165
350,44,2697.060305
0,73,2697.94279
400,88,2703.051217
150,28,2703.392662
100,477,2725.757883
250,59,2730.538032
350,182,2736.86475
150,159,2742.85398
200,101,2748.111545
300,50,2748.669086
50,147,2758.409795
50,35,2758.793577
150,129,2764.309008
0,48,2764.884415
350,22,2765.143762
200,155,2775.060351
200,106,2776.263365
50,102,2781.515031
400,130,2787.036773
300,127,2792.6162
200,73,2797.437022
400,42,2797.944124
300,223,2808.61584
50,669,2837.064428
150,56,2837.687313
250,79,2842.669269
100,19,2842.912257
450,88,2848.030065
350,163,2854.227011
350,46,2858.959415
250,98,2860.137923
150,50,2864.824317
100,46,2865.350052
250,316,2881.311168
500,304,2892.910025
250,33,2893.322167
550,814,2931.016851
250,716,2959.663078
150,39,2960.096879
400,678,2992.050838
250,1155,3041.17401
450,290,3052.587713
50,746,3085.792733
300,57,3086.40772
300,53,3091.108509
350,172,3097.007118
300,368,3113.210644
100,391,3129.569375
250,180,3135.605544
200,680,3166.962008
400,809,3199.378282
200,67,3204.127944
300,1155,3252.365661
250,355,3263.951611
200,73,3268.813755
250,211,3279.327493
200,735,3307.579872
250,1155,3356.043928
200,595,3383.16594
200,208,3393.492839
150,39,3393.905329
400,73,3394.675066
0,1155,3447.757619
250,874,3481.177914
0,35,3485.583807
350,59,3486.195107
100,1141,3534.963396
100,1155,3583.750732
250,55,3584.27969
250,920,3626.670836
150,1155,3674.812967
200,164,3680.504639
50,357,3696.536341
250,197,3702.724848
-50,518,3724.69177
100,227,3735.403118
50,99,3740.526964
300,105,3745.755183
350,73,3746.495001
100,508,3768.256141
250,212,3778.601575
500,106,3783.818389
50,1155,3832.902932
-50,17,3833.100887
250,105,3838.329308
150,647,3865.452297
100,93,3866.482566
150,186,3876.557225
150,123,3882.086379
150,979,3924.96286
250,280,3936.047695
100,71,3936.807454
50,187,3947.031111
250,168,3952.971226
400,479,3974.179127
0,193,3980.286008
300,26,3980.555679
300,286,3995.923123
400,30,3996.270806
250,103,4001.58213
200,75,4002.409864
250,81,4007.362853
300,98,4012.422615
50,1155,4061.256669
300,135,4066.874365
0,1155,4116.481313
150,113,4121.860989
50,206,4128.069216
200,1087,4175.356698
-50,1057,4218.290783
200,1155,4266.712631
100,51,4271.236062
100,41,4271.713367
0,208,4277.93484
50,194,4288.22498
350,169,4294.205629
250,333,4309.869113
100,48,4310.339289
100,57,4314.970365
400,180,4320.92188
100,570,4347.325358
250,223,4353.844935
50,116,4359.259253
50,140,4364.880548
150,86,4369.950958
100,91,4374.934634
200,365,4390.993977
350,21,4391.225634
250,1041,4434.416082
50,204,4441.015867
100,121,4446.179134
250,20,4450.547985
200,1128,4494.832165
250,275,4505.763318
350,282,4520.777398
150,57,4521.426587
150,427,4537.78748
150,49,4542.222595
150,164,4547.8768
300,212,4558.216208
50,84,4559.070941
300,647,4590.201697
50,101,4591.254731
100,70,4596.004062
150,158,4601.73577
150,173,4607.624988
250,328,4623.250873
100,120,4628.602348
150,73,4633.443023
200,301,4644.818821
150,201,4651.102296
300,33,4655.571899
-50,101,4656.720369
200,79,4661.602483
200,158,4667.336191
-50,216,4677.678347
200,116,4682.858496
250,117,4688.181963
350,282,4699.392941
150,243,4710.012562
-50,1155,4758.685522
150,22,4758.905463
350,38,4759.313906
0,1155,4807.826887
-50,83,4812.704928
50,65,4817.372074
300,128,4822.753696
150,576,4845.157868
-200,35,4845.520611
300,199,4855.82592
200,643,4882.929018
200,132,4888.379771
200,1117,4937.295081
150,199,4944.134577
150,56,4949.144168
200,41,4949.612105
100,486,4971.361027
100,124,4976.788168
400,145,4982.434582
400,161,4988.28302
300,141,4993.858656
250,33,4998.28604
350,389,5014.749596
0,231,5021.279418
100,202,5031.330317
0,553,5053.436222
250,44,5057.919357
400,174,5063.644932
50,31,5063.999734
250,165,5073.87047
350,77,5074.693006
250,70,5079.465915
200,64,5080.246471
50,61,5084.899541
0,21,5085.145543
150,671,5112.499582
400,282,5123.549104
150,84,5128.479528
150,40,5128.920415
450,119,5134.359587
350,155,5139.975998
50,546,5166.079899
50,265,5177.321637
100,408,5194.154126
250,15,5194.3511
150,207,5204.99017
100,52,5205.600305
250,29,5205.96289
300,105,5211.263913
350,61,5215.978212
300,45,5216.507818
-50,406,5233.137639
200,91,5238.284106
250,32,5238.673871
100,712,5271.194737
100,33,5271.593561
300,24,5271.842327
500,62,5276.566689
100,383,5293.268331
250,119,5294.687182
150,38,5299.070662
150,65,5299.959439
50,125,5305.465639
100,126,5310.934029
100,110,5316.229768
50,21,5316.512631
300,100,5321.626505
450,35,5322.067823
450,124,5327.517408
250,35,5331.923675
250,65,5332.740563
250,49,5333.380114
200,27,5337.706695
250,30,5338.118648
350,63,5338.971969
350,109,5344.371462
300,109,5349.751731
150,51,5350.404525
250,19,5354.640675
250,59,5355.388268
350,73,5360.224247
250,17,5360.453403
350,98,5365.562219
250,17,5365.786642
450,29,5366.190669
250,67,5367.063802
350,38,5371.549034
250,92,5372.728497
250,72,5377.562185
300,17,5377.794509
300,17,5377.991781
0,34,5382.484135
200,606,5406.354643
350,52,5411.063747
400,53,5411.7835
250,67,5416.610366
100,122,5422.145323
100,54,5422.790313
100,55,5423.527882
0,86,5428.550357
350,67,5433.438454
400,33,5433.847815
400,35,5434.309762
200,98,5439.558392
200,48,5440.160769
100,17,5440.407402
150,57,5445.12996
300,89,5450.220738
350,24,5450.539421
500,17,5450.765774
300,24,5451.087126
300,48,5451.752556
200,43,5456.236853
150,24,5456.591758
200,117,5462.101188
150,143,5468.08679
450,17,5468.26712
150,60,5472.986307
400,42,5473.588206
200,16,5473.774922
300,25,5474.15012
450,28,5474.46598
300,19,5478.711955
150,72,5479.740504
50,41,5480.289384
250,22,5484.587141
150,25,5484.870089
300,20,5485.141754
250,114,5490.712528
250,92,5495.918978
250,22,5496.19996
300,31,5496.66121
200,20,5496.942295
150,30,5497.370373
350,38,5501.852226
400,29,5502.297199
300,20,5502.602905
300,28,5503.025055
350,141,5509.221488
400,44,5513.742571
300,37,5514.27966
400,17,5514.55039
350,32,5514.954561
150,50,5519.766865
150,43,5520.323233
300,137,5526.212214
200,36,5530.506878
250,28,5530.888787
550,312,5542.959989
350,22,5543.278039
400,28,5547.575886
300,23,5547.923537
350,23,5548.210058
150,24,5548.503708
250,15,5548.722679
50,47,5553.294215
300,16,5553.512663
400,27,5553.909389
100,59,5554.728014
450,21,5558.873869
500,22,5559.147003
300,21,5559.439933
300,103,5564.710986
250,16,5564.887919
350,20,5565.142665
100,29,5565.56027
300,29,5565.958798
400,30,5570.317997
250,155,5576.188733
300,481,5598.228893
250,52,5598.907325
400,42,5599.411602
250,36,5603.917982
500,41,5604.433039
400,36,5604.887257
250,134,5610.630526
-50,21,5610.919559
350,152,5620.676642
300,18,5620.947245
450,54,5621.662674
200,25,5622.025523
550,22,5626.193556
200,97,5627.517257
100,27,5631.696104
150,142,5637.551643
400,148,5643.490741
250,16,5643.732375
250,88,5648.860435
600,69,5649.809788
450,41,5650.381324
500,48,5655.010628
200,18,5655.255373
350,93,5660.607444
250,25,5660.921167
300,37,5661.448241
350,31,5661.89468
400,67,5666.815698
300,20,5667.077003
200,22,5667.358786
250,137,5673.189311
200,24,5677.483684
150,21,5677.78004
350,225,5684.812068
450,22,5689.18444
350,31,5689.567439
550,219,5700.29084
350,18,5700.507414
500,136,5706.354751
400,137,5712.251696
150,97,5717.707441
350,114,5723.286675
400,31,5723.743365
100,70,5724.715977
300,20,5725.031923
350,20,5729.320376
350,38,5729.91798
150,28,5730.312925
300,35,5730.843163
250,19,5735.103064
450,34,5735.550441
300,36,5736.114661
500,23,5736.43821
400,20,5736.726202
350,58,5741.480366
400,32,5741.959786
300,47,5746.580335
250,17,5746.894151
300,23,5747.237053
200,17,5747.518277
400,28,5747.912826
450,15,5748.147226
300,24,5752.368842
400,26,5752.781765
500,17,5753.025449
300,18,5753.245549
200,82,5758.389093
150,47,5759.006497
600,32,5759.53341
350,34,5763.921044
200,27,5764.334292
350,63,5765.318903
200,26,5765.747133
250,126,5771.464789
400,104,5777.002393
200,37,5777.530212
450,32,5781.974704
250,33,5782.515848
450,30,5782.991293
200,84,5788.157047
350,25,5788.575274
150,23,5788.923728
300,21,5789.231204
500,24,5793.502375
150,34,5794.028892
300,50,5794.749277
250,20,5795.024394
300,43,5799.543298
500,219,5806.832926
400,31,5811.249577
350,31,5811.639691
450,61,5812.482002
400,24,5816.763907
400,48,5817.476135
400,56,5818.251146
200,59,5823.096193
350,23,5823.422763
300,21,5823.764652
300,30,5824.203134
50,26,5828.588909
50,41,5829.206001
50,20,5829.505217
400,172,5839.815176
300,28,5840.256004
200,26,5840.672539
450,21,5840.994308
200,26,5841.330811
550,20,5841.625405
450,42,5846.141117
450,62,5847.005164
200,31,5851.370124
550,18,5851.668037
450,23,5852.012283
400,36,5852.592049
350,35,5853.06835
400,30,5857.420076
500,23,5857.77889
400,84,5859.077352
300,38,5863.577006
400,137,5869.467188
600,20,5869.775923
400,17,5870.034324
650,23,5870.353754
200,23,5870.733297
150,35,5875.155118
300,86,5876.408361
450,16,5880.475492
450,32,5880.99958
200,60,5881.830926
250,50,5886.353409
200,27,5886.705941
350,46,5887.384223
250,137,5893.227259
300,20,5893.510679
250,57,5898.154922
250,23,5898.556691
350,22,5898.894143
350,82,5903.90732
450,48,5904.62743
300,71,5909.503362
400,24,5909.816885
150,24,5910.145383
400,21,5910.448628
250,49,5914.996805
100,28,5915.34513
200,23,5915.72068
450,25,5916.045762
600,25,5920.353146
300,17,5920.536858
400,37,5921.054048
50,49,5921.712986
300,37,5926.179394
300,21,5926.502609
100,164,5932.75401
400,37,5933.276896
50,33,5937.70665
150,15,5937.970773
650,18,5938.208909
500,80,5939.355808
500,21,5943.672529
350,35,5944.13963
300,156,5950.25927
300,39,5950.817846
250,23,5955.023396
300,44,5955.623101
500,23,5956.00833
200,83,5961.223271
300,66,5962.191785
350,15,5962.364662
650,26,5966.652398
650,35,5967.128969
400,55,5967.912935
200,109,5973.452206
250,57,5978.176178
200,103,5979.767183
300,18,5983.836024
350,38,5984.457319
400,25,5984.840723
200,15,5985.030921
500,160,5991.065814
400,38,5995.517282
450,18,5995.797231
50,15,5995.9883
150,27,5996.386507
400,18,5996.657956
350,44,6001.121766
150,24,6001.501134
500,47,6002.135131
300,25,6002.528552
500,29,6006.809508
350,17,6007.015321
150,18,6007.281673
250,37,6007.823076
250,21,6008.115554
450,30,6012.506369
650,31,6012.906346
350,291,6024.975449
50,15,6025.22279
350,29,6025.649382
400,23,6029.874422
550,56,6030.653208
150,21,6031.011694
400,19,6031.222164
200,18,6035.412557
350,37,6035.957248
400,40,6036.554603
300,18,6036.810074
150,15,6036.983092
450,18,6041.274254
500,35,6041.799998
600,24,6042.130048
550,26,6042.527429
300,24,6042.815473
450,54,6047.469558
100,35,6047.974776
300,53,6052.74003
200,16,6052.994998
350,32,6053.471433
300,19,6053.760432
200,56,6054.501577
550,36,6058.903789
250,180,6065.343808
450,24,6065.657149
450,132,6071.609714
350,28,6075.892267
100,19,6076.163511
400,79,6077.29628
400,31,6081.723286
350,58,6082.563718
250,33,6083.006408
150,26,6087.237258
300,23,6087.546551
500,48,6088.198225
500,30,6088.616106
300,21,6088.907193
300,19,6093.061369
250,52,6093.84466
250,28,6094.238718
400,20,6094.530974
300,21,6098.706151
300,28,6099.114404
250,27,6099.499237
450,271,6111.422674
350,22,6111.707196
450,39,6116.127897
600,15,6116.302104
300,94,6117.624224
250,26,6121.893258
400,43,6122.562579
150,15,6122.766061
450,30,6123.203493
350,16,6123.478766
200,59,6128.35245
250,238,6139.713503
200,18,6139.93692
300,26,6140.352325
150,22,6140.656267
400,17,6140.92124
550,23,6145.099395
550,34,6145.601841
300,171,6151.904444
350,20,6152.198444
450,26,6156.494034
250,21,6156.803742
700,29,6157.239393
200,34,6157.794167
300,29,6158.231426
200,54,6162.955132
600,69,6163.933324
250,94,6169.185683
200,83,6174.315136
150,23,6174.652563
350,26,6174.989282
100,254,6186.482311
50,19,6186.746133
500,197,6197.407382
250,28,6197.803928
500,59,6202.548253
100,40,6203.080703
450,25,6203.482233
500,22,6203.783336
200,33,6204.201893
300,41,6208.659257
400,32,6209.081383
150,72,6213.956313
250,192,6220.475235
300,40,6221.013044
500,52,6225.637732
300,30,6226.036392
250,107,6231.357736
500,25,6231.656544
400,36,6232.124279
400,45,6236.631436
300,63,6237.494688
500,38,6241.886181
400,21,6242.215943
150,304,6254.217056
300,166,6260.446343
250,227,6271.317905
200,53,6276.069467
250,22,6276.368634
600,69,6277.354856
400,116,6282.881581
400,26,6283.272619
250,30,6287.641926
600,34,6288.105286
300,28,6288.50532
350,46,6289.117963
200,64,6294.057233
250,21,6294.358309
350,75,6299.284204
400,190,6305.80457
300,29,6306.178365
300,31,6310.594852
150,440,6328.235088
300,76,6333.155192
400,60,6333.975467
300,28,6334.35258
350,22,6338.612142
250,56,6339.399512
350,78,6344.42402
300,44,6344.977062
300,47,6345.608283
250,49,6350.221591
250,33,6350.706489
350,26,6351.119492
450,27,6351.472257
150,30,6355.788553
450,29,6356.184741
300,25,6356.574213
300,31,6356.992902
550,19,6357.254554
400,73,6362.21856
450,149,6368.214728
500,27,6368.584314
150,32,6372.931055
450,160,6379.162179
500,28,6379.584046
350,21,6379.880898
400,16,6380.060678
300,54,6384.754589
450,34,6385.19478
350,37,6385.724551
300,23,6386.064681
300,21,6390.220331
550,22,6390.528438
200,32,6391.058844
400,18,6391.265384
250,23,6391.646662
100,49,6396.244454
400,33,6396.71755
350,61,6401.433155
200,16,6401.674332
250,19,6401.886362
300,17,6402.163538
450,16,6402.398471
400,27,6402.751474
500,32,6407.182467
200,26,6407.531863
250,23,6407.903419
600,32,6408.375001
300,44,6408.94506
300,97,6414.28173
400,108,6419.71623
450,31,6420.154506
400,28,6424.531728
200,21,6424.827406
250,32,6425.246477
250,25,6425.582471
250,28,6426.001904
150,32,6430.321497
300,41,6430.974015
550,32,6431.479767
600,20,6431.755384
250,21,6435.874094
550,17,6436.066074
150,121,6441.656673
350,59,6442.406469
100,26,6442.807303
300,19,6443.066984
300,21,6447.189523
250,435,6464.6771
300,45,6465.234601
200,145,6471.230419
650,18,6475.441415
450,38,6475.979572
400,64,6476.884131
350,46,6481.443373
400,58,6482.223528
350,28,6482.613415
150,18,6486.752773
450,79,6487.774061
400,103,6493.036851
300,73,6497.843631
100,17,6498.083942
400,203,6504.728528
350,29,6508.988601
550,73,6509.920353
250,35,6510.403204
250,26,6514.712047
350,21,6514.986957
350,162,6521.149598
250,77,6526.275505
650,111,6527.872688
350,15,6532.012787
150,28,6532.424785
450,102,6537.615625
450,64,6538.60079
200,22,6538.947624
250,21,6539.230602
400,36,6543.433584
300,19,6543.727374
250,37,6544.269591
250,48,6548.744666
350,35,6549.187531
250,36,6549.753475
400,24,6550.061817
50,15,6550.307593
300,38,6554.562374
350,31,6555.055351
500,35,6555.525481
200,25,6555.913076
450,26,6560.034396
500,34,6560.567157
150,23,6560.926508
250,21,6561.194638
500,91,6566.24458
150,73,6567.285844
300,87,6572.328362
250,50,6576.834961
350,22,6577.144666
200,39,6577.737955
250,21,6578.033761
200,28,6578.452731
250,60,6583.065512
350,22,6583.365314
450,22,6583.683648
450,21,6584.059684
300,19,6588.078579
550,31,6588.594608
300,22,6588.930974
250,19,6589.219655
550,22,6589.518514
350,28,6589.913806
150,30,6594.122113
100,22,6594.462299
400,36,6594.95487
300,20,6595.277087
400,17,6595.562274
600,63,6600.199414
500,35,6600.795616
450,19,6601.056043
150,15,6601.23805
500,36,6605.591002
400,85,6606.78108
450,125,6612.424015
450,24,6616.558159
100,64,6617.511999
300,46,6618.145084
300,23,6622.334448
400,16,6622.551956
450,33,6623.070233
350,22,6623.374214
400,24,6623.693806
400,64,6628.444457
450,39,6628.965609
300,59,6633.633585
350,25,6634.038795
500,21,6634.329695
300,47,6635.051801
0,102,6640.319297
450,29,6640.792728
350,36,6645.073127
150,19,6645.373598
150,35,6645.956594
400,31,6646.447893
200,27,6650.715727
400,52,6651.56707
400,55,6652.350687
550,17,6656.508999
350,35,6657.003602
-50,106,6662.525963
400,59,6663.509571
250,17,6663.774615
350,19,6664.058305
450,45,6668.506883
250,93,6669.832598
250,17,6673.905995
600,19,6674.182081
400,15,6674.416735
0,19,6674.68849
350,27,6675.117549
250,32,6675.595834
450,22,6679.777234
400,40,6680.402638
250,54,6681.174014
250,122,6686.759428
-50,201,6697.223546
350,44,6697.850187
550,59,6702.428931
350,34,6702.945908
650,35,6703.398796
250,55,6708.00242
300,50,6708.722543
250,20,6709.03175
300,18,6709.300029
250,31,6713.541654
400,80,6714.633129
500,19,6714.894994
350,19,6719.000965
350,29,6719.356541
100,33,6719.871712
200,137,6725.514998
400,33,6725.997393
200,45,6730.392689
350,90,6731.654041
500,44,6736.086844
550,53,6736.834064
450,136,6742.536828
550,44,6746.966234
350,26,6747.367791
400,19,6747.585955
350,30,6748.009117
500,18,6748.266839
200,24,6748.656295
400,31,6752.881186
350,46,6753.509308
50,53,6754.281909
250,32,6758.570892
50,24,6758.878879
550,24,6759.262959
350,28,6759.615999
150,41,6764.031923
0,52,6764.729278
100,26,6765.060479
250,43,6769.572118
300,36,6770.02658
450,18,6770.274223
350,21,6770.561691
250,47,6775.025077
400,246,6782.279639
300,38,6786.737528
350,18,6787.014297
600,81,6791.984823
550,30,6792.399051
500,40,6792.977827
300,21,6793.283052
300,38,6797.630282
300,52,6798.31459
250,48,6799.050722
250,39,6803.43176
250,52,6804.103978
350,21,6804.382324
300,18,6804.655031
450,57,6809.266559
250,81,6810.409622
400,22,6814.530164
250,35,6815.071121
500,22,6815.38664
200,37,6815.879649
300,15,6816.134111
350,32,6820.43918
400,53,6821.151404
250,20,6821.439784
250,17,6821.74095
300,38,6826.150945
650,22,6826.452967
150,24,6826.841115
550,27,6827.168312
200,46,6831.672924
500,20,6831.968946
350,18,6832.276925
300,38,6832.79826
400,35,6833.384721
150,40,6837.814223
250,32,6838.285055
300,50,6839.068621
200,39,6843.49352
200,37,6844.06392
500,57,6844.848593
350,20,6849.004294
350,150,6855.028922
550,21,6855.463323
400,56,6856.242568
450,25,6860.511919
250,39,6861.108056
450,57,6861.907871
500,20,6862.206493
350,24,6866.35718
250,37,6866.90109
600,43,6867.547442
300,15,6867.755203
600,22,6871.925011
400,31,6872.39789
300,98,6877.777541
300,20,6878.091063
100,28,6878.515939
450,23,6878.87904
450,69,6883.748643
400,37,6884.310232
450,82,6889.404936
150,46,6890.119025
400,21,6890.433962
450,25,6890.778239
500,45,6895.348146
200,139,6901.330343
200,29,6901.794725
400,22,6902.128693
300,19,6902.430818
400,39,6906.885002
300,22,6907.198879
300,108,6912.684985
350,33,6913.144987
100,20,6913.448202
400,221,6924.639053
500,203,6931.584094
200,18,6935.862034
300,93,6937.26616
450,17,6937.558965
300,161,6948.078129
500,35,6948.611284
300,109,6954.095463
350,48,6954.759779
400,48,6959.281002
200,22,6959.606953
300,61,6960.541999
450,29,6960.892688
500,30,6965.189642
500,27,6965.630425
200,37,6966.214505
300,28,6966.652215
400,28,6970.876085
350,32,6971.361778
550,326,6983.844892
450,28,6988.075123
200,48,6988.765686
300,23,6989.064647
200,30,6989.527189
100,27,6993.76426
300,20,6994.053985
200,177,7000.486354
350,26,7000.848814
400,52,7005.450223
600,91,7006.843154
500,26,7011.135032
500,45,7011.920197
400,29,7012.322614
150,26,7012.738618
200,45,7017.215535
200,36,7017.752864
400,40,7018.320982
450,191,7029.048158
200,32,7029.526287
250,20,7029.831326
500,19,7030.144207
400,34,7034.546371
400,31,7035.042766
250,58,7035.976516
150,26,7040.165372
550,21,7040.502835
450,32,7041.032062
400,21,7041.3757
50,34,7041.896061
450,20,7046.07191
300,30,7046.545194
500,25,7046.975833
400,27,7047.333283
200,57,7052.020765
350,33,7052.46692
400,21,7052.767023
300,33,7053.307914
200,47,7057.862995
400,16,7058.137108
300,25,7058.491254
500,28,7058.928666
350,21,7059.237973
250,17,7063.480655
200,30,7063.909587
300,22,7064.239306
350,43,7064.918161
200,51,7069.46835
200,172,7075.822972
400,53,7076.579433
350,46,7081.060136
400,20,7081.376355
100,37,7081.865316
350,18,7082.15893
500,15,7086.227795
100,53,7087.008406
250,34,7087.476185
150,27,7087.91107
350,33,7092.218516
450,399,7109.442049
400,24,7109.810056
300,44,7110.388935
400,28,7114.588842
200,24,7114.927671
250,38,7115.529746
350,26,7115.905892
400,43,7120.25773
250,25,7120.659335
200,38,7121.160938
500,159,7127.228904
450,22,7127.536914
250,33,7131.84562
250,40,7132.444263
450,28,7132.870453
350,18,7133.083838
350,26,7137.259078
300,45,7137.861006
300,20,7138.142728
450,70,7143.012218
400,26,7143.438663
350,41,7144.058634
250,32,7144.560076
100,110,7149.987562
550,17,7150.266701
150,22,7154.344148
700,26,7154.741289
300,22,7155.044787
0,36,7155.630435
350,138,7161.329305
200,33,7165.605257
450,42,7166.212944
350,49,7166.922357
250,68,7171.693835
350,40,7172.275197
200,26,7172.629727
650,75,7177.546323
450,53,7178.270771
300,33,7182.505076
350,35,7183.029155
250,17,7183.308443
300,20,7183.610658
250,25,7183.931311
450,34,7188.196227
250,89,7189.455299
150,186,7199.673525
