#{"t_start": 1705046947.6439075, "env_id": "match3-wide-v0"}
r,l,t
200,478,3242.322061
100,364,3258.064043
400,466,3279.260286
0,1155,3327.995431
250,1155,3377.024858
0,1155,3425.997447
350,1142,3474.796953
400,679,3502.26412
300,54,3502.788802
100,1155,3551.71869
200,212,3562.214441
200,1155,3610.864626
150,513,3632.581807
200,43,3633.003254
350,174,3642.980323
250,547,3664.360909
0,39,3664.799282
0,69,3669.579257
50,1155,3718.507756
200,117,3723.861533
50,219,3730.422205
100,1155,3783.445374
150,317,3794.886566
0,95,3800.162252
250,435,3816.923474
150,1155,3865.980427
300,48,3870.534816
150,145,3876.131702
100,1155,3925.068689
300,105,3930.250704
350,671,3957.829602
0,373,3973.889552
200,29,3974.22131
100,546,3996.463227
150,91,4001.656834
50,124,4007.053108
250,108,4012.218193
100,56,4012.83143
250,60,4017.587398
400,58,4018.173278
200,51,4018.77121
50,1155,4067.665781
0,91,4072.780659
550,267,4083.781808
0,141,4089.307385
150,592,4116.57972
200,303,4127.981453
-50,1155,4175.950974
150,47,4180.51169
100,332,4191.927384
350,43,4196.323888
200,225,4202.627948
300,424,4223.04936
350,52,4223.568979
100,611,4250.133175
100,167,4255.959683
300,18,4256.173228
250,278,4271.205173
100,85,4272.150786
200,86,4277.035046
150,344,4293.137394
150,99,4294.183586
200,140,4299.666761
200,88,4304.585072
350,92,4309.672269
150,887,4347.534655
200,161,4353.348809
300,56,4353.967679
50,159,4363.915829
50,122,4369.402832
350,125,4374.7296
300,43,4375.199127
250,113,4380.486622
300,19,4380.690619
400,198,4390.89367
300,112,4392.114629
150,359,4407.954037
150,1155,4456.84311
100,582,4483.083238
100,105,4488.257923
50,69,4489.046748
200,43,4489.509204
0,398,4509.869158
200,113,4511.032402
100,503,4532.340582
0,479,4553.174687
50,61,4557.891273
250,133,4563.40488
100,874,4600.836036
150,302,4612.201427
0,228,4622.688282
-100,56,4623.304634
200,733,4655.662925
200,966,4694.287169
50,150,4703.933445
100,495,4721.320565
50,208,4731.605919
250,217,4741.966159
100,261,4752.921167
100,1155,4801.460183
0,430,4817.981974
200,525,4839.784405
-100,429,4860.754696
150,802,4893.448292
250,304,4904.770634
100,330,4920.719827
200,249,4931.4889
200,1155,4982.07106
150,347,4994.024866
100,29,4998.433232
100,148,5004.077254
50,748,5036.245638
350,23,5036.500635
50,101,5041.682222
100,869,5075.093519
300,53,5079.68488
150,194,5085.891767
100,85,5090.827955
250,27,5091.161571
150,506,5112.633526
50,78,5117.404789
150,44,5117.944917
300,44,5122.443081
100,371,5134.670428
100,100,5139.633834
250,134,5145.176354
150,158,5150.892507
150,41,5155.275759
250,46,5155.806808
100,97,5160.948
500,136,5166.450435
300,68,5171.347162
300,725,5200.091793
100,17,5200.273716
200,27,5204.748633
250,18,5204.966111
250,16,5205.117241
250,45,5205.702557
250,460,5227.125083
200,41,5227.622347
350,768,5260.616237
150,32,5260.989885
350,30,5265.375697
450,116,5266.84187
500,214,5277.387308
450,31,5277.767158
300,141,5283.471944
200,73,5288.43575
350,19,5288.624954
200,34,5289.077404
300,108,5294.352916
450,295,5309.849593
50,64,5310.669169
150,16,5310.833298
300,63,5315.506042
400,25,5315.849899
200,27,5316.231658
200,31,5316.611287
350,49,5321.112136
250,20,5321.363929
250,57,5322.00937
300,95,5327.105918
150,60,5331.837909
350,28,5332.216183
450,283,5343.857905
400,132,5349.551404
250,57,5350.294312
0,33,5354.690846
600,16,5354.892783
50,32,5355.303165
250,21,5355.568601
0,164,5365.453509
350,49,5366.104937
450,90,5371.212365
300,115,5376.701192
50,16,5376.868854
300,45,5377.45547
200,168,5383.767349
450,22,5384.038955
400,62,5388.836401
300,41,5389.351451
450,22,5389.612122
-50,35,5394.106367
100,27,5394.511133
250,136,5400.246043
200,114,5405.636012
250,34,5406.097985
500,442,5427.656937
200,16,5427.871445
450,47,5428.529989
350,56,5433.208739
300,83,5434.260845
50,85,5439.359189
350,39,5439.883118
250,37,5440.402004
250,25,5444.665313
400,26,5445.013271
100,103,5450.297093
200,85,5451.398778
300,18,5451.668316
150,29,5455.966323
150,43,5456.55003
150,21,5456.918848
450,91,5462.061491
250,114,5467.593727
50,16,5467.848781
200,49,5468.472407
350,58,5473.137681
100,38,5473.666212
300,29,5474.069948
350,17,5474.305196
450,106,5479.694903
300,48,5484.368148
50,41,5484.895777
300,27,5485.277499
150,57,5490.047712
350,22,5490.345978
150,19,5490.603818
400,20,5490.892179
0,15,5491.089763
350,33,5491.602932
100,41,5496.050359
350,33,5496.524781
200,22,5496.824727
500,34,5497.354942
250,22,5501.542025
350,21,5501.884751
300,22,5502.197806
200,18,5502.485287
50,64,5507.641571
200,182,5514.054471
450,25,5514.464505
400,76,5519.635739
150,140,5525.553053
300,83,5530.478957
400,41,5531.054941
350,67,5532.024152
550,26,5536.267513
250,27,5536.63789
500,20,5536.887445
50,25,5537.18071
500,24,5537.525961
200,39,5542.027786
300,44,5542.576375
400,53,5543.22859
200,94,5548.483818
300,29,5548.867307
250,26,5553.105093
450,23,5553.504871
250,19,5553.767652
300,19,5553.972388
100,20,5554.235938
350,18,5554.488833
250,48,5559.031315
300,43,5559.602819
300,39,5560.096934
50,87,5565.150993
250,164,5571.301804
150,31,5575.600342
450,16,5575.829438
250,19,5576.043829
400,17,5576.283187
200,75,5581.131405
300,63,5581.964955
300,140,5587.783958
300,16,5588.010902
450,30,5592.324965
600,26,5592.691568
350,24,5592.985905
350,43,5593.521993
350,28,5593.887532
350,63,5598.592194
600,26,5598.946623
150,21,5599.190401
200,48,5603.839947
350,103,5605.169211
100,211,5615.820571
300,18,5616.052994
550,90,5621.145079
200,73,5625.988739
150,19,5626.277193
400,29,5626.664937
350,111,5631.971588
200,37,5632.530995
450,39,5633.083994
400,23,5637.269956
200,434,5655.101125
400,23,5655.39318
400,21,5655.684368
350,47,5660.379352
400,23,5660.668842
300,29,5661.073914
150,43,5661.66144
250,25,5666.03826
500,70,5666.98425
300,74,5671.932454
100,31,5672.35717
550,39,5672.924474
550,36,5677.366525
150,48,5678.058057
450,54,5678.750138
200,22,5683.070822
250,25,5683.416818
200,38,5683.867242
450,66,5688.827472
300,15,5689.066692
500,23,5689.344311
350,40,5689.836615
550,19,5690.066004
450,18,5690.321221
100,33,5694.655574
350,27,5695.063694
550,24,5695.386103
450,30,5695.775191
600,30,5700.068044
300,21,5700.363925
150,49,5701.068747
300,25,5701.38922
450,17,5701.646406
250,16,5705.782772
400,19,5706.056547
250,22,5706.386333
500,16,5706.573151
450,23,5706.932228
400,16,5707.121844
200,69,5712.036996
450,18,5712.328526
350,19,5712.631683
200,16,5712.887571
350,23,5713.21993
300,24,5717.582265
450,17,5717.837054
250,23,5718.142066
450,58,5718.987039
400,24,5723.226578
200,35,5723.772209
400,26,5724.139462
300,43,5724.746351
400,23,5729.08393
350,19,5729.389049
350,56,5730.213191
100,31,5730.708519
100,28,5735.101491
650,50,5735.80357
350,150,5741.928116
250,20,5742.243065
450,36,5746.635724
200,15,5746.92583
350,18,5747.172548
250,28,5747.648868
350,24,5748.012926
300,36,5752.417941
150,25,5752.795013
450,77,5753.851795
450,18,5758.016322
350,19,5758.323143
250,17,5758.600414
400,43,5759.167511
350,36,5759.737067
350,21,5763.95984
250,22,5764.260617
150,25,5764.668488
350,19,5764.911366
350,39,5765.569225
650,38,5770.036914
400,100,5771.514859
500,19,5775.70415
50,18,5775.990016
450,19,5776.294115
350,16,5776.497095
300,21,5776.794244
350,29,5777.276711
300,47,5781.996649
200,26,5782.398161
150,29,5782.864092
300,26,5783.217377
250,43,5787.788081
450,33,5788.324539
300,29,5788.789712
200,17,5789.000253
550,63,5793.901233
400,33,5794.362816
200,20,5794.65054
100,36,5799.056351
100,31,5799.535286
250,31,5799.999088
350,22,5800.335356
300,20,5800.664335
200,17,5804.88853
350,24,5805.218388
300,19,5805.523241
400,344,5822.25855
350,17,5822.543566
400,18,5822.82789
300,17,5823.10815
450,27,5823.496952
500,33,5824.016227
200,15,5828.139992
300,56,5829.054405
450,19,5829.346475
250,37,5829.837248
450,30,5834.161058
450,46,5834.879387
-50,18,5835.14634
500,32,5835.586708
350,32,5839.970432
300,33,5840.457901
250,34,5841.015332
250,33,5841.482783
200,36,5845.901228
300,17,5846.088842
550,24,5846.485267
100,54,5847.216213
400,25,5851.55035
50,16,5851.769821
500,44,5852.483338
100,15,5852.657843
400,38,5857.130696
250,23,5857.486633
150,15,5857.752646
500,17,5857.966258
350,25,5858.387707
250,38,5858.959119
550,456,5881.251211
250,26,5881.622778
200,19,5881.870243
300,292,5897.595419
400,34,5898.064164
400,33,5898.627699
200,29,5899.057384
450,58,5903.69863
150,32,5904.217717
350,15,5904.401177
200,27,5904.789847
550,93,5909.934538
450,16,5910.190243
200,28,5910.601207
450,71,5915.47054
450,87,5920.561667
400,38,5921.081348
150,59,5921.854332
500,33,5926.296025
450,19,5926.584031
50,21,5926.896259
300,47,5927.525693
250,25,5931.876311
600,25,5932.199187
300,24,5932.500367
300,65,5937.436144
150,19,5937.714206
650,24,5938.0298
550,23,5938.36352
250,30,5938.796232
300,64,5943.729943
450,22,5944.031925
150,37,5944.580273
200,237,5955.737304
300,57,5960.544188
400,37,5961.114561
200,77,5962.223532
350,23,5966.420483
250,128,5972.225039
0,15,5972.389439
300,67,5973.379051
550,36,5977.868402
250,44,5978.503917
350,16,5978.766481
150,28,5979.128288
300,46,5983.692898
200,158,5989.836524
550,78,5990.906956
350,139,5996.748862
200,17,6000.891551
300,33,6001.338695
350,39,6001.876744
300,32,6002.401382
300,34,6006.72743
450,25,6007.051271
250,40,6007.625304
400,36,6008.15624
200,33,6012.561162
250,55,6013.34145
500,25,6013.714716
150,108,6019.168263
550,18,6019.455319
450,18,6019.720359
250,112,6025.28576
400,18,6029.451006
150,16,6029.655848
400,44,6030.340149
200,15,6030.527544
300,52,6031.252663
250,69,6036.172619
300,43,6036.824694
200,27,6041.191475
100,429,6059.093488
400,23,6059.453527
500,25,6059.769581
250,32,6064.088283
200,28,6064.523386
350,44,6065.108043
300,17,6065.376271
400,52,6070.087529
500,32,6070.598902
200,19,6070.827446
200,300,6083.021917
550,21,6087.223768
200,59,6087.981117
450,102,6093.371933
400,26,6093.72622
450,91,6098.874137
400,37,6099.416919
250,33,6099.876395
200,22,6100.248384
250,20,6104.515483
500,18,6104.73546
350,74,6105.815603
300,164,6116.035813
250,34,6116.521156
450,23,6116.803667
300,15,6116.986185
150,17,6117.260928
300,17,6117.506537
150,90,6122.759967
300,27,6123.11179
200,18,6123.404566
350,41,6127.991176
400,29,6128.447331
450,25,6128.827584
400,24,6129.149934
350,31,6133.634268
550,37,6134.175983
50,43,6134.756856
200,16,6135.026211
250,18,6139.194885
650,38,6139.682746
250,29,6140.118435
300,47,6140.830963
300,34,6145.147645
250,21,6145.492136
400,43,6146.083684
550,18,6146.351363
250,25,6150.581423
250,90,6151.838544
250,33,6156.261297
250,75,6157.425572
250,32,6157.872195
500,47,6162.550737
150,22,6162.855397
350,26,6163.264986
300,18,6163.469002
350,32,6163.929862
250,33,6168.354404
300,17,6168.621269
350,18,6168.820515
350,30,6169.236706
350,53,6173.946717
350,36,6174.44638
400,29,6174.862987
150,56,6179.697703
300,40,6180.230419
450,58,6181.046271
400,131,6186.776982
500,23,6191.068415
200,35,6191.613976
200,138,6197.423192
400,44,6198.053498
400,19,6198.324233
150,44,6202.82088
500,26,6203.231532
350,59,6204.04465
250,87,6209.094967
350,23,6209.443019
350,110,6214.786635
150,185,6225.092859
350,22,6225.412766
500,34,6225.894475
500,197,6236.228511
450,18,6236.505024
550,54,6237.242564
400,17,6237.436443
400,62,6242.177432
400,18,6242.448193
50,20,6242.695619
450,43,6243.373217
150,93,6248.526241
350,39,6249.007138
250,546,6276.174903
450,93,6277.543894
250,24,6281.752132
500,17,6282.014849
400,40,6282.576969
400,40,6283.155931
350,28,6287.509558
100,50,6288.203185
50,18,6288.421544
250,31,6288.816511
350,36,6293.319374
400,18,6293.653182
350,27,6294.043768
450,36,6294.526436
300,80,6299.489659
300,19,6299.752463
250,44,6300.330329
500,21,6304.597615
650,18,6304.815794
250,18,6305.05489
200,69,6305.979666
400,18,6306.239041
350,121,6311.838495
500,15,6315.890229
400,823,6350.737989
100,27,6351.085745
450,23,6351.490108
450,24,6355.669869
200,27,6356.050829
300,53,6356.78559
350,34,6357.29806
350,28,6361.582993
300,452,6379.763213
400,95,6384.959639
300,61,6385.809412
350,18,6389.938422
300,34,6390.420737
300,21,6390.719306
150,36,6391.280739
350,28,6391.686819
200,31,6396.029719
200,17,6396.301737
500,123,6401.876522
350,35,6402.351864
550,65,6407.23361
150,17,6407.506935
250,44,6408.12673
300,46,6408.795926
400,151,6418.76221
500,30,6419.1824
200,16,6419.395006
350,20,6419.66295
100,28,6420.080225
150,55,6424.843914
450,34,6425.30479
450,379,6442.253806
100,51,6442.966259
300,31,6447.215964
450,33,6447.663885
350,191,6454.078619
400,24,6458.249048
400,24,6458.534009
400,68,6459.493223
100,80,6464.466085
650,58,6465.275895
550,16,6469.51053
350,35,6469.941272
400,65,6470.847379
350,71,6475.831687
200,71,6476.792376
250,16,6480.930431
250,28,6481.33566
300,35,6481.838713
50,28,6482.154934
450,430,6503.404702
400,43,6504.038753
150,45,6504.63543
150,21,6504.912969
300,17,6509.005555
250,28,6509.406486
200,163,6515.50744
150,31,6515.906531
400,20,6516.178401
450,40,6520.64458
650,18,6520.933702
500,20,6521.217717
500,17,6521.518269
150,24,6521.82353
400,22,6526.168789
350,36,6526.722336
400,26,6527.087765
200,19,6527.309761
550,65,6532.180846
50,34,6532.670339
300,72,6537.472005
600,67,6538.484099
400,16,6538.731927
300,29,6539.129871
200,70,6543.860531
500,22,6544.171866
450,77,6549.039924
200,25,6549.384184
300,17,6549.654341
400,40,6550.217815
500,105,6555.442219
400,25,6555.831406
250,43,6560.222652
350,20,6560.508822
250,39,6561.093906
150,26,6561.511976
300,16,6565.430959
400,40,6566.015881
400,26,6566.408768
350,117,6571.904119
400,43,6572.485033
100,24,6572.82532
300,31,6577.044931
400,186,6583.529534
200,56,6588.185729
150,21,6588.493876
250,21,6588.823261
100,40,6589.398832
500,193,6599.784285
400,77,6600.939133
250,28,6605.132767
200,50,6605.867976
550,24,6606.201733
300,27,6606.605791
400,18,6610.623359
200,22,6610.999043
300,24,6611.316569
100,94,6616.458423
600,25,6616.831868
300,23,6617.16549
300,22,6617.461138
350,24,6617.861222
200,40,6622.243209
100,25,6622.584422
400,29,6623.019086
350,32,6623.47891
200,27,6627.677349
100,33,6628.130499
250,18,6628.39309
300,15,6628.663368
250,46,6629.261922
450,80,6634.253978
200,28,6634.670896
350,29,6635.119724
300,18,6639.165924
100,41,6639.790351
400,21,6640.072867
150,23,6640.40098
250,16,6640.699974
200,26,6644.898986
350,23,6645.229653
250,22,6645.546928
150,24,6645.904403
450,18,6646.22741
650,32,6650.517087
350,18,6650.84423
250,39,6651.493295
200,38,6652.086924
200,23,6652.41626
350,22,6656.588015
350,36,6657.174443
150,23,6657.546899
350,35,6658.1351
350,63,6662.938265
350,48,6663.692831
450,23,6664.008451
350,29,6668.251056
400,31,6668.702128
150,63,6669.658974
100,64,6674.408766
300,36,6674.966951
150,28,6675.360057
200,16,6679.467553
300,649,6707.739006
100,19,6708.022219
300,31,6708.465245
350,19,6708.756395
350,49,6709.478925
600,21,6713.573902
450,52,6714.27308
300,54,6714.973894
250,35,6719.346583
450,24,6719.65642
450,25,6720.033965
350,24,6720.353547
350,26,6724.537876
300,20,6724.815052
250,40,6725.349931
200,32,6725.768802
300,27,6726.159267
450,20,6730.225593
400,36,6730.726332
500,28,6731.120273
500,50,6735.614919
250,35,6736.112799
250,17,6736.328641
500,122,6741.787272
500,34,6742.294665
200,21,6742.604645
450,50,6747.138941
200,244,6758.205689
250,37,6758.751766
150,19,6759.037564
300,62,6763.685602
350,19,6763.962787
300,27,6764.348168
500,131,6770.014182
300,38,6770.554098
200,88,6775.508055
100,26,6775.888255
300,29,6776.318892
450,35,6780.591959
200,35,6781.12579
400,33,6781.603138
300,42,6782.168935
450,25,6786.447462
450,23,6786.763088
200,23,6787.173292
550,23,6787.492569
550,317,6803.42196
450,123,6808.902041
200,207,6815.693839
600,26,6816.042356
300,27,6820.302542
500,22,6820.596949
500,28,6820.993821
200,21,6821.290198
500,50,6825.903496
450,117,6831.400385
150,33,6831.86921
250,45,6832.539848
300,23,6832.962682
150,20,6833.254069
250,48,6837.828277
400,41,6838.465144
300,38,6838.983847
300,31,6843.339647
300,28,6843.714226
400,19,6843.998094
550,37,6844.549055
200,20,6848.702906
300,26,6849.11623
150,46,6849.719449
600,22,6850.018137
350,24,6850.416016
500,29,6854.700072
250,21,6855.025815
400,52,6855.830257
300,23,6856.142833
350,21,6860.291436
350,23,6860.695241
400,39,6861.295436
250,33,6861.764254
200,37,6866.086456
400,28,6866.465173
250,50,6867.187655
350,18,6867.479155
400,45,6872.040973
300,26,6872.424493
250,25,6872.841582
500,34,6873.355165
100,23,6877.536731
350,21,6877.924482
350,30,6878.363722
250,17,6878.60677
400,16,6878.885746
350,58,6883.58953
400,41,6884.185555
500,46,6884.814304
250,30,6889.148587
450,21,6889.46226
400,127,6895.263371
400,28,6895.677853
400,28,6896.10511
500,24,6896.457345
250,55,6901.212656
350,28,6901.595554
350,23,6902.011008
400,21,6902.331082
350,24,6906.531404
100,40,6907.123786
400,47,6907.860256
300,26,6908.266101
200,18,6912.341692
600,19,6912.626143
350,40,6913.215576
300,27,6913.619123
400,35,6914.078904
450,30,6918.480819
300,99,6923.946786
250,42,6924.621276
250,19,6924.845307
400,17,6925.110172
300,23,6925.432361
300,23,6925.838072
400,113,6931.448457
450,30,6935.914632
100,17,6936.181403
350,91,6937.591582
350,17,6941.973041
200,19,6942.208213
500,46,6942.963221
300,108,6948.511548
350,23,6948.82659
350,33,6949.291125
300,22,6953.551447
250,41,6954.148408
400,23,6954.475108
250,41,6955.051929
600,37,6959.448376
450,22,6959.725243
250,33,6960.192146
250,22,6960.587817
200,21,6960.851999
100,29,6965.154752
300,32,6965.634789
300,23,6965.983954
250,133,6971.77556
350,24,6972.186336
300,37,6976.493723
650,105,6978.110785
300,29,6982.40465
400,205,6989.135496
350,22,6989.50519
300,26,6993.681056
200,17,6993.945274
250,23,6994.26038
400,67,6995.222093
250,18,6999.339852
700,33,6999.798175
250,23,7000.112329
400,25,7000.563867
300,42,7004.976455
500,22,7005.321568
300,30,7005.812635
150,30,7006.284996
300,35,7006.843322
450,40,7011.328605
450,22,7011.660239
250,26,7012.039693
400,29,7012.507363
150,20,7016.620528
400,33,7017.117393
100,117,7022.806455
150,156,7029.081022
450,24,7029.407933
300,20,7029.712645
500,30,7030.204363
500,59,7034.970641
450,28,7035.41845
400,38,7036.05228
500,28,7040.336458
500,23,7040.65437
200,143,7046.788355
250,21,7047.083416
600,21,7047.40641
250,38,7051.784872
500,30,7052.210263
300,31,7052.658313
250,22,7053.041177
200,29,7053.427264
400,36,7057.876492
350,17,7058.173697
100,26,7058.53625
150,27,7058.954846
300,20,7059.256087
150,22,7063.542534
450,45,7064.238433
500,16,7064.450611
200,19,7064.718552
200,71,7069.574616
600,21,7069.894951
350,25,7070.313312
200,27,7070.746579
300,32,7074.992007
150,23,7075.298061
350,25,7075.695323
700,105,7080.987328
300,57,7081.860331
300,65,7086.616314
200,52,7087.449781
250,42,7091.900553
600,30,7092.373789
500,98,7097.605892
300,16,7097.792598
300,15,7098.034823
250,19,7098.328514
200,27,7098.679982
0,35,7099.166606
400,24,7103.324334
350,61,7104.156683
150,19,7104.451717
250,34,7104.970855
350,64,7109.717807
500,19,7109.97311
350,23,7110.280225
250,35,7114.601328
250,24,7114.947539
250,31,7115.421035
350,54,7116.210803
500,38,7120.479786
200,31,7120.917972
500,36,7121.454721
500,28,7121.840415
300,27,7126.016093
450,28,7126.400062
500,146,7132.353504
350,59,7133.222679
400,48,7137.690461
300,32,7138.121074
250,25,7138.507819
400,25,7142.713574
250,17,7142.974428
200,48,7143.676625
300,80,7148.688601
400,20,7149.022613
300,23,7149.387005
400,27,7149.730415
150,16,7150.0023
100,59,7154.632578
500,30,7155.092293
250,26,7155.430457
500,18,7155.716832
600,20,7159.788296
250,69,7160.781486
750,40,7161.353262
200,35,7165.639787
300,22,7165.942448
250,94,7171.037523
350,27,7171.471834
450,30,7171.891956
350,60,7172.792348
250,24,7176.882559
250,88,7178.171036
200,36,7182.4854
250,29,7182.901495
350,81,7184.085897
500,199,7194.43262
400,27,7194.751186
500,18,7195.029547
250,24,7199.242752
450,160,7205.357619
450,37,7205.838469
450,34,7206.35249
300,21,7210.486408
400,18,7210.732231
400,25,7211.07735
400,26,7211.465635
300,16,7211.658396
200,73,7216.577553
350,25,7216.909312
350,25,7217.280982
500,26,7217.629906
450,61,7222.260504
200,33,7222.788346
250,24,7223.130122
400,17,7223.416574
300,77,7228.30071
500,149,7234.278446
300,21,7234.5756
300,27,7238.794996
350,43,7239.408625
250,20,7239.721434
