#{"t_start": 1705046947.6877897, "env_id": "match3-wide-v0"}
r,l,t
50,34,2853.540572
250,149,2859.457254
450,454,2881.158576
450,292,2892.631348
200,200,2898.905599
50,48,2903.548784
100,734,2936.310941
400,253,2943.3716
250,33,2947.857383
250,418,2964.924803
200,84,2970.004026
200,276,2981.092807
250,23,2981.354198
300,651,3008.831544
350,120,3014.384663
100,337,3030.151517
250,398,3046.476918
200,73,3047.261902
100,94,3052.47192
250,39,3052.920522
300,71,3057.905786
200,215,3068.524149
0,1155,3118.036092
300,405,3134.650697
150,925,3172.57304
300,156,3178.159511
350,714,3209.646331
100,413,3226.013162
400,205,3236.362656
300,166,3242.061741
0,422,3258.398144
350,254,3269.059265
150,1155,3317.931479
0,885,3355.641077
0,1155,3405.073581
200,314,3420.484265
100,340,3432.185877
350,970,3475.082728
100,365,3490.999715
250,215,3497.446272
150,147,3507.21042
400,20,3507.440666
150,56,3508.08174
150,255,3518.869084
350,740,3551.058266
200,1155,3599.785464
250,112,3605.143988
50,1155,3653.516259
150,313,3664.733606
50,1155,3713.485073
150,560,3740.140234
50,1155,3789.086562
250,43,3789.551797
50,386,3805.910272
250,188,3816.011464
400,157,3821.850642
250,26,3822.139427
150,1138,3870.913886
200,695,3898.781837
200,1155,3947.633324
100,207,3957.995787
250,118,3963.302074
100,132,3968.727436
100,1155,4017.953546
150,39,4018.359287
350,170,4028.397554
100,268,4039.376569
200,41,4039.79486
300,1061,4083.669637
150,85,4088.629978
300,134,4094.027935
-100,1155,4143.327766
50,32,4143.653374
350,34,4144.000229
0,646,4174.796152
0,905,4212.201016
150,44,4212.647699
150,768,4244.704171
250,98,4249.82708
100,101,4250.904108
400,190,4261.0078
300,85,4265.923991
200,867,4299.607917
200,152,4309.302903
0,418,4325.836473
150,186,4331.85071
250,114,4337.121953
100,204,4347.528311
400,52,4348.087286
50,69,4352.885937
-50,82,4353.859416
50,46,4358.474314
250,43,4358.91229
250,544,4381.110054
-50,165,4390.964686
100,336,4402.478795
100,368,4418.691801
200,882,4456.478864
100,403,4472.798685
-50,312,4488.149721
0,557,4510.256845
150,31,4510.583065
100,45,4515.112404
300,114,4516.282152
-100,1155,4564.373319
200,403,4584.911006
50,40,4585.341218
-100,308,4596.552486
0,93,4601.561236
100,247,4612.351706
-50,145,4617.855073
150,225,4628.401229
150,531,4650.415184
150,293,4661.745485
200,1155,4710.473265
150,608,4737.026591
250,54,4741.66044
200,78,4742.526324
300,62,4747.289401
150,135,4752.716034
-50,218,4759.06456
100,383,4775.108011
-150,40,4779.53932
250,440,4796.37381
-50,1155,4845.028178
200,617,4872.113302
350,537,4893.757599
150,1155,4943.834081
350,149,4949.907004
150,66,4954.758312
150,123,4960.283548
500,175,4966.25734
300,470,4987.707979
250,483,5009.165614
350,47,5009.719265
400,54,5010.358977
450,141,5019.843904
350,223,5026.250767
200,36,5030.586987
250,37,5030.957726
100,15,5031.154136
50,206,5041.421278
200,648,5068.412598
250,301,5079.772904
300,241,5090.453512
300,365,5106.616019
250,696,5134.122602
250,20,5134.397031
200,15,5134.611901
250,371,5150.605166
50,669,5182.605303
150,58,5183.316847
150,28,5183.661908
200,48,5188.077365
250,188,5194.251918
200,799,5227.903513
150,51,5232.413579
0,133,5238.039471
250,18,5238.266957
50,113,5243.727726
250,47,5244.292916
450,306,5259.743687
300,173,5265.858224
300,546,5288.526382
250,33,5288.922538
400,24,5293.167587
300,31,5293.590377
150,89,5298.528562
400,160,5304.564849
-50,180,5310.688196
150,235,5321.456957
350,43,5321.956512
500,122,5327.396144
350,114,5332.829362
450,82,5337.841205
150,37,5338.375067
350,30,5338.804417
100,45,5343.331666
150,40,5343.835613
200,82,5348.893269
250,24,5349.235998
150,134,5354.886963
250,207,5365.371405
350,76,5366.387634
200,80,5371.396441
350,62,5372.175839
150,49,5376.76413
350,78,5377.703254
450,29,5378.09376
150,16,5382.348177
250,115,5383.904944
300,19,5388.179777
400,28,5388.545719
200,39,5389.037026
400,36,5389.511996
250,46,5394.086684
100,171,5400.351447
300,33,5400.779789
400,39,5405.163484
150,71,5406.14665
150,50,5410.780719
150,31,5411.21095
150,40,5411.747797
350,18,5411.987996
450,64,5416.73183
600,37,5417.247275
150,26,5417.556531
350,31,5421.900187
350,104,5423.252095
150,51,5427.827563
450,25,5428.129947
450,29,5428.541645
250,18,5428.806697
550,16,5429.057005
250,139,5438.771044
300,62,5439.560287
300,25,5439.87215
350,30,5440.271765
500,19,5444.508727
250,25,5444.848728
400,58,5445.557929
200,23,5445.891711
200,80,5450.898984
200,62,5455.644159
400,19,5455.898735
350,34,5456.355623
450,20,5456.644673
350,17,5456.907879
350,38,5461.389467
250,26,5461.695121
150,98,5462.99988
150,15,5467.261923
450,101,5468.582246
100,100,5473.875069
300,17,5474.056217
600,20,5474.313388
500,16,5478.53531
300,28,5478.927453
250,36,5479.370645
150,19,5479.651021
250,17,5479.899832
150,20,5484.152362
200,65,5485.057894
350,35,5485.516128
350,121,5491.184192
400,19,5491.451937
450,54,5496.071304
250,16,5496.358712
100,24,5496.667496
300,16,5496.919253
250,52,5501.540306
400,36,5502.134633
350,24,5502.476634
100,29,5502.904922
600,27,5507.562688
100,57,5508.372943
450,24,5508.686427
100,28,5509.060917
350,33,5513.435142
550,39,5513.970695
200,19,5514.273633
450,352,5531.019038
300,25,5531.384395
400,23,5531.733385
250,41,5536.195702
400,18,5536.460954
250,56,5537.128849
250,20,5537.382263
450,58,5542.146898
300,36,5542.628999
150,75,5547.539921
200,52,5548.221681
250,25,5548.570086
250,29,5548.973086
-50,54,5553.640149
250,20,5553.910518
350,32,5554.325928
100,42,5558.816134
400,47,5559.429945
300,26,5559.774967
300,27,5560.12851
100,23,5564.311054
150,36,5564.82436
250,130,5570.541687
250,29,5570.877102
0,35,5571.366112
400,62,5576.014971
150,81,5577.053976
350,118,5582.550229
150,33,5586.943282
500,61,5587.741074
400,36,5588.232748
0,98,5593.439914
200,18,5593.681535
450,29,5597.949804
300,33,5598.376025
50,21,5598.644955
400,51,5599.266987
200,30,5603.653262
50,88,5604.837918
450,31,5609.162641
350,20,5609.447864
350,24,5609.734115
200,74,5610.766967
300,115,5616.145687
350,18,5620.260693
200,70,5621.233874
300,40,5621.754433
450,15,5621.996542
150,31,5626.302254
550,31,5626.705103
350,98,5631.86814
450,22,5632.176685
450,23,5632.48811
350,18,5632.745171
450,16,5632.93913
550,280,5648.492063
400,36,5649.022208
350,27,5649.411071
100,27,5649.730263
250,17,5649.991699
500,21,5654.253253
450,26,5654.679366
200,110,5660.171128
200,18,5660.462831
250,16,5660.642132
250,48,5661.321072
200,24,5661.635514
300,21,5665.977423
300,26,5666.2881
350,42,5666.856591
200,24,5667.206193
250,35,5671.631314
400,76,5672.684908
250,27,5673.092501
250,149,5683.05286
200,272,5694.59494
100,31,5695.036457
650,19,5695.317402
350,516,5718.382309
250,62,5723.183693
200,35,5723.72733
200,45,5724.305519
350,40,5728.92457
150,19,5729.211716
350,29,5729.658451
350,19,5729.932272
350,36,5730.49436
150,167,5740.792202
450,18,5741.05308
400,21,5741.352459
50,20,5741.678535
50,23,5742.063433
200,27,5742.408255
150,26,5746.768441
300,34,5747.297415
350,32,5747.83153
200,23,5748.140427
350,82,5753.199259
200,21,5753.499707
500,66,5758.389128
300,60,5759.230303
250,22,5759.562126
500,15,5759.750191
350,36,5764.215738
300,21,5764.533457
300,17,5764.816236
350,16,5765.054873
400,40,5765.67346
250,107,5771.162177
300,43,5775.69318
300,26,5776.108613
550,24,5776.461191
200,27,5776.903682
300,35,5781.463758
550,24,5781.787278
250,36,5782.355276
300,396,5799.999157
450,25,5800.43297
350,46,5805.057101
350,109,5806.697295
350,17,5810.933326
400,49,5811.592242
300,15,5811.761389
350,38,5812.31146
450,32,5816.660623
250,29,5817.078969
200,27,5817.509539
500,31,5817.964686
350,70,5822.9436
300,21,5823.246993
350,36,5823.85709
150,22,5828.085396
500,22,5828.445292
450,29,5828.890687
300,73,5829.946001
300,23,5834.223047
250,34,5834.718941
250,23,5835.021027
100,67,5839.92655
250,25,5840.345509
300,24,5840.696852
300,28,5841.117189
50,42,5845.605308
350,50,5846.299227
150,43,5846.88716
450,71,5851.88755
450,21,5852.198388
350,25,5852.596132
350,51,5857.257824
350,17,5857.567667
550,54,5858.361185
350,31,5858.794255
300,43,5863.415437
350,34,5863.866787
300,24,5864.212041
350,47,5868.840364
500,86,5870.139768
250,16,5870.36102
300,17,5870.606635
350,22,5874.849499
300,29,5875.285729
450,25,5875.654483
350,31,5876.086752
350,16,5876.297614
300,29,5880.602294
250,33,5881.066825
150,119,5886.562031
350,122,5892.275604
200,102,5897.525034
500,59,5898.412078
450,21,5898.741551
200,79,5903.727799
300,19,5904.022299
300,47,5904.641485
300,24,5908.937552
150,125,5914.481773
150,19,5914.736506
500,24,5915.055247
600,23,5915.43663
150,28,5915.835634
150,21,5916.117363
350,45,5920.638143
500,15,5920.862485
100,16,5921.046441
450,23,5921.374655
350,24,5921.671479
300,26,5926.010844
600,30,5926.480856
200,167,5932.735544
300,25,5933.109342
300,146,5939.108357
350,103,5944.653864
550,15,5944.835966
400,48,5949.389885
350,43,5949.984622
350,30,5950.442133
400,22,5954.621024
450,16,5954.880776
250,111,5960.491329
500,19,5960.810596
250,20,5961.07955
600,27,5961.501771
600,56,5962.235746
300,42,5966.779721
350,28,5967.129509
400,16,5967.375338
250,36,5967.90616
400,37,5972.345557
100,110,5977.880128
150,24,5978.282731
300,33,5978.756508
300,18,5979.035451
300,28,5979.443238
450,42,5983.962995
50,115,5989.421646
250,41,5989.97669
400,106,5995.364689
400,40,5995.944469
250,22,5996.251867
50,117,6001.789419
150,25,6002.138639
400,59,6006.852272
450,19,6007.128083
450,217,6018.064579
250,24,6018.428197
300,17,6018.690444
450,18,6018.953706
400,23,6019.279096
200,19,6019.556307
300,39,6024.055785
400,20,6024.360448
550,26,6024.704489
500,54,6029.416101
200,15,6029.611965
500,23,6030.015152
400,18,6030.218789
250,17,6030.475177
350,28,6030.892525
150,43,6035.389365
250,32,6035.845548
400,36,6036.411522
450,46,6041.08794
200,16,6041.290412
350,49,6041.994415
300,49,6042.671856
350,34,6047.021037
150,79,6048.143517
400,18,6048.442538
550,42,6053.043504
250,18,6053.335993
500,29,6053.771907
100,70,6058.612031
350,21,6058.908054
100,39,6059.448555
400,30,6059.875121
400,18,6064.013973
150,38,6064.584505
450,33,6065.022707
450,19,6065.305676
200,26,6065.645589
300,24,6070.004339
350,65,6070.91678
350,34,6071.468092
250,37,6075.880933
200,43,6076.536511
250,20,6076.824379
400,31,6077.257418
300,17,6081.503491
300,29,6081.85652
0,60,6082.728457
250,27,6083.074829
500,30,6087.378997
450,28,6087.775381
250,52,6088.462516
350,58,6093.194694
450,63,6094.095101
150,28,6094.505634
300,45,6099.049569
400,147,6105.094504
300,33,6105.607209
50,35,6110.074455
400,39,6110.696003
400,707,6140.598689
200,30,6144.906918
500,67,6145.78363
150,91,6150.979575
250,33,6151.476889
250,26,6151.812615
250,17,6152.078521
300,64,6156.954982
350,31,6157.492486
500,22,6157.792815
200,37,6162.251409
400,405,6179.932438
300,24,6180.23
500,22,6180.590819
250,43,6181.14123
250,67,6186.025982
400,31,6186.450473
350,15,6186.627001
150,30,6191.033248
300,42,6191.636956
200,22,6192.010501
350,170,6198.271011
200,51,6202.885312
250,49,6203.607802
200,28,6203.928816
100,24,6208.173779
450,24,6208.497429
200,20,6208.759609
200,250,6219.905651
100,22,6220.213674
400,143,6226.124973
350,200,6236.576759
200,166,6242.651737
450,37,6243.228521
350,28,6247.586415
450,246,6254.813232
100,28,6259.104527
200,27,6259.50535
250,180,6265.798081
350,21,6266.07557
650,24,6270.325819
100,23,6270.675676
350,21,6270.974028
350,42,6271.556924
400,105,6276.975127
650,17,6277.243962
50,64,6282.088216
550,121,6287.774212
350,58,6288.514824
250,34,6288.980835
550,20,6293.259535
250,84,6294.491529
150,46,6299.025961
250,34,6299.453756
350,23,6299.798011
150,36,6300.258522
400,26,6304.570249
350,47,6305.178214
500,39,6305.703735
250,27,6306.063847
200,32,6310.489344
400,20,6310.750037
350,30,6311.12775
250,27,6311.513679
300,27,6311.90344
250,35,6316.253218
400,29,6316.667165
350,21,6316.944767
50,23,6317.234665
350,29,6321.551154
350,21,6321.836663
200,26,6322.223623
300,275,6333.770817
300,19,6333.973276
150,22,6334.303638
350,41,6338.827865
400,26,6339.134064
400,33,6339.630866
400,28,6339.959877
300,53,6344.667514
500,28,6345.039276
400,36,6345.487116
450,26,6349.800212
500,21,6350.087949
450,21,6350.416445
500,15,6350.596838
150,21,6350.965902
450,27,6351.318666
250,15,6351.586421
600,64,6356.32848
400,25,6356.703898
350,32,6357.119912
250,28,6361.483566
250,22,6361.786065
450,21,6362.065968
150,26,6362.477203
50,35,6362.946953
150,30,6367.288709
200,23,6367.575847
400,18,6367.817663
250,99,6373.084661
150,19,6373.340754
600,29,6373.738897
0,29,6374.147765
500,24,6378.454961
500,27,6378.874007
250,20,6379.152759
350,23,6379.479931
400,26,6379.868685
350,19,6380.159065
200,22,6384.340938
250,24,6384.650272
300,53,6385.422685
400,18,6385.624357
300,50,6390.233474
250,22,6390.601591
450,25,6390.94663
300,22,6391.253811
500,17,6391.518094
400,24,6395.714443
400,195,6402.420448
300,38,6402.952557
250,68,6407.828616
300,20,6408.114763
400,22,6408.500637
300,31,6412.815777
400,22,6413.132759
450,21,6413.427848
250,17,6413.68836
250,26,6414.030384
350,23,6414.400322
350,25,6418.60893
400,16,6418.875811
250,31,6419.307943
350,44,6419.902892
300,20,6420.191881
250,25,6424.55049
150,115,6430.022788
200,33,6430.562428
500,29,6430.970175
150,25,6431.35111
400,33,6431.78131
400,40,6436.1772
350,29,6436.594207
450,72,6441.421634
200,29,6441.825031
250,261,6453.110228
100,55,6453.815668
300,25,6454.093387
200,44,6458.583278
250,59,6459.408434
350,27,6459.733956
150,185,6470.1509
200,23,6470.466477
500,21,6470.709619
550,31,6475.133833
150,73,6476.183704
450,91,6481.406173
500,83,6482.484758
400,54,6487.076935
300,31,6487.550683
300,59,6492.153175
450,42,6492.736182
250,29,6493.124165
400,35,6493.537745
400,25,6497.783247
350,66,6498.625629
350,55,6503.294996
200,600,6527.36413
600,29,6527.816916
50,15,6531.870167
300,30,6532.296129
200,28,6532.737313
400,32,6533.144323
500,17,6533.386879
250,22,6537.463269
300,20,6537.798434
350,58,6538.678072
550,79,6543.538876
200,17,6543.732391
300,65,6544.689041
300,23,6548.755953
400,210,6555.519866
400,23,6555.833956
200,54,6560.439007
550,63,6561.345311
400,33,6565.567291
400,19,6565.851433
600,31,6566.27311
450,29,6566.70398
300,60,6571.356018
150,28,6571.759458
200,53,6572.49203
400,42,6576.941359
350,18,6577.160724
300,27,6577.584364
500,41,6578.15479
450,19,6578.452169
300,30,6582.639957
300,47,6583.332861
450,21,6583.656956
400,40,6588.03614
350,36,6588.607288
450,22,6588.923011
400,30,6589.356944
300,21,6589.638246
100,38,6593.969521
150,73,6595.083052
250,24,6595.428631
250,25,6599.561306
250,27,6599.973015
500,18,6600.197888
400,17,6600.512358
150,16,6600.748644
300,65,6605.452926
300,18,6605.719095
350,40,6606.311146
250,48,6610.815966
250,38,6611.383341
300,229,6622.251189
300,25,6622.657077
350,21,6622.958739
400,76,6627.88339
500,29,6628.291864
250,57,6629.064758
100,17,6629.347501
250,29,6633.593224
500,19,6633.878231
100,37,6634.364197
550,31,6634.890569
250,27,6639.021061
300,171,6645.372677
400,36,6645.992445
350,45,6650.474202
150,398,6668.21914
250,19,6668.492711
100,117,6674.020064
400,24,6674.388689
350,31,6674.846259
150,18,6675.149148
500,25,6675.553947
350,32,6679.879184
450,162,6686.069159
150,86,6691.152068
600,49,6691.828286
200,39,6692.300802
400,23,6696.504495
500,31,6696.915614
550,26,6697.243221
400,38,6697.753139
500,43,6702.196489
350,22,6702.491248
300,21,6702.792318
250,23,6703.092091
450,29,6703.476608
250,26,6707.679165
200,24,6708.002274
500,37,6708.559978
400,17,6708.772446
250,19,6709.058687
150,59,6713.724922
350,37,6714.229198
450,22,6714.511454
300,18,6714.765989
600,33,6719.046409
350,18,6719.319655
550,287,6730.92323
150,24,6731.23149
300,25,6731.594393
500,93,6736.681471
400,301,6748.535655
300,37,6752.904882
200,69,6753.856988
350,27,6758.013158
250,34,6758.545514
450,20,6758.84996
250,23,6759.146576
300,31,6759.585098
150,29,6763.774323
500,37,6764.303289
150,24,6764.609588
250,37,6765.137109
450,79,6770.096622
400,39,6770.639577
150,64,6775.309427
300,123,6780.814205
250,30,6781.273425
500,46,6781.947101
100,37,6786.375182
250,19,6786.66036
200,25,6787.017891
300,73,6791.847902
350,31,6792.273385
250,20,6792.576215
300,144,6798.407366
300,28,6798.864217
450,22,6799.179575
300,60,6803.791213
350,33,6804.221752
400,20,6804.510417
100,135,6810.240074
150,32,6814.500255
250,21,6814.801397
400,21,6815.113599
250,17,6815.376372
300,20,6815.670438
200,44,6820.121638
400,33,6820.585492
300,33,6821.072623
300,38,6821.667161
400,37,6826.023351
450,41,6826.611723
300,40,6827.168934
550,34,6831.509361
550,24,6831.840292
150,29,6832.315183
350,18,6832.59224
250,22,6832.94174
450,50,6837.525126
400,36,6838.092021
350,34,6838.62016
200,58,6843.324196
300,36,6843.82457
350,51,6844.620664
200,103,6849.931571
400,31,6850.390087
550,39,6854.824054
300,31,6855.345641
250,39,6855.925137
250,131,6861.730344
400,51,6866.244484
500,16,6866.535363
250,79,6867.709052
350,197,6878.381298
300,50,6879.178394
350,30,6883.454673
300,27,6883.872522
350,25,6884.197528
450,23,6884.598793
350,61,6889.362545
350,30,6889.825739
400,31,6890.290055
150,41,6890.894286
400,37,6895.325358
350,22,6895.633971
150,47,6896.371529
350,24,6896.697141
300,28,6901.030749
500,18,6901.330913
450,26,6901.69431
450,20,6902.010685
150,25,6902.44261
300,37,6906.802238
200,80,6908.005691
350,41,6912.523595
550,23,6912.833673
300,143,6918.868187
350,73,6923.91188
300,23,6924.307432
400,25,6924.634498
450,54,6925.480071
550,58,6930.273237
50,24,6930.664548
450,23,6930.977542
200,19,6931.27254
350,61,6936.170432
450,51,6936.938279
250,22,6937.277469
300,24,6941.769338
300,35,6942.301069
400,34,6942.89341
200,35,6943.375688
100,30,6947.77932
450,46,6948.468664
400,35,6948.960824
300,23,6949.328031
200,26,6953.55944
350,25,6953.950845
300,26,6954.29478
300,27,6954.724723
300,48,6959.258331
400,19,6959.532734
300,24,6959.840858
150,33,6960.30958
200,88,6965.486809
300,79,6966.689919
150,77,6971.687792
250,19,6971.986712
550,64,6976.730485
300,30,6977.188456
150,40,6977.798897
400,26,6978.212705
350,23,6982.377733
300,24,6982.693183
300,60,6983.561464
200,60,6988.249396
550,37,6988.764787
150,27,6989.193633
300,32,6993.494303
500,34,6993.949063
400,28,6994.372125
450,196,7004.924695
250,28,7005.428366
150,20,7005.724943
300,23,7006.059087
350,27,7006.481218
300,27,7010.685038
500,68,7011.818474
100,78,7016.811565
300,16,7017.061945
500,29,7017.460198
400,33,7017.994869
250,29,7018.43909
350,20,7022.699057
400,16,7022.915676
550,21,7023.21586
150,71,7024.233599
300,17,7028.441367
400,27,7028.857966
300,39,7029.467448
550,87,7034.616733
350,410,7052.467307
250,59,7053.37341
50,29,7057.701427
550,33,7058.260651
250,28,7058.641367
250,24,7059.033655
300,36,7063.5086
400,36,7064.060783
250,19,7064.365835
250,30,7064.790963
350,40,7069.186477
250,21,7069.497301
300,26,7069.925324
250,37,7070.462537
300,25,7070.84795
150,21,7074.947128
400,44,7075.553016
450,161,7081.704041
200,32,7082.238823
300,31,7086.513587
250,117,7092.055658
250,24,7092.493111
400,26,7092.837115
250,176,7099.141675
350,482,7121.28287
200,30,7121.681473
300,20,7125.748241
450,17,7125.998316
500,17,7126.288778
300,20,7126.59347
300,64,7127.493751
250,26,7131.674078
150,22,7131.991514
300,22,7132.308625
450,71,7137.114806
350,64,7137.988145
200,25,7138.433506
500,23,7138.748627
550,205,7149.491399
600,25,7149.825993
450,53,7154.416484
200,27,7154.76972
300,64,7155.79068
200,88,7160.759547
550,30,7161.176713
200,26,7165.334958
250,18,7165.614857
300,17,7165.874616
100,54,7166.622913
450,90,7171.70093
250,32,7172.164209
50,33,7172.63451
350,156,7182.465455
450,59,7183.339739
100,33,7183.796672
400,16,7184.05099
500,23,7188.166675
500,154,7194.121369
100,30,7194.501546
350,16,7194.689354
550,17,7194.960467
250,41,7199.374806
300,24,7199.70701
500,112,7205.139973
250,33,7205.618638
300,31,7206.037421
250,29,7206.49175
250,37,7210.849703
400,61,7211.699608
450,22,7212.013434
600,26,7216.183437
450,28,7216.591843
200,34,7217.105853
450,25,7217.437717
300,39,7221.771837
150,67,7222.759777
200,25,7223.111515
300,20,7223.427424
100,44,7227.904785
500,63,7228.794898
250,33,7233.062514
500,33,7233.603857
450,27,7233.933241
200,49,7234.659387
400,25,7238.869752
450,26,7239.21906
400,17,7239.491573
400,20,7239.794726
400,118,7245.245116
350,114,7250.654024
450,19,7250.966538
200,33,7251.419746
200,55,7256.047995
350,18,7256.338567
400,47,7256.968872
250,24,7257.354837
300,17,7261.327659
350,28,7261.763221
250,34,7262.298416
350,77,7267.130761
250,22,7267.518669
350,27,7267.859947
450,27,7268.285063
400,20,7268.586788
200,27,7272.785694
150,25,7273.134451
400,39,7273.728675
350,58,7278.359975
350,49,7279.109663
400,16,7279.297775
300,24,7279.721876
50,60,7284.339291
400,19,7284.642524
450,33,7285.093685
150,42,7285.689551
250,23,7289.774644
300,26,7290.222442
450,20,7290.535644
350,31,7290.994434
