#{"t_start": 1705046947.6967661, "env_id": "match3-wide-v0"}
r,l,t
50,92,4504.470592
200,424,4521.000281
250,296,4532.083565
350,122,4537.305039
350,621,4563.859442
50,71,4568.628705
50,77,4569.409272
0,594,4595.86645
250,47,4596.409735
150,1155,4645.23494
0,75,4650.161006
50,464,4667.38649
50,255,4678.1014
-50,233,4688.645638
300,36,4693.122062
0,78,4694.002296
50,125,4699.421621
100,216,4709.723217
250,520,4731.370745
250,551,4753.471647
300,619,4780.066949
100,35,4780.479325
300,35,4784.953745
0,181,4790.891659
300,206,4801.192682
100,56,4801.79834
150,831,4838.700924
-50,147,4844.37648
500,322,4856.081331
400,1155,4904.714785
100,750,4937.773404
100,16,4937.989374
150,295,4954.305432
0,37,4954.710441
300,372,4971.043659
100,245,4981.842372
150,59,4982.515362
100,92,4987.66155
0,477,5009.022722
150,720,5036.805444
200,59,5041.532223
200,219,5048.021798
150,700,5079.509407
150,22,5079.773921
350,26,5080.093877
150,273,5091.140627
150,153,5100.915927
450,323,5112.313135
300,212,5122.605363
350,70,5123.364057
350,159,5129.109964
250,122,5134.617569
100,163,5144.254956
50,86,5145.283765
-50,592,5172.016137
150,332,5188.076367
250,343,5200.157664
200,102,5205.529675
250,658,5233.192895
250,45,5237.775561
300,130,5243.363858
300,63,5244.23074
200,19,5244.421587
450,96,5249.501982
300,265,5260.541724
600,44,5261.046855
250,141,5266.819117
300,121,5272.270941
50,119,5277.706298
400,33,5282.059955
100,34,5282.565732
500,96,5287.670034
500,37,5288.140137
350,69,5289.033031
250,584,5315.956538
300,95,5321.076592
150,46,5321.614852
400,20,5321.843421
500,23,5322.146835
250,101,5327.339199
250,21,5327.604723
550,141,5337.294016
450,19,5337.569767
100,21,5337.832229
300,77,5338.9356
500,25,5343.184798
500,19,5343.456173
400,34,5343.907761
250,18,5344.122925
250,20,5344.361779
250,36,5348.847623
400,82,5349.868062
500,15,5350.093577
300,257,5361.241426
150,50,5365.788095
300,73,5366.766201
350,30,5371.103036
50,58,5371.843865
350,34,5372.323059
350,25,5372.617809
50,30,5376.94151
350,58,5377.669877
100,92,5382.920713
100,167,5389.150315
150,56,5393.908387
250,96,5395.173188
150,54,5399.902698
150,99,5405.039877
350,20,5405.298642
100,44,5405.879382
400,16,5406.128259
250,35,5406.555149
200,160,5416.609623
350,40,5417.117147
400,41,5417.681268
200,66,5422.466357
300,54,5423.136189
400,32,5427.482421
400,33,5427.942089
300,28,5428.265174
250,23,5428.626572
300,20,5428.912694
200,26,5433.172541
250,22,5433.518169
250,36,5433.922068
200,39,5434.454232
400,38,5438.91181
50,71,5439.838238
150,41,5440.394526
250,24,5444.646974
250,59,5445.405096
150,52,5450.049193
250,28,5450.403576
400,25,5450.742999
100,51,5451.459549
300,24,5455.668449
500,21,5455.93951
300,16,5456.184023
300,33,5456.644671
300,47,5457.320877
250,31,5461.671183
400,27,5462.026488
200,42,5462.59984
450,23,5462.877134
200,56,5467.686363
100,608,5495.741807
400,87,5496.940273
250,17,5497.19882
400,30,5501.521357
350,25,5501.95932
200,23,5502.297348
150,58,5503.14216
250,47,5508.02965
150,17,5508.269565
250,22,5508.576457
300,17,5508.806123
300,76,5513.803176
100,50,5514.516193
200,44,5519.236757
650,77,5520.285966
300,23,5520.573061
400,58,5525.362503
150,91,5530.434076
400,39,5530.993599
200,35,5531.443565
250,59,5536.214654
400,117,5541.731035
400,631,5565.806209
200,22,5570.053676
300,19,5570.314316
0,31,5570.725064
250,32,5571.122359
300,207,5581.600683
300,58,5582.401406
50,43,5586.925328
200,99,5588.23175
350,193,5598.539335
400,19,5598.791383
550,38,5599.267985
150,55,5603.994093
100,123,5609.573318
200,72,5610.511361
500,66,5615.317213
200,87,5620.284628
200,23,5620.64934
200,18,5620.912966
100,23,5621.207943
450,71,5626.04197
300,91,5627.265849
350,57,5631.874123
250,22,5632.187892
650,22,5632.487113
450,24,5632.857776
250,24,5633.178303
300,49,5637.749082
550,24,5638.040329
400,28,5638.463429
300,48,5643.051409
550,21,5643.305726
400,30,5643.709119
200,63,5648.466132
350,70,5649.438294
150,16,5649.672665
50,19,5649.947319
250,39,5654.481055
450,35,5654.956152
150,69,5655.902603
350,23,5660.216054
350,63,5661.143145
300,44,5661.750064
400,44,5666.306052
150,115,5671.863639
300,25,5672.174467
300,40,5672.729416
100,35,5677.168822
400,20,5677.478618
350,151,5683.513209
350,17,5683.754516
350,23,5684.053481
250,119,5689.665093
200,19,5689.898328
150,32,5690.30888
150,54,5694.93468
350,21,5695.298443
500,21,5695.577927
150,40,5699.99025
450,37,5700.48909
350,15,5700.72414
200,95,5705.930557
450,17,5706.193182
300,114,5711.706324
400,17,5711.976159
500,24,5712.391536
200,56,5713.193765
300,54,5718.027315
250,33,5718.487698
250,18,5718.74986
500,15,5718.942518
350,27,5723.298374
400,38,5723.835687
100,68,5724.749721
350,71,5729.874427
200,22,5730.168875
350,86,5735.388872
450,22,5735.750712
400,18,5735.98401
300,23,5736.369422
350,55,5741.032599
450,16,5741.291917
200,28,5741.740369
350,21,5742.054457
300,18,5742.266217
300,19,5746.453274
300,31,5746.942152
400,86,5748.30122
300,28,5752.611222
100,84,5753.782026
550,30,5758.109114
600,73,5759.200381
200,17,5759.430429
250,50,5764.070469
350,23,5764.475039
450,31,5764.974642
500,17,5765.196801
500,26,5765.620075
400,29,5769.956793
450,64,5770.8708
500,23,5771.250642
300,17,5771.471752
250,27,5775.798697
350,60,5776.698499
500,21,5777.036408
400,26,5781.453783
400,37,5781.971449
300,23,5782.345302
400,127,5788.166288
250,23,5788.578817
100,23,5788.911841
250,27,5793.272528
450,40,5793.849371
350,42,5794.433679
500,65,5799.227126
450,29,5799.68253
450,15,5799.946229
500,21,5800.272526
300,28,5800.741366
250,18,5804.903033
400,27,5805.344111
550,17,5805.636148
200,19,5805.921646
450,21,5806.200343
150,20,5806.515394
650,314,5822.808093
250,21,5823.120345
200,50,5823.893606
500,190,5834.557436
200,19,5834.862394
450,31,5835.298183
250,40,5839.792462
150,28,5840.236685
350,27,5840.677902
150,34,5841.150293
250,18,5841.429925
100,63,5846.174586
450,18,5846.466236
300,28,5846.852364
450,53,5851.552345
350,19,5851.859689
500,66,5852.874578
300,27,5857.121389
300,15,5857.407222
150,24,5857.749541
150,18,5858.042784
250,21,5858.360151
450,20,5858.656291
300,35,5863.134896
250,26,5863.47338
50,25,5863.847836
150,111,5869.41607
350,33,5869.890707
0,24,5870.30356
300,22,5870.588682
350,57,5875.376383
500,19,5875.587132
400,22,5875.931624
550,190,5886.359188
400,41,5886.926266
400,29,5887.363025
500,23,5887.685555
350,26,5891.967665
200,66,5892.857843
200,37,5893.376037
450,21,5897.534011
250,25,5897.872656
450,27,5898.304732
500,45,5899.004526
300,27,5903.211574
300,16,5903.463799
400,19,5903.736775
300,85,5908.843039
200,40,5909.384434
250,33,5909.84139
200,28,5910.195815
550,25,5914.455912
400,19,5914.711301
100,59,5915.559111
300,17,5915.76928
400,21,5916.09941
250,32,5920.459588
0,16,5920.647573
400,239,5931.884143
600,36,5932.400308
450,21,5932.701375
500,34,5933.149029
450,88,5938.358247
150,15,5938.610624
300,43,5943.254263
200,39,5943.803858
100,24,5944.133411
400,29,5944.548869
500,88,5949.676772
100,79,5954.713298
300,68,5955.693164
350,21,5955.996452
300,17,5956.192551
350,25,5960.62541
500,29,5961.052726
250,42,5961.644611
200,15,5961.889379
450,71,5966.779719
300,17,5966.983358
250,50,5967.674661
500,27,5972.048352
400,72,5973.03245
250,18,5973.336166
300,20,5973.644287
250,109,5979.204175
300,37,5983.612113
400,20,5983.945041
450,66,5984.878343
300,16,5985.132921
300,18,5985.364806
450,20,5989.506541
400,42,5990.063146
300,69,5991.024468
200,44,5995.513474
200,18,5995.799803
400,17,5996.063413
350,15,5996.242891
300,17,5996.505363
500,169,6006.657785
250,33,6007.109807
500,19,6007.396007
300,296,6019.512933
200,25,6023.783499
450,22,6024.082715
250,26,6024.492847
350,36,6024.986661
350,61,6029.831262
150,24,6030.166722
200,20,6030.448248
350,31,6030.891527
400,25,6035.189439
250,18,6035.390362
300,23,6035.770221
200,18,6035.987855
100,16,6036.242733
300,15,6036.500522
300,26,6036.812548
600,40,6041.413453
600,30,6041.843824
450,31,6042.280637
100,29,6042.670858
350,68,6047.54805
500,17,6047.797192
450,29,6048.222266
200,68,6053.188443
350,50,6053.929076
500,32,6054.418819
400,129,6060.02809
300,18,6064.184487
250,19,6064.480264
350,144,6070.546044
500,59,6071.342258
400,19,6075.589445
350,23,6075.942784
250,32,6076.395435
350,31,6076.833071
250,52,6081.543848
250,31,6081.981465
400,18,6082.259975
250,111,6087.654678
300,27,6088.009323
400,30,6088.429035
50,36,6092.778525
350,76,6093.924455
250,41,6094.506632
450,31,6098.813298
400,33,6099.322708
300,22,6099.620846
400,33,6100.065029
300,19,6104.348999
250,15,6104.542582
300,50,6105.238019
100,27,6105.649092
450,28,6110.055655
550,23,6110.40785
250,22,6110.728915
300,125,6116.3606
450,43,6116.924351
500,31,6117.372473
350,15,6121.544678
0,41,6122.113479
550,19,6122.411754
250,30,6122.869785
300,17,6123.141243
500,22,6127.471972
200,38,6128.027554
150,16,6128.229776
250,50,6128.949897
400,338,6145.606584
500,21,6145.888616
150,43,6146.482165
500,28,6150.794869
250,32,6151.249418
200,60,6152.097458
150,46,6156.75343
450,148,6162.930747
250,45,6163.545202
350,27,6167.835417
250,39,6168.448498
200,30,6168.860247
450,33,6169.302014
400,17,6169.529389
400,36,6173.953931
550,24,6174.354436
250,37,6174.915496
150,23,6175.211664
250,73,6180.203322
500,23,6180.512883
250,47,6181.156827
450,15,6185.369366
150,31,6185.742211
200,49,6186.442494
200,32,6186.885539
400,32,6191.308483
350,22,6191.618452
350,63,6192.567715
350,40,6197.034821
650,17,6197.229348
250,22,6197.523536
100,22,6197.851306
350,18,6198.056494
450,73,6203.035863
250,111,6208.463849
350,59,6209.280823
400,118,6214.734774
250,17,6214.94182
300,26,6215.298662
450,19,6219.44754
200,121,6225.023046
150,266,6236.339025
250,126,6241.955696
300,60,6242.787448
450,18,6243.051023
400,24,6243.37674
300,39,6247.847527
500,158,6253.914265
500,28,6254.348492
650,74,6259.249081
100,43,6259.793609
350,22,6260.141774
150,24,6260.466903
150,160,6270.426434
400,15,6270.657253
300,32,6271.112573
300,19,6271.395028
350,31,6271.815974
450,30,6276.208062
550,22,6276.500029
250,33,6276.950644
400,29,6277.386351
100,29,6281.701269
500,20,6281.987607
300,221,6288.996793
200,136,6298.87251
400,194,6305.419606
350,21,6305.685782
400,53,6310.423927
350,74,6311.369389
350,44,6315.829392
350,28,6316.244241
100,41,6316.801105
300,28,6317.191161
200,20,6317.458781
350,49,6322.060876
500,16,6322.317802
100,18,6322.534132
300,22,6322.862075
200,25,6323.169454
250,25,6327.414062
450,23,6327.698258
100,19,6327.947806
350,63,6328.781293
350,29,6333.099521
400,28,6333.506596
400,44,6334.068724
250,21,6334.342227
150,32,6338.740022
150,30,6339.134354
300,15,6339.382631
550,23,6339.670725
250,19,6339.926054
450,21,6344.174897
300,26,6344.53439
350,40,6345.052457
300,52,6345.733952
300,20,6349.957067
450,46,6350.675157
250,108,6356.046951
350,26,6356.446792
350,27,6356.83233
350,31,6357.273744
300,19,6361.48326
550,83,6362.666626
350,41,6367.147175
150,33,6367.574849
650,71,6368.568804
500,23,6372.778028
450,101,6374.155742
600,27,6378.564659
400,26,6378.898934
400,15,6379.134807
300,86,6384.23383
300,265,6395.819406
450,24,6396.142858
400,19,6396.443511
300,284,6408.339101
350,23,6408.631898
350,33,6412.975561
450,30,6413.427847
600,18,6413.695341
500,42,6414.276842
550,16,6414.533589
500,120,6420.140944
250,18,6424.370159
450,47,6424.966176
350,56,6425.814861
300,32,6430.131005
450,30,6430.597334
100,36,6431.174022
350,18,6431.386016
200,41,6435.835782
500,29,6436.192159
450,22,6436.543121
550,18,6436.758209
250,72,6441.625885
200,20,6441.899029
350,24,6442.210486
200,17,6442.482935
100,200,6452.915729
350,22,6453.221252
250,43,6453.705651
450,104,6458.970876
150,239,6470.118985
350,82,6475.233305
550,28,6475.645571
500,44,6476.199661
600,15,6476.380422
200,19,6476.64876
200,77,6481.684
50,103,6486.920355
500,27,6487.318771
500,43,6487.887869
500,49,6492.411088
550,102,6497.573145
300,106,6498.997659
150,28,6503.300979
400,28,6503.69298
350,188,6510.045655
450,27,6510.431241
300,25,6514.766217
200,70,6515.662673
250,34,6516.109586
400,20,6520.301801
400,50,6521.020385
250,21,6521.320683
250,41,6521.901392
550,20,6526.255131
300,16,6526.499116
300,51,6527.212639
300,49,6531.841244
200,19,6532.112888
450,18,6532.411479
300,90,6537.41815
500,16,6537.634054
100,18,6537.934988
550,28,6538.389352
500,75,6543.13747
450,24,6543.529899
500,26,6543.850153
500,20,6544.144938
300,26,6544.542975
500,33,6548.746977
450,33,6549.195075
350,42,6549.861339
400,68,6554.55789
650,54,6555.347955
150,24,6555.659509
450,28,6559.864211
350,38,6560.43003
200,23,6560.791347
150,24,6561.143284
250,106,6566.380364
150,26,6566.808226
350,83,6571.73951
200,22,6572.033904
550,17,6572.299364
400,30,6572.748019
250,23,6576.828921
150,22,6577.152744
250,22,6577.534989
450,44,6578.129858
200,16,6578.400992
350,17,6582.359866
350,43,6583.015896
200,26,6583.358331
350,30,6583.815072
300,188,6594.174066
250,34,6594.636426
500,31,6595.183667
150,73,6599.987974
200,17,6600.297166
550,75,6605.120548
300,27,6605.545191
200,22,6605.847032
450,42,6606.464182
350,27,6610.669778
300,62,6611.548076
250,20,6611.852953
250,21,6612.137195
150,23,6616.261868
300,46,6616.946082
450,27,6617.349432
0,23,6617.652464
400,59,6622.366447
350,24,6622.680521
400,16,6622.940784
250,58,6627.589555
400,20,6627.882085
350,19,6628.158749
300,22,6628.471247
250,42,6629.039824
300,17,6629.323183
150,33,6633.603399
400,43,6634.201119
300,52,6635.027687
200,24,6639.121043
250,26,6639.568519
250,54,6640.316675
200,22,6640.663642
300,43,6645.07814
350,27,6645.503045
300,28,6645.984466
200,27,6646.415379
400,20,6650.562135
350,36,6651.103236
350,40,6651.752841
400,214,6662.846019
350,29,6663.314962
300,53,6664.088052
550,28,6668.312403
350,27,6668.6582
250,16,6668.889763
350,18,6669.181812
400,36,6669.672025
400,26,6673.883528
300,21,6674.219682
100,22,6674.517942
300,35,6675.109254
400,18,6675.377029
400,22,6679.559262
350,23,6679.886166
500,21,6680.215406
300,52,6680.91598
250,27,6685.136332
300,40,6685.757893
200,130,6691.46808
100,35,6691.957558
350,93,6697.040035
300,34,6697.481963
300,458,6719.159433
400,25,6719.547202
150,50,6720.254056
450,42,6724.631423
200,27,6724.955331
350,33,6725.446065
250,19,6725.690012
350,27,6726.022476
400,16,6730.036385
350,24,6730.387183
550,24,6730.768847
500,27,6731.101326
250,294,6742.830037
300,36,6747.126224
250,117,6752.606232
300,19,6752.920393
500,59,6753.727751
400,52,6758.295321
350,30,6758.709338
400,28,6759.128628
400,20,6759.412527
550,42,6763.775323
250,38,6764.312264
500,56,6765.102203
200,227,6775.853352
200,48,6776.546238
250,22,6780.663152
250,43,6781.352554
350,32,6781.783328
300,26,6782.108096
450,72,6787.119436
550,80,6792.03062
400,36,6792.541036
450,38,6793.095553
550,22,6793.378176
400,116,6798.863219
300,18,6799.146269
400,16,6803.140788
600,32,6803.563046
150,15,6803.782237
250,179,6810.087274
450,21,6810.392598
150,27,6814.619385
350,55,6815.394032
350,33,6815.860271
300,27,6820.103684
250,34,6820.577513
400,59,6821.422354
400,28,6825.715564
250,44,6826.399891
350,35,6826.849543
300,36,6827.397489
400,28,6831.561664
150,28,6832.005049
450,15,6832.280277
300,17,6832.486989
450,20,6832.813237
100,54,6837.499194
250,52,6838.269785
350,65,6843.137323
450,38,6843.661367
350,22,6844.056243
300,32,6844.48058
300,24,6848.666616
150,54,6849.485146
450,18,6849.682548
200,162,6856.029374
550,29,6860.24755
450,24,6860.659993
200,23,6860.998292
300,19,6861.285861
250,60,6865.951141
300,43,6866.583293
350,24,6866.963171
450,19,6867.234049
250,26,6867.602612
450,52,6872.236321
400,23,6872.638165
350,17,6872.851176
300,28,6873.311282
200,25,6877.572091
300,31,6878.048107
350,86,6879.329444
600,45,6883.863545
250,37,6884.424879
300,29,6884.865165
400,76,6889.840394
300,203,6900.616471
300,22,6901.001248
450,30,6901.476233
400,38,6902.020361
250,61,6906.866376
150,35,6907.365699
350,55,6908.213242
200,213,6919.142358
450,18,6919.461852
250,34,6919.940773
300,60,6924.758531
250,37,6925.316967
400,20,6925.640212
150,46,6930.255283
300,227,6941.781305
250,22,6942.136385
300,85,6943.461413
500,22,6947.745254
500,23,6948.06366
350,21,6948.353434
300,28,6948.773732
550,26,6949.177446
300,21,6949.502435
350,75,6954.44818
400,183,6960.972821
200,16,6965.009614
200,24,6965.425395
350,17,6965.636324
250,68,6966.680942
550,41,6971.10287
500,39,6971.706744
400,17,6971.985713
150,49,6976.531121
150,31,6976.99702
200,35,6977.486822
150,29,6977.933455
300,43,6982.484088
550,21,6982.760773
400,24,6983.070986
100,20,6983.368342
250,31,6983.809317
300,30,6988.067553
450,29,6988.468035
150,29,6988.886409
500,18,6989.174684
500,62,6993.900395
550,63,6994.788833
350,103,7000.18443
450,47,7000.836865
200,17,7004.923597
450,21,7005.256739
350,21,7005.615916
550,32,7006.084349
600,108,7011.632112
500,25,7012.091836
250,64,7016.811346
150,34,7017.308238
150,26,7017.71936
50,52,7022.366117
400,23,7022.848783
450,29,7023.216364
500,17,7023.484494
300,25,7023.857535
500,28,7024.224623
400,44,7028.849987
250,50,7029.619586
400,24,7029.974808
250,25,7034.22812
500,19,7034.539337
250,34,7035.072374
200,37,7035.6804
300,24,7036.025353
300,45,7040.57453
400,28,7040.946806
600,21,7041.393827
200,24,7041.725517
200,33,7046.081165
450,74,7047.287108
200,74,7052.141447
300,19,7052.415936
200,24,7052.751723
350,21,7053.062551
150,26,7057.362017
550,52,7058.163435
350,36,7058.730571
300,24,7059.066432
250,20,7063.337039
400,42,7063.942629
550,20,7064.248556
500,25,7064.639252
400,61,7069.339388
200,42,7069.97661
350,26,7070.421645
250,102,7075.679907
350,111,7081.103863
250,26,7081.506987
500,29,7081.950774
250,108,7087.314616
500,31,7087.841727
600,49,7092.38159
550,21,7092.761422
300,26,7093.098879
400,43,7097.487549
350,21,7097.834545
150,28,7098.190369
250,20,7098.489423
500,30,7098.903663
250,24,7099.272569
250,22,7103.39979
450,34,7103.836746
400,23,7104.200849
150,63,7108.900885
550,24,7109.279482
150,27,7109.672928
350,18,7109.922246
200,26,7110.255618
300,24,7114.419291
350,26,7114.775078
300,35,7115.350224
500,28,7115.743326
150,28,7116.157945
500,24,7120.241652
550,23,7120.5491
400,88,7121.803513
350,48,7126.305732
350,46,7126.944043
200,29,7127.367366
250,35,7131.693663
650,77,7132.857747
250,26,7136.956135
250,76,7138.060236
350,162,7144.365595
450,22,7148.472776
300,15,7148.772936
300,18,7148.979154
400,35,7149.502373
250,16,7149.75852
350,18,7149.98386
300,15,7150.236893
650,35,7154.472615
350,24,7154.855764
150,15,7155.072718
650,17,7155.338701
400,34,7155.838281
250,21,7159.902403
500,102,7161.392668
300,24,7165.470615
350,18,7165.741179
500,47,7166.443476
400,31,7166.903437
700,37,7171.149065
300,80,7172.320857
350,45,7176.787773
350,28,7177.23147
300,36,7177.684873
350,16,7177.949861
200,25,7178.286333
700,21,7182.351485
100,27,7182.760464
300,38,7183.329765
400,76,7188.256517
250,99,7189.546227
300,22,7193.703127
350,20,7193.97327
350,89,7195.249709
250,146,7204.894765
400,20,7205.188856
300,18,7205.479708
350,30,7205.888479
500,31,7206.335536
300,47,7210.858186
200,78,7211.978513
450,43,7216.417921
350,24,7216.736475
200,175,7223.061306
450,37,7227.392759
300,30,7227.807159
500,23,7228.193095
300,15,7228.393321
350,35,7228.940736
500,15,7229.114479
450,20,7233.210695
300,20,7233.494171
