#{"t_start": 1705046947.8144512, "env_id": "match3-wide-v0"}
r,l,t
400,23,5615.727538
250,48,5620.225882
200,21,5620.523673
350,532,5643.323838
400,32,5643.732455
450,39,5644.260231
400,22,5648.489428
350,75,5649.539521
400,36,5650.016927
300,33,5654.527233
350,34,5654.954065
250,130,5660.761125
450,38,5661.3056
200,37,5665.768255
250,36,5666.31141
300,37,5666.814702
450,386,5683.963949
400,26,5684.360708
400,340,5700.748783
150,30,5701.178782
600,22,5701.474859
350,27,5705.776453
250,22,5706.0745
450,65,5707.018848
250,28,5711.296541
250,16,5711.549421
200,24,5711.876273
350,15,5712.140457
200,39,5712.73531
250,99,5718.204115
150,27,5718.540904
400,26,5718.962741
400,89,5724.128816
400,18,5724.411423
450,40,5729.014981
300,20,5729.345143
550,63,5730.225788
350,32,5734.670552
400,26,5735.072865
150,56,5735.866325
350,25,5736.268482
150,18,5736.525928
200,17,5740.656564
300,18,5740.916908
150,17,5741.184148
300,41,5741.794224
250,55,5746.492191
100,15,5746.78284
500,30,5747.267942
300,18,5747.574728
250,91,5752.765145
600,27,5753.178432
250,134,5758.982007
450,22,5759.303794
300,33,5763.687163
350,84,5765.030672
250,33,5765.519871
250,27,5769.840105
100,31,5770.317241
400,35,5770.770269
250,21,5771.133954
350,57,5775.851573
450,16,5776.134542
250,34,5776.607743
250,30,5777.096023
200,81,5782.290688
550,32,5782.842134
450,21,5783.156269
300,21,5787.41471
450,37,5787.905719
300,27,5788.342155
100,15,5788.619169
200,43,5793.18177
350,48,5793.875807
550,18,5794.160573
450,29,5794.522253
350,44,5799.056031
250,77,5800.288881
450,37,5804.768375
200,43,5805.492532
200,40,5806.053137
300,16,5806.272514
400,36,5810.790824
350,166,5816.960592
450,16,5817.229688
400,22,5817.564486
550,33,5817.99882
300,34,5822.51107
500,44,5823.130546
450,19,5823.459466
250,36,5827.940784
200,36,5828.490813
300,133,5834.382012
400,22,5834.708843
450,26,5835.042815
150,30,5835.469742
300,29,5839.824822
350,28,5840.270401
400,21,5840.595124
350,19,5840.879693
400,20,5841.183319
400,79,5846.183109
300,22,5846.507878
600,19,5846.751523
250,41,5851.281604
150,26,5851.714077
400,154,5857.935581
800,52,5858.686552
250,23,5863.017211
650,16,5863.205678
500,16,5863.470084
400,23,5863.766929
300,47,5864.484823
600,31,5868.868563
500,30,5869.308359
250,18,5869.591868
300,140,5875.552519
350,67,5880.42485
150,26,5880.770528
250,132,5886.437364
100,27,5886.836369
400,94,5892.069131
450,23,5892.432898
400,31,5892.847186
150,27,5893.232422
400,21,5897.389677
300,44,5898.025905
400,16,5898.286415
400,25,5898.651189
300,118,5904.214118
450,32,5904.64507
500,23,5908.87375
400,62,5909.723705
350,16,5909.91795
400,57,5914.601866
450,31,5915.031495
400,74,5916.056805
150,73,5921.007939
400,18,5921.249987
350,31,5921.654478
350,30,5926.068075
350,20,5926.364206
550,41,5926.927593
150,60,5931.722722
300,18,5931.987971
250,22,5932.274643
350,17,5932.492464
500,21,5932.841458
450,33,5933.282642
350,28,5937.681233
350,55,5938.39134
200,52,5943.169535
650,111,5944.734228
250,88,5949.857961
300,37,5950.432814
300,15,5954.493271
500,20,5954.787808
400,16,5955.021377
250,26,5955.43679
350,28,5955.795056
300,42,5960.480234
250,130,5966.223012
300,27,5966.559726
300,49,5967.275026
150,21,5967.556976
200,52,5972.296411
200,30,5972.712888
250,25,5973.0418
400,26,5973.490694
150,98,5978.814812
400,62,5983.654571
500,28,5984.040776
450,118,5989.575128
250,42,5990.155075
550,125,5995.818805
550,85,6000.869745
250,32,6001.361464
200,30,6001.802836
500,19,6002.072985
400,147,6008.004645
300,32,6012.398962
400,38,6012.934344
350,16,6013.170906
400,18,6013.491516
500,22,6013.776913
450,23,6017.966766
350,90,6019.301739
150,96,6024.663321
300,26,6025.001023
350,37,6029.458003
300,31,6029.931017
350,53,6030.654443
200,29,6031.074139
200,27,6035.398272
350,47,6036.097241
150,203,6046.860466
350,47,6047.544809
500,24,6047.852283
550,26,6048.28205
200,26,6052.627338
300,472,6071.138917
550,94,6076.428447
250,38,6076.975246
50,34,6081.426163
200,35,6081.957047
350,32,6082.42193
250,55,6086.982901
450,179,6093.394292
200,24,6093.773917
500,37,6094.267677
450,27,6098.542917
150,95,6099.902245
450,45,6104.538981
350,21,6104.830016
500,45,6105.489524
150,43,6110.102048
350,267,6121.68556
650,46,6122.329317
450,31,6122.793769
500,90,6128.131041
650,32,6128.642079
100,71,6133.699608
150,15,6133.89492
600,71,6134.890133
400,38,6139.335486
600,22,6139.649683
350,120,6145.237977
100,32,6145.666942
350,19,6145.954895
600,32,6150.356713
250,19,6150.563977
250,22,6150.924005
250,26,6151.251908
450,49,6151.960824
450,33,6156.374408
450,170,6162.871313
400,19,6163.152982
600,79,6168.211312
350,115,6173.778168
450,38,6174.347959
250,20,6174.631347
150,30,6175.06584
500,119,6180.667108
350,27,6181.039142
150,25,6185.380029
250,21,6185.624526
500,36,6186.100818
200,22,6186.450924
300,17,6186.651318
500,16,6190.880399
400,32,6191.324724
350,27,6191.759558
200,55,6192.514977
400,93,6197.724644
50,23,6198.027574
450,54,6202.668159
250,29,6203.103877
550,17,6203.360162
150,44,6203.931259
400,24,6208.181797
100,56,6208.926418
300,56,6213.560399
500,156,6219.537082
200,27,6219.922115
150,31,6220.368227
250,277,6231.855996
450,79,6236.849219
550,331,6253.100415
250,26,6253.479135
200,29,6253.839109
500,76,6258.834736
350,16,6259.074685
400,27,6259.417216
200,33,6259.887563
250,32,6260.334256
650,58,6265.049562
400,109,6270.420366
350,35,6270.871389
300,41,6271.447219
200,204,6282.265134
400,15,6282.433472
200,20,6282.720782
300,281,6294.626057
550,357,6311.242726
300,19,6311.512921
200,45,6315.979008
250,23,6316.361698
250,31,6316.775142
300,28,6317.109
400,52,6321.78258
350,51,6322.492943
350,414,6339.809366
400,89,6344.951116
150,46,6345.588
400,50,6350.265571
350,23,6350.584794
500,173,6356.893896
100,45,6361.511153
450,25,6361.826411
500,37,6362.384969
400,97,6367.648901
100,20,6367.920742
400,26,6368.233277
250,33,6372.631596
350,36,6373.10808
400,269,6384.789096
500,30,6385.190098
250,34,6385.663658
200,17,6389.784606
400,36,6390.361641
200,19,6390.647049
300,23,6390.955571
250,31,6391.401407
200,16,6395.526438
400,18,6395.751945
400,147,6401.722655
350,57,6402.55686
450,22,6402.857559
500,28,6407.221185
300,375,6424.315188
450,28,6424.709275
300,101,6430.032269
300,136,6435.877831
250,29,6436.303472
450,240,6447.296692
300,29,6447.686222
450,68,6452.473495
300,24,6452.80748
300,30,6453.218615
250,33,6453.58035
400,54,6458.172752
400,16,6458.346511
350,15,6458.579418
400,38,6459.056478
450,15,6459.30772
250,25,6459.615499
300,70,6464.462148
400,40,6464.991256
450,89,6470.205097
300,57,6470.993048
350,23,6475.298808
300,45,6475.94807
250,45,6476.531075
600,37,6481.001068
250,34,6481.471374
50,45,6482.084006
450,75,6486.949278
350,49,6487.631441
550,77,6492.522643
350,60,6493.280334
350,26,6497.532933
450,60,6498.334163
300,21,6498.594292
400,29,6498.989243
350,47,6503.496362
200,18,6503.750304
400,19,6504.017093
600,49,6504.711083
250,23,6508.850969
150,43,6509.458083
450,26,6509.764277
300,225,6520.730785
350,30,6521.158981
350,46,6521.783707
150,64,6526.800665
250,27,6527.13124
450,27,6527.559726
450,148,6537.328393
350,20,6537.662797
350,26,6538.007969
150,17,6538.304579
400,30,6538.715529
250,55,6543.271758
200,32,6543.69996
550,28,6544.136224
350,20,6544.409329
300,37,6548.645719
450,38,6549.212642
450,22,6549.523481
450,26,6549.904781
350,24,6553.984704
550,23,6554.375179
200,30,6554.785672
350,36,6555.263184
200,46,6559.729571
300,20,6560.028368
350,20,6560.312345
250,22,6560.664687
200,37,6561.1882
350,33,6565.408715
250,61,6566.263677
200,25,6566.681565
250,56,6571.219384
200,92,6572.527592
300,70,6577.325528
200,36,6577.878591
550,30,6578.317529
400,23,6582.387321
550,114,6587.892523
100,18,6588.19065
300,17,6588.375786
450,36,6588.957356
400,123,6594.493807
300,18,6594.795314
400,94,6599.911184
450,25,6600.367744
350,22,6600.654271
400,47,6605.138192
650,26,6605.477375
250,93,6610.681332
250,29,6611.105133
300,24,6611.422412
250,61,6612.295676
250,21,6616.404764
200,21,6616.686311
250,24,6617.086354
250,28,6617.440587
500,29,6617.867826
500,27,6622.091615
500,44,6622.724647
250,16,6622.973213
200,44,6623.575373
600,28,6627.804128
400,44,6628.485842
350,32,6628.906183
350,50,6633.466563
300,26,6633.808412
200,42,6634.461264
350,25,6634.812182
450,17,6638.86589
400,33,6639.330613
400,15,6639.596844
350,32,6640.040043
200,19,6640.35534
400,17,6640.567835
550,22,6644.73742
150,32,6645.204913
500,43,6645.883735
100,47,6650.463002
500,19,6650.787224
350,19,6651.108737
250,68,6652.089386
550,41,6656.649005
200,18,6656.872308
150,17,6657.189435
350,18,6657.476118
500,31,6657.972767
350,19,6662.079372
450,25,6662.439299
300,38,6663.073331
450,26,6663.505332
300,32,6663.98034
450,30,6668.218654
250,107,6673.595823
500,67,6674.552036
300,30,6675.038444
250,44,6679.594161
150,43,6680.231583
300,76,6685.143447
200,167,6691.373909
350,140,6697.106585
450,89,6702.133719
400,17,6702.381545
200,16,6702.642382
500,323,6714.763457
350,27,6719.002852
500,15,6719.192994
250,50,6719.888732
250,148,6725.726482
400,32,6729.928674
200,39,6730.532495
450,48,6731.204481
350,15,6731.37379
50,98,6736.562788
250,153,6742.469514
550,28,6746.7038
450,26,6747.105324
300,25,6747.436004
350,34,6747.939462
450,21,6748.23746
300,38,6752.584977
250,31,6753.045152
250,37,6753.508616
150,87,6758.580225
150,23,6758.896245
250,27,6759.304816
300,126,6764.86638
200,25,6765.173554
600,99,6770.412047
550,52,6774.912436
450,40,6775.450824
400,35,6775.986413
0,111,6781.40068
100,18,6781.656666
450,26,6781.981438
400,26,6786.266946
300,29,6786.710412
100,110,6792.082893
150,49,6792.804141
400,20,6793.090188
300,19,6793.346663
750,24,6797.478332
450,37,6797.986905
100,296,6809.742408
450,51,6814.277338
350,31,6814.717051
350,37,6815.284325
500,75,6820.258677
100,20,6820.539633
200,30,6820.937983
300,69,6825.838097
400,70,6826.831611
100,59,6831.444976
400,37,6832.041864
150,30,6832.49507
600,28,6832.953366
350,17,6837.068696
250,26,6837.415128
200,37,6837.990294
350,21,6838.329511
550,53,6842.939134
350,18,6843.223242
200,16,6843.496811
200,24,6843.818575
300,25,6844.213451
450,24,6844.536427
200,23,6848.717062
250,78,6849.831634
100,23,6850.153961
550,23,6854.378836
350,18,6854.671674
200,23,6855.016876
400,64,6855.973287
150,33,6860.380336
200,44,6861.016178
400,86,6866.066955
300,26,6866.448325
650,50,6867.156761
400,87,6872.388935
350,29,6872.85231
450,29,6873.296893
150,32,6877.622596
150,18,6877.912469
250,20,6878.202776
300,19,6878.530224
400,24,6878.873767
300,103,6884.228761
100,41,6884.807652
250,21,6888.986764
350,33,6889.540823
250,26,6889.890596
500,23,6890.285426
200,76,6895.241061
550,109,6900.776818
350,29,6901.239064
400,25,6901.666631
400,35,6902.180735
250,48,6906.774173
600,24,6907.106814
350,31,6907.566576
300,22,6907.946608
300,203,6918.716066
350,31,6919.203871
350,21,6919.523774
400,20,6919.825083
400,31,6924.215681
250,42,6924.816936
600,35,6925.371361
200,17,6925.649762
500,33,6930.095711
450,35,6930.57652
500,21,6930.876527
350,32,6931.396738
550,18,6935.615484
300,27,6936.04377
150,19,6936.328703
400,20,6936.628156
600,24,6936.986907
300,32,6937.529377
400,41,6942.294975
200,31,6942.775724
150,36,6943.264986
450,55,6948.065006
300,20,6948.351976
250,24,6948.675622
200,32,6949.192389
150,56,6953.858697
150,19,6954.143622
50,25,6954.552981
450,20,6954.832075
500,76,6959.713199
350,28,6960.136708
250,15,6960.339938
350,28,6960.730833
200,33,6965.13184
400,37,6965.661662
400,32,6966.129085
400,22,6966.520066
250,161,6976.568919
150,17,6976.785455
300,37,6977.352184
400,46,6978.086043
300,179,6988.319991
100,28,6988.663604
300,26,6989.085922
100,37,6993.476752
150,18,6993.751282
200,54,6994.493669
250,38,6995.042573
50,76,6999.95176
550,19,7000.269519
200,45,7004.789058
500,25,7005.161995
250,28,7005.633114
300,68,7006.689734
250,23,7010.867734
350,34,7011.462769
550,23,7011.818643
650,57,7016.527791
650,27,7016.844362
400,24,7017.267084
250,34,7017.747002
400,31,7018.212734
200,48,7022.905305
300,84,7024.097959
500,43,7028.713353
400,26,7029.075974
400,31,7029.544093
350,21,7029.873778
100,33,7034.266125
450,60,7035.221976
400,57,7039.904071
400,69,7041.004927
400,19,7041.333851
400,19,7041.626302
450,17,7045.776015
400,77,7046.991667
250,19,7047.236865
400,22,7047.588438
300,29,7051.843343
300,41,7052.432067
400,20,7052.719824
300,17,7052.936887
600,46,7057.550324
200,37,7058.142967
200,25,7058.498243
200,31,7058.948746
500,29,7063.362924
250,33,7063.824944
550,71,7064.924838
250,37,7069.239613
450,21,7069.567653
700,19,7069.858925
400,26,7070.30396
550,93,7075.41646
200,22,7075.751506
450,15,7075.98491
200,41,7080.381371
300,33,7080.826759
200,33,7081.374342
350,22,7081.679814
50,27,7082.037846
250,46,7086.563066
200,36,7087.12769
450,24,7087.462278
250,113,7092.998149
50,22,7093.35438
350,26,7097.484222
250,30,7097.904878
450,17,7098.184575
300,48,7098.856003
400,19,7099.136933
350,27,7103.307005
400,23,7103.657837
300,33,7104.101912
300,31,7104.529254
200,20,7108.628036
600,22,7108.945291
100,62,7109.844189
450,39,7110.420421
300,20,7114.482242
250,23,7114.87792
400,19,7115.104514
250,25,7115.501634
500,26,7115.876812
350,35,7120.133941
400,191,7126.649755
550,27,7127.059635
600,66,7131.784053
0,21,7132.148054
400,19,7132.370319
100,44,7133.052135
500,25,7137.182792
400,72,7138.27393
450,54,7142.837794
400,48,7143.604893
450,38,7144.214995
250,82,7149.224812
450,47,7149.874155
350,514,7172.458444
250,55,7177.013405
400,41,7177.583751
550,28,7178.009873
250,29,7182.208867
300,65,7183.187145
150,58,7187.748315
250,27,7188.187422
400,84,7189.363035
350,27,7193.491243
600,23,7193.846005
300,86,7195.007908
400,25,7199.222214
250,31,7199.679061
350,45,7200.292033
200,18,7200.557444
400,39,7204.893791
300,53,7205.668922
700,23,7206.016236
350,22,7206.35711
350,316,7222.248282
200,38,7222.825437
250,21,7223.140161
100,49,7227.663541
50,16,7227.92318
100,20,7228.236035
250,38,7228.806096
400,33,7233.052306
400,20,7233.34321
500,49,7234.066121
250,22,7234.373503
250,21,7234.675134
300,27,7238.899448
350,32,7239.363914
550,42,7239.986832
400,16,7240.252396
450,90,7245.275569
