#{"t_start": 1705046947.7037468, "env_id": "match3-wide-v0"}
r,l,t
100,60,1555.690413
50,257,1565.813465
100,1155,1611.921019
150,188,1617.603687
250,460,1637.457487
250,397,1653.235672
200,143,1658.773664
350,41,1659.205758
350,35,1659.547843
100,1155,1705.393329
300,61,1709.992747
150,1155,1758.362434
300,103,1763.425229
250,161,1769.031556
350,86,1773.808216
150,194,1779.738313
300,281,1790.83968
250,38,1795.418275
350,81,1796.315822
250,354,1812.158526
50,447,1833.440236
100,714,1861.866006
350,52,1866.436204
100,59,1867.077553
200,692,1894.614853
350,69,1899.436802
150,75,1904.431427
300,239,1911.086897
400,140,1920.697874
350,66,1921.404932
150,759,1953.685285
300,45,1954.158618
350,108,1959.366651
200,216,1969.821718
100,509,1991.24614
300,60,1991.885192
250,239,2002.411869
350,81,2007.23899
400,132,2012.559254
250,47,2013.0436
300,566,2039.362295
100,672,2066.661264
400,321,2077.969106
250,516,2099.442656
300,118,2104.745566
100,380,2120.747304
150,122,2126.131016
250,449,2147.273377
350,530,2168.823736
150,352,2184.884281
100,104,2185.908223
350,111,2191.130277
150,945,2233.33635
350,58,2233.884043
150,235,2244.292846
200,39,2244.676182
350,25,2249.031672
350,166,2254.8051
200,562,2276.501469
150,229,2286.813258
150,342,2302.579322
200,171,2308.351417
100,80,2313.193215
250,93,2314.170299
-150,798,2350.485211
100,566,2372.682893
50,53,2373.230788
200,556,2400.164075
100,123,2405.516963
200,858,2439.509138
150,188,2449.683374
200,35,2450.050883
100,111,2455.42432
50,52,2456.047098
50,169,2466.066395
200,71,2466.863443
150,55,2471.56671
150,31,2471.937293
150,31,2472.306124
0,71,2477.280745
200,36,2477.723323
100,48,2478.329642
-50,32,2482.823241
250,100,2483.977493
200,197,2494.120704
400,39,2494.559993
100,268,2505.743255
100,80,2510.808689
150,45,2511.329732
100,44,2515.968433
250,191,2522.211343
200,265,2533.284022
300,91,2538.517012
300,283,2549.720204
400,407,2566.296351
50,46,2570.847247
250,1155,2620.089497
50,131,2625.552605
250,535,2647.38498
150,91,2652.538467
200,152,2658.396397
200,110,2663.73807
50,91,2664.757626
250,81,2669.745659
50,781,2703.002031
350,29,2703.343961
50,41,2708.002538
100,34,2708.486381
450,868,2747.680703
200,66,2748.39676
350,543,2774.824406
550,24,2775.140046
50,141,2780.87452
0,116,2786.1806
50,511,2808.293564
100,993,2848.711304
50,88,2854.011891
100,41,2854.488646
150,1155,2908.638112
350,87,2909.653645
400,71,2914.566765
200,31,2914.903745
50,59,2915.567641
250,108,2920.887752
250,43,2925.458998
400,206,2931.823294
350,27,2932.129803
350,161,2942.182189
250,69,2943.002297
400,266,2954.186989
200,1155,3003.530881
200,573,3030.350502
350,147,3035.876987
150,77,3040.718225
500,187,3046.796496
500,73,3051.766732
100,39,3052.211636
150,218,3063.018687
100,73,3063.749332
450,62,3068.603781
300,1155,3118.112181
250,446,3135.130993
200,298,3146.469399
50,1155,3198.577877
200,107,3199.661946
250,215,3209.946394
250,243,3220.509807
150,1155,3268.717458
150,51,3269.232123
150,1155,3318.092178
100,190,3328.269041
300,42,3328.694461
100,1155,3377.727924
250,50,3382.434661
250,203,3388.64334
100,34,3388.978261
50,80,3393.960155
350,305,3405.39832
250,168,3415.229939
150,145,3420.856705
150,205,3431.050953
350,300,3442.506594
100,21,3442.723024
250,1118,3491.010686
250,74,3491.837749
200,105,3497.095061
100,241,3507.87812
50,362,3523.9012
150,100,3529.009558
50,1155,3577.847052
100,1088,3621.872434
50,983,3664.08286
100,1155,3712.859711
100,65,3713.572817
100,102,3718.873139
-100,985,3762.188064
200,142,3767.797251
250,109,3773.001305
100,140,3778.534207
100,241,3789.217008
100,619,3816.191903
200,51,3816.736337
300,67,3821.579469
0,207,3827.881498
250,90,3832.969677
300,488,3854.516203
400,167,3860.271701
300,147,3865.87198
250,1040,3909.625622
300,65,3914.387287
550,862,3952.119153
450,920,3990.291425
250,219,3996.738239
200,559,4023.295129
200,80,4024.125449
150,42,4028.700281
100,956,4067.253692
350,119,4072.685098
400,136,4078.30847
300,93,4083.299707
0,218,4093.597575
400,50,4094.113768
450,148,4099.822008
400,46,4104.51818
150,107,4105.718052
50,271,4117.154892
200,77,4122.154866
350,1101,4169.644187
200,399,4185.806855
300,173,4191.632995
300,189,4201.539568
-50,319,4212.863991
100,698,4244.169298
400,81,4245.058767
200,189,4255.148044
250,22,4255.411286
200,307,4266.763082
0,301,4282.037837
200,65,4282.761934
-50,107,4288.046922
50,697,4315.744979
150,46,4320.300454
250,261,4331.102947
250,803,4364.373735
250,180,4370.453896
0,744,4402.497354
550,168,4412.49379
100,428,4429.071565
450,132,4434.45853
200,347,4450.589018
150,144,4456.158964
350,83,4457.082767
200,443,4477.908488
50,425,4494.481332
50,88,4499.446561
0,418,4515.944941
100,1155,4564.056291
-100,175,4574.068116
300,100,4575.154704
150,40,4579.604377
200,566,4601.63538
0,511,4623.260427
300,85,4628.194463
250,714,4656.382772
150,204,4666.652948
100,192,4672.694893
50,142,4682.170667
150,511,4703.927471
200,43,4704.388429
500,567,4726.580831
300,942,4768.828846
300,99,4769.855834
300,551,4795.896612
350,19,4796.104512
400,404,4812.446959
150,1155,4861.39097
50,303,4872.746868
350,1155,4921.550555
-100,34,4926.145063
300,237,4936.904469
150,115,4938.402575
150,165,4949.028997
150,168,4955.095718
200,548,4977.366344
100,439,4998.490613
300,110,5003.691515
200,1155,5052.382636
100,76,5053.243733
200,22,5053.482631
400,135,5058.884908
150,111,5064.029963
100,103,5069.213189
200,109,5074.383965
300,21,5074.62085
150,89,5079.609382
200,83,5084.532619
300,1155,5133.286654
50,37,5133.703957
300,36,5134.082709
300,246,5144.772442
150,293,5155.969373
200,36,5160.359638
150,39,5160.871577
350,76,5165.716012
300,1155,5215.786725
100,49,5216.397101
100,443,5233.454736
200,156,5243.371837
250,53,5244.096894
250,107,5249.279669
200,107,5254.535714
100,67,5255.314759
150,54,5259.886423
350,57,5260.565373
400,59,5265.298903
300,49,5265.940825
200,37,5266.370764
400,64,5271.172203
100,74,5272.020821
100,36,5276.480921
250,73,5277.337443
450,15,5277.542212
300,38,5281.933311
350,53,5282.685357
150,15,5282.848199
250,65,5287.61829
150,35,5288.024305
100,172,5294.101054
150,48,5298.64251
350,35,5299.102848
200,23,5299.403179
500,21,5299.673765
50,24,5300.016584
250,1155,5350.116075
450,23,5354.381254
200,61,5355.140933
350,59,5359.820923
250,24,5360.166123
300,25,5360.465883
400,46,5361.049574
650,26,5361.363442
300,25,5365.601905
100,18,5365.870652
300,79,5366.887275
300,47,5371.443725
200,47,5372.060716
250,50,5376.65676
400,26,5376.997985
150,83,5378.048877
250,176,5388.485218
150,20,5388.733858
500,27,5389.038027
450,84,5394.182361
300,45,5394.744668
100,15,5394.993408
350,29,5395.37297
400,22,5399.661666
250,78,5400.623862
250,39,5404.973342
300,28,5405.345692
500,197,5412.003263
350,402,5429.079426
250,79,5434.035186
250,16,5434.274534
250,154,5440.238852
300,59,5444.977995
350,23,5445.261973
300,42,5445.799361
200,23,5450.061957
300,43,5450.618979
350,17,5450.88337
200,19,5451.1402
400,15,5451.312746
250,24,5451.704377
200,80,5456.720023
500,31,5457.132026
350,72,5462.01851
350,17,5462.301032
500,18,5462.485522
250,55,5467.262522
250,31,5467.680666
300,147,5473.56728
350,15,5473.745373
400,390,5491.021946
400,37,5491.569024
100,56,5496.224288
250,22,5496.588916
400,75,5501.514376
150,106,5503.135179
300,33,5507.853894
200,23,5508.147684
250,69,5509.084257
150,42,5513.590984
250,33,5514.092589
200,78,5519.329639
250,27,5519.632631
400,26,5520.001476
300,27,5520.391613
550,25,5520.690332
250,29,5525.119763
250,19,5525.356519
100,161,5531.403631
250,57,5536.149605
150,18,5536.357508
350,208,5543.025729
300,28,5547.376424
250,50,5548.042505
400,19,5548.295261
450,24,5548.586552
350,44,5553.134177
200,39,5553.716788
350,49,5554.368323
50,45,5558.830684
300,204,5565.420824
400,49,5570.054674
350,355,5582.516979
200,27,5586.862107
400,20,5587.133358
200,221,5593.913418
350,34,5598.241357
300,17,5598.479969
300,67,5599.286471
300,28,5603.652905
200,35,5604.134744
350,20,5604.405853
100,19,5604.670064
150,105,5609.965972
500,24,5610.306912
250,16,5610.50438
500,43,5614.965097
200,220,5621.771606
250,15,5625.892995
250,27,5626.288291
100,20,5626.558432
400,107,5631.788831
300,17,5632.030397
500,16,5632.306206
500,60,5633.144074
300,17,5637.220091
150,38,5637.764568
250,195,5644.346235
50,15,5648.450871
350,295,5660.580489
200,34,5661.022053
300,109,5666.548412
400,32,5666.955096
450,19,5667.225133
350,33,5671.625225
350,87,5672.856656
550,59,5677.612487
400,29,5678.023259
250,48,5678.666139
400,471,5700.843977
500,55,5701.594543
450,162,5711.699344
150,50,5712.45973
550,199,5723.334037
250,336,5736.245434
300,34,5740.606007
300,43,5741.276442
200,23,5741.629663
500,23,5741.928415
400,31,5742.394292
200,16,5746.558358
250,35,5747.112709
500,29,5747.597513
400,38,5748.15234
450,24,5752.435196
200,19,5752.653641
500,25,5753.036649
150,58,5753.88066
450,33,5758.254328
550,104,5759.732985
250,36,5764.200778
200,19,5764.500981
350,41,5765.160325
300,27,5765.595541
300,15,5769.68719
400,22,5770.00491
500,25,5770.427945
150,44,5771.01624
300,71,5775.98023
400,48,5776.71745
200,21,5777.05835
450,16,5777.334835
200,80,5782.545732
500,28,5782.970939
200,29,5787.372455
150,29,5787.796592
550,18,5788.007448
150,38,5788.616323
250,36,5789.178679
450,16,5793.326384
300,46,5794.003532
450,43,5794.615296
450,21,5794.899137
300,33,5799.331863
300,32,5799.807602
150,16,5800.000232
150,44,5800.753335
600,18,5804.983308
450,18,5805.203386
300,19,5805.502223
200,57,5806.374493
150,40,5810.925348
550,23,5811.227161
350,33,5811.688578
250,16,5811.890157
350,30,5812.304477
450,34,5816.729839
50,23,5817.038158
150,24,5817.37487
400,24,5817.768358
350,21,5818.057012
400,22,5822.323256
350,36,5822.891021
400,28,5823.268176
400,18,5823.579147
200,23,5823.956387
550,19,5828.116961
250,38,5828.749223
200,26,5829.156243
500,34,5829.639845
350,31,5833.956188
600,91,5835.300175
150,61,5840.178751
150,15,5840.372409
550,22,5840.705829
700,17,5840.972708
350,21,5841.28434
200,20,5841.577874
450,74,5846.486183
150,22,5846.82002
150,34,5851.214304
300,26,5851.660356
450,35,5852.155904
200,41,5852.76225
350,45,5857.382289
150,42,5858.01852
300,25,5858.371304
200,132,5864.288495
300,30,5864.707703
300,105,5870.164702
250,50,5874.833542
200,38,5875.404807
250,53,5876.121871
600,20,5880.297967
300,23,5880.679337
250,38,5881.191371
50,113,5886.6435
250,19,5886.902331
400,25,5887.234222
450,27,5887.659682
250,52,5892.292908
200,30,5892.696689
150,50,5893.378446
100,44,5897.85719
100,36,5898.421864
250,37,5898.997545
450,25,5903.18957
650,827,5938.327473
450,34,5938.795403
250,57,5943.670104
350,63,5944.550604
250,68,5949.382905
400,92,5950.700132
400,19,5954.874794
250,15,5955.096457
600,27,5955.453167
150,18,5955.73174
250,27,5956.133653
350,19,5956.418818
200,51,5961.208638
250,121,5966.796457
300,43,5967.384733
300,87,5972.587379
500,18,5972.840065
400,27,5973.195365
600,68,5978.148592
300,38,5978.74853
300,17,5979.019494
250,29,5979.437253
400,28,5983.676553
350,87,5985.007133
250,100,5990.238519
550,23,5990.542791
400,30,5990.924031
400,44,5995.48206
100,299,6007.509124
400,21,6007.799385
250,75,6012.764724
200,22,6013.126472
200,39,6013.66485
300,33,6018.038577
450,21,6018.379731
300,31,6018.816263
200,38,6019.380521
200,20,6019.66052
0,19,6023.894702
150,22,6024.194795
350,43,6024.8069
250,20,6025.093776
200,16,6025.358583
250,26,6029.596008
350,78,6030.738882
600,66,6035.637563
350,50,6036.370057
100,79,6041.504971
150,20,6041.796326
400,108,6047.14897
250,41,6047.780472
200,33,6048.246031
300,43,6052.85893
350,15,6053.117053
450,22,6053.446109
350,84,6058.475573
300,26,6058.867796
450,24,6059.167756
0,15,6059.409152
350,31,6059.842209
350,46,6064.349411
350,36,6064.871157
150,20,6065.175258
200,19,6065.447788
400,33,6069.887548
250,28,6070.296469
350,20,6070.580585
300,30,6071.021513
450,20,6071.298032
300,26,6075.660578
350,70,6076.670349
300,49,6077.362144
350,19,6081.56371
250,31,6082.058774
600,172,6088.262172
300,21,6088.573063
200,32,6092.884535
250,36,6093.449155
350,73,6094.48117
150,33,6098.806318
250,21,6099.098137
350,73,6100.198519
350,20,6104.465503
300,20,6104.762634
100,42,6105.32973
400,31,6105.775178
100,17,6106.066314
150,31,6110.512417
200,18,6110.794273
300,20,6111.075496
400,38,6111.563583
0,31,6115.869077
300,91,6117.157544
200,17,6117.358005
400,22,6121.583575
200,17,6121.842681
300,19,6122.115474
300,21,6122.430694
500,19,6122.728054
400,29,6123.16974
200,23,6127.5069
150,17,6127.760894
200,25,6128.09481
100,34,6128.637637
150,30,6129.065204
200,24,6133.443425
350,100,6134.855847
150,21,6139.044857
400,30,6139.469128
500,28,6139.896539
300,16,6140.165823
200,35,6140.633192
300,228,6151.62917
400,20,6151.928961
250,75,6157.008338
200,55,6157.804399
250,26,6162.152905
250,55,6162.957505
200,92,6168.142873
350,42,6168.828514
300,47,6169.427822
150,32,6173.796066
200,60,6174.675906
250,22,6175.045647
400,15,6175.230248
100,19,6179.517693
0,68,6180.457033
400,20,6180.726339
200,44,6185.277412
400,41,6185.787512
400,69,6186.762023
250,19,6191.017291
400,27,6191.415982
350,21,6191.742452
300,76,6196.775871
550,28,6197.088896
300,22,6197.445665
450,223,6208.307462
300,36,6208.771569
500,456,6230.591584
550,29,6230.960093
400,199,6237.496889
400,89,6242.594323
400,38,6243.175237
350,75,6248.082625
500,23,6248.367491
400,74,6253.342278
250,31,6253.763007
350,19,6254.031555
300,19,6254.331541
550,24,6254.640241
450,86,6259.725204
250,34,6260.168228
200,21,6260.468898
300,23,6264.711401
600,109,6270.027925
300,56,6270.831888
350,32,6271.292792
350,24,6271.656745
400,26,6275.953582
350,185,6282.509152
350,28,6282.865174
300,22,6283.236276
300,15,6287.353328
200,36,6287.900324
500,118,6293.568473
350,47,6294.198883
350,27,6294.591245
400,32,6298.896447
450,27,6299.277225
50,18,6299.540524
300,27,6299.844886
350,43,6300.470486
300,18,6304.609429
600,21,6304.946768
300,24,6305.252704
500,108,6310.693843
350,24,6310.98188
300,17,6311.211582
250,24,6311.520322
300,20,6311.802112
300,23,6316.031648
650,33,6316.498337
250,28,6316.886844
350,41,6317.427105
150,23,6321.659106
350,15,6321.884757
50,23,6322.184727
400,251,6333.377961
350,18,6333.6454
250,15,6333.806918
250,43,6334.41705
400,19,6338.601096
400,39,6339.119104
300,18,6339.394181
700,22,6339.672794
450,16,6339.904245
300,35,6344.317646
350,34,6344.792006
500,23,6345.069799
150,291,6357.004601
400,22,6361.229738
300,55,6362.05001
200,21,6362.359908
350,26,6362.754155
250,105,6368.06874
350,27,6368.440698
250,32,6372.787222
300,18,6373.053743
300,41,6373.582816
250,19,6373.858633
350,22,6374.157247
100,84,6379.345174
250,40,6379.909083
450,130,6385.61738
350,34,6390.026688
350,23,6390.34393
450,26,6390.765846
500,41,6391.35108
400,22,6395.516971
250,81,6396.716951
250,161,6402.855701
300,26,6407.161808
400,23,6407.490863
300,19,6407.777328
250,17,6408.03996
450,73,6412.959601
600,68,6413.97478
400,24,6414.27784
350,32,6418.614915
400,23,6419.005988
400,44,6419.589146
200,23,6419.903774
400,19,6420.185406
250,20,6424.425893
400,34,6424.921295
500,18,6425.20136
150,19,6425.423894
100,20,6425.716549
300,37,6430.134995
350,20,6430.458642
450,43,6431.095882
150,42,6431.714597
400,56,6436.319098
250,26,6436.702255
150,35,6437.158454
400,43,6441.618904
200,70,6442.60883
300,43,6447.011997
250,39,6447.556414
500,17,6447.786953
200,171,6453.90092
250,200,6464.36573
250,25,6464.681636
250,34,6465.179761
300,24,6469.485235
400,17,6469.730245
200,71,6470.653778
550,85,6475.819997
400,20,6476.085703
300,26,6476.456885
300,17,6476.714584
300,48,6481.292774
150,28,6481.685906
250,190,6488.111853
550,26,6492.364581
200,99,6493.634967
250,33,6497.929951
200,31,6498.344969
350,49,6498.981875
350,17,6499.233899
250,49,6503.812618
350,32,6504.260889
150,29,6504.656381
300,37,6508.969652
400,15,6509.206023
200,56,6509.901909
150,54,6514.632661
250,62,6515.437627
400,29,6515.822998
250,40,6520.286533
400,40,6520.865124
300,46,6521.575093
100,63,6526.493133
500,23,6526.81538
350,16,6527.042547
500,30,6527.488918
150,26,6531.724749
200,49,6532.46191
350,21,6532.76125
200,16,6532.99429
350,46,6537.412166
500,185,6543.827619
500,62,6544.705001
250,34,6548.978091
250,17,6549.180116
600,20,6549.484133
400,44,6550.148003
500,48,6554.627096
300,22,6554.904354
150,48,6555.595681
400,32,6559.8313
500,18,6560.114445
300,126,6565.668552
200,60,6566.523985
400,22,6566.848121
350,28,6571.036383
450,16,6571.291679
300,23,6571.602558
350,100,6576.805983
400,38,6577.38736
350,24,6577.736297
200,46,6578.410594
100,34,6582.631979
0,18,6582.896963
450,38,6583.459721
350,38,6584.061359
350,20,6588.133868
400,18,6588.368815
300,18,6588.649831
600,33,6589.180311
250,83,6594.150129
550,31,6594.585124
300,21,6594.915993
450,25,6595.341552
400,17,6599.306753
300,21,6599.591287
500,31,6600.030864
250,18,6600.349032
200,121,6605.871864
200,39,6606.465181
250,18,6606.72923
150,24,6610.858405
200,53,6611.658256
250,57,6616.254887
200,18,6616.525122
200,21,6616.805992
300,36,6617.361411
150,75,6622.235232
300,24,6622.632145
300,31,6623.074942
300,28,6623.495055
450,75,6628.333251
250,35,6628.874366
500,23,6629.177554
200,29,6633.430115
300,22,6633.758167
450,196,6640.466044
350,29,6644.711962
250,18,6644.91455
400,24,6645.316615
400,20,6645.643078
450,31,6646.142919
350,23,6646.454276
450,15,6650.563732
150,27,6650.954775
250,32,6651.542382
250,27,6651.906009
300,24,6652.314533
450,17,6656.382823
350,20,6656.700474
400,22,6657.081138
450,22,6657.446107
450,21,6657.783078
150,29,6658.239206
450,42,6662.705873
300,34,6663.208969
350,22,6663.606065
300,24,6663.931658
600,61,6668.635319
300,24,6669.023681
250,20,6669.298913
350,16,6669.480032
500,30,6673.745424
200,59,6674.638804
650,18,6674.932044
350,25,6675.299221
350,25,6679.56026
450,32,6680.043848
450,34,6680.501245
450,78,6685.458513
400,26,6685.877498
400,36,6686.342365
400,24,6686.757624
300,45,6691.199566
150,62,6692.080799
350,22,6692.370797
200,16,6696.378096
200,20,6696.666146
500,20,6696.936563
250,19,6697.209311
550,21,6697.48296
150,126,6703.057184
200,26,6703.424747
300,21,6703.697994
300,37,6708.010954
350,19,6708.284714
350,34,6708.846733
400,28,6709.198233
400,34,6713.522041
450,19,6713.826451
300,38,6714.309337
400,26,6714.626173
300,72,6719.473939
350,24,6719.834986
200,30,6720.263282
450,39,6724.616464
450,48,6725.213247
200,25,6725.572242
200,51,6730.037384
350,22,6730.371225
250,25,6730.761867
300,26,6731.086367
300,39,6731.62588
350,60,6736.269799
250,28,6736.67449
400,23,6736.965739
250,24,6741.129489
550,19,6741.387381
150,29,6741.792803
100,34,6742.243508
400,173,6748.535874
250,31,6752.765863
350,67,6753.729747
450,26,6754.112363
500,33,6758.411433
600,412,6775.552552
300,102,6780.798248
400,30,6781.257468
400,56,6782.067204
400,19,6786.20928
150,30,6786.67133
300,25,6787.025872
200,20,6787.343079
350,36,6787.861623
550,122,6793.37319
200,31,6797.611974
300,29,6798.00408
500,28,6798.400386
250,18,6798.726144
400,175,6808.726025
350,44,6809.399568
350,18,6809.58588
400,83,6814.629351
350,63,6815.528965
400,24,6815.861269
400,22,6820.063789
550,31,6820.514181
250,45,6821.093043
350,43,6821.787422
300,58,6826.458729
200,21,6826.746018
450,17,6826.991784
250,19,6827.291066
300,51,6831.825331
500,16,6832.117662
400,74,6833.233651
500,65,6838.077061
250,23,6838.430238
-50,18,6838.727237
550,15,6838.90805
400,21,6843.048841
450,115,6844.781534
350,43,6849.246735
400,20,6849.523551
550,34,6850.046582
300,27,6850.400062
250,106,6855.909179
300,33,6860.211644
0,52,6861.009264
150,21,6861.3167
400,172,6867.703069
400,35,6872.022028
250,16,6872.320877
500,23,6872.657116
400,21,6872.995432
400,16,6873.262683
200,40,6877.724324
250,41,6878.330434
300,22,6878.682565
450,37,6879.266504
450,35,6883.580093
450,16,6883.848587
550,17,6884.106766
600,24,6884.439841
350,34,6884.917359
250,47,6889.525248
400,31,6889.984344
400,162,6896.258816
450,36,6900.722509
550,31,6901.196302
150,62,6902.152545
350,48,6906.750362
350,56,6907.61744
300,66,6912.41538
500,26,6912.817716
350,24,6913.155736
400,43,6913.819335
200,27,6918.077566
500,30,6918.556149
700,24,6918.964916
350,24,6919.322553
550,27,6919.752964
500,42,6924.309431
450,36,6924.858824
400,52,6925.633231
300,19,6929.907635
50,39,6930.480606
550,18,6930.686226
300,20,6930.97854
250,42,6931.648475
250,36,6936.155471
250,34,6936.694765
300,21,6937.02804
450,23,6937.371466
350,25,6941.812102
550,21,6942.21504
250,31,6942.704252
550,170,6949.160491
250,31,6953.501631
550,16,6953.70682
300,15,6953.945467
400,39,6954.531391
500,25,6954.867476
400,219,6965.764054
250,34,6966.335001
350,16,6966.525034
350,20,6970.684283
150,26,6971.05901
500,15,6971.248084
250,22,6971.579247
400,52,6972.383339
300,93,6977.60574
400,47,6982.173217
350,61,6983.037785
450,30,6983.489167
350,44,6987.914551
150,35,6988.430696
300,31,6988.862474
400,27,6989.229841
150,117,6994.772605
400,58,6999.446795
300,22,6999.755291
450,16,7000.00723
500,102,7005.437849
150,26,7005.875497
300,28,7006.24211
300,28,7006.647676
450,30,7010.978439
350,23,7011.338809
350,21,7011.752646
700,25,7012.121373
500,20,7012.421087
300,55,7017.046985
200,23,7017.394744
300,22,7017.71238
150,42,7018.332414
250,24,7022.685096
600,15,7022.89174
400,18,7023.165489
450,17,7023.433122
300,53,7024.174759
300,35,7028.580861
400,16,7028.863651
300,33,7029.347096
350,33,7029.915392
250,42,7034.387302
150,32,7034.892936
550,19,7035.2146
450,28,7035.674417
200,51,7040.293114
600,76,7041.461407
300,30,7045.786012
50,497,7064.94926
400,29,7069.191461
400,33,7069.678357
200,40,7070.28898
200,65,7075.084523
350,65,7076.010356
350,85,7081.071822
250,151,7087.109143
350,28,7087.547053
500,45,7092.030724
350,37,7092.644695
350,27,7093.052356
350,249,7104.183893
550,51,7104.920989
300,15,7108.91183
300,37,7109.50497
150,48,7110.179775
350,50,7114.703135
450,22,7115.011229
250,17,7115.309675
300,23,7115.603362
400,24,7115.906713
500,46,7120.379477
450,127,7125.956254
500,22,7126.289776
200,109,7131.667097
400,34,7132.143748
500,42,7132.758554
600,90,7137.81379
300,19,7138.086674
350,117,7143.723575
300,34,7144.183216
350,21,7144.543555
150,15,7148.5885
500,26,7148.972174
500,25,7149.351474
200,117,7154.840447
400,21,7155.177306
350,32,7155.630066
450,55,7160.169307
450,167,7166.339738
300,120,7171.850069
350,30,7172.297151
300,29,7172.741486
300,27,7176.923847
500,19,7177.224489
350,30,7177.629511
500,23,7177.952857
350,62,7182.603516
450,21,7182.89696
300,25,7183.305829
400,21,7183.609447
150,41,7187.986469
350,27,7188.398835
350,36,7188.861591
400,25,7189.242315
400,28,7189.608333
250,25,7193.727615
550,24,7194.028891
300,56,7194.819083
450,26,7195.252701
350,38,7199.546146
100,36,7200.106738
450,30,7200.538902
450,24,7200.858376
200,22,7204.979055
350,23,7205.330091
400,44,7205.912417
200,24,7206.302623
250,45,7210.732505
450,68,7211.717561
250,38,7216.11657
300,38,7216.681619
250,82,7217.834993
350,36,7222.068799
350,29,7222.51059
350,19,7222.788085
250,36,7223.37676
350,58,7228.024909
350,15,7228.222919
200,21,7228.528562
400,16,7228.769964
450,24,7229.109493
350,24,7233.294917
