#{"t_start": 1705046947.584067, "env_id": "match3-wide-v0"}
r,l,t
350,59,1732.354915
300,232,1742.932876
150,314,1758.052989
400,90,1758.95953
200,982,1801.28295
100,368,1817.437245
200,131,1822.880139
300,37,1823.289021
250,50,1827.956463
300,79,1828.887237
350,320,1844.825512
250,42,1845.313136
150,76,1850.250647
100,136,1855.768697
600,132,1861.265953
400,53,1861.873365
200,36,1862.305276
250,647,1889.301908
150,109,1894.507031
250,82,1899.511879
500,66,1900.273882
150,51,1904.974414
350,90,1910.024954
300,163,1915.814985
400,139,1921.341213
350,33,1921.707079
200,51,1926.341485
200,154,1932.04728
300,198,1938.079749
350,46,1942.643403
150,1155,1991.158574
250,129,1996.559804
250,25,1996.830518
250,872,2034.197412
350,381,2050.262704
150,412,2066.813617
50,461,2087.68492
200,66,2088.433579
500,191,2098.398468
100,1155,2147.126823
300,101,2148.198792
150,477,2169.176939
250,99,2174.453696
350,71,2175.198548
250,159,2184.943681
350,281,2195.949614
300,40,2196.375493
150,231,2206.789212
300,1155,2255.12468
100,1155,2303.159009
250,363,2318.973047
100,1155,2367.03106
250,116,2372.438798
0,669,2400.595623
150,774,2433.625352
200,315,2445.191207
250,34,2449.599238
200,23,2449.844062
100,69,2450.602584
200,19,2454.970957
100,40,2455.416585
100,69,2456.206898
150,39,2460.735097
250,31,2461.092184
-200,42,2461.556866
200,840,2499.547373
100,32,2499.941497
100,80,2504.978123
200,33,2505.368866
150,70,2510.33997
-50,86,2511.266153
50,33,2515.812247
250,46,2516.327958
-50,1155,2565.738428
300,213,2576.195084
150,43,2576.653402
0,437,2593.454756
100,305,2608.970949
400,1110,2653.618619
200,130,2659.238038
150,57,2663.993666
100,1155,2714.070892
300,76,2714.957291
200,25,2719.376385
300,46,2719.93751
300,126,2725.598589
100,45,2726.138874
200,139,2731.870633
50,62,2736.792942
50,1155,2786.599533
200,106,2791.943505
250,79,2792.881557
350,96,2797.949566
250,93,2803.063126
100,63,2803.778343
250,121,2809.254029
350,1155,2860.07287
50,84,2865.140155
350,49,2865.740546
200,327,2881.829427
300,165,2887.751926
100,216,2898.311755
100,1155,2948.19621
150,30,2948.562997
200,316,2964.459305
300,142,2970.212017
200,1155,3019.508464
100,348,3031.274377
150,790,3068.654905
350,517,3091.023768
250,124,3096.389062
300,430,3113.262526
450,793,3146.223993
50,402,3162.365747
0,1155,3210.488591
300,340,3226.055788
300,723,3257.784287
400,763,3290.384727
150,60,3291.023062
50,146,3296.630957
350,34,3301.118052
100,53,3301.665721
300,418,3317.950142
0,1155,3366.910559
300,253,3377.820676
200,742,3410.236523
400,343,3426.00202
250,20,3426.216956
200,82,3427.075026
50,84,3432.056204
100,115,3437.340208
100,360,3453.462223
250,614,3480.224878
250,233,3486.675147
-50,1155,3535.575367
50,98,3540.691643
300,568,3567.221338
150,613,3589.752555
50,1155,3638.627881
300,97,3643.755535
350,569,3669.413542
300,535,3691.262971
150,996,3734.784723
250,93,3735.741467
150,538,3761.896847
250,500,3779.383093
200,334,3795.066585
200,489,3816.66043
100,478,3838.257557
50,653,3865.426385
250,58,3866.079584
100,254,3876.875323
200,41,3881.550964
250,65,3882.258641
250,80,3887.227668
550,1155,3935.963629
100,1155,3984.966317
150,279,3996.089751
200,360,4012.269055
300,56,4012.882828
100,1155,4061.738838
200,129,4067.263393
200,107,4072.586257
200,1155,4122.162819
300,111,4127.408554
150,84,4132.141492
0,272,4143.009004
50,82,4143.869959
100,31,4148.243618
100,274,4159.200293
100,159,4164.74475
150,159,4170.383656
300,1075,4217.555307
300,509,4239.015866
200,142,4244.395958
250,58,4245.028614
200,110,4250.271449
250,184,4256.25385
150,49,4260.823108
0,400,4277.116827
100,130,4282.582705
550,315,4294.330705
200,714,4326.061036
250,118,4331.362598
200,74,4332.147685
100,284,4347.473223
150,105,4348.584031
400,300,4364.166821
150,470,4385.490326
50,301,4396.806874
350,23,4397.02882
150,277,4407.993704
0,633,4434.801293
100,93,4440.239777
150,1027,4483.266315
150,431,4500.070648
200,1155,4548.037925
100,86,4552.986831
50,56,4553.574013
300,74,4558.438112
300,340,4574.2729
150,229,4580.729841
150,108,4585.873998
200,138,4591.245675
-50,293,4606.446889
200,31,4606.801308
550,647,4633.990602
400,192,4640.049038
450,76,4645.028023
100,922,4683.231325
100,218,4693.787102
200,83,4698.710623
0,64,4699.430302
50,1155,4748.059305
350,133,4753.529256
0,307,4768.770302
150,199,4774.871295
350,360,4790.882269
250,191,4796.853132
100,348,4812.676816
350,182,4822.60835
250,94,4823.622916
0,321,4839.162064
50,44,4839.652169
250,1155,4888.557819
50,690,4920.405892
0,91,4921.395593
100,550,4948.860384
300,176,4954.992102
250,328,4966.826545
250,846,5004.491685
250,825,5041.515754
150,41,5041.978829
200,136,5047.583187
100,18,5047.786999
250,35,5048.142476
200,512,5069.589003
450,487,5090.999947
100,60,5095.716669
350,53,5096.302474
150,1155,5144.905824
50,802,5178.121586
300,79,5183.307424
400,43,5183.825101
200,70,5188.503224
150,62,5189.192267
100,22,5189.454291
150,52,5194.097278
250,319,5206.100998
300,200,5216.541715
500,40,5216.995318
300,35,5221.480484
250,454,5238.698586
300,26,5238.980554
100,172,5249.099316
350,52,5249.718385
350,18,5249.944414
50,45,5254.422158
150,63,5255.114152
250,18,5255.336863
200,211,5265.832189
200,80,5266.830724
250,17,5271.061619
300,23,5271.33241
300,132,5276.873065
250,71,5277.781091
150,32,5282.12256
350,23,5282.438015
250,29,5282.819702
200,20,5283.062747
350,19,5283.284493
450,87,5288.358554
400,57,5289.041483
300,117,5294.437112
250,23,5294.684869
150,36,5299.106647
250,24,5299.40186
400,40,5299.933526
150,41,5304.411389
400,17,5304.632992
600,57,5305.361349
150,60,5309.99893
250,106,5311.275795
550,24,5315.511894
300,42,5316.03664
100,18,5316.302799
300,32,5316.68547
600,71,5321.452334
200,149,5327.173556
150,151,5333.074471
350,34,5337.445607
150,50,5338.127818
500,35,5338.648178
200,109,5344.045508
350,44,5344.601549
250,16,5348.812419
300,134,5354.49096
250,72,5355.40241
150,15,5355.619465
500,29,5355.968248
300,184,5366.156268
50,34,5366.634772
0,113,5372.037791
400,29,5372.435758
500,23,5372.712556
400,20,5376.906753
50,70,5377.782576
350,18,5378.045389
500,19,5378.293529
100,51,5382.998481
350,17,5383.272804
100,24,5383.578034
350,37,5384.082051
100,328,5400.392138
350,117,5405.74599
150,27,5406.149848
300,445,5427.731701
100,69,5428.653345
400,18,5428.91876
450,225,5439.785927
400,21,5440.067958
200,134,5445.766783
350,19,5446.018423
250,113,5451.449642
200,37,5455.888597
200,36,5456.411565
300,89,5461.615204
250,25,5461.908377
400,28,5462.288594
300,45,5462.866057
250,16,5463.087587
400,45,5467.688226
200,89,5472.817787
450,16,5473.039668
250,21,5473.319866
200,23,5473.601187
250,73,5478.604027
450,108,5480.033824
300,30,5484.449929
500,66,5485.345169
150,70,5490.285753
300,29,5490.679616
500,27,5491.101416
500,37,5491.580475
200,50,5496.167047
250,48,5496.884568
150,20,5497.169746
450,19,5497.453794
500,17,5501.602864
250,22,5501.954564
250,20,5502.249326
550,32,5502.726539
200,56,5507.802933
250,63,5508.664216
300,50,5513.262898
100,27,5513.654806
150,29,5514.048485
200,81,5519.32601
200,174,5525.658508
600,22,5525.923041
150,88,5530.952099
300,55,5531.821149
350,407,5548.977707
350,30,5553.311613
200,26,5553.718939
100,18,5553.97788
100,66,5558.715584
250,97,5560.012255
250,22,5560.277622
400,224,5571.176817
250,98,5576.272525
350,23,5576.603909
250,26,5576.911789
400,19,5577.157699
450,46,5581.6887
200,20,5581.976564
250,276,5593.455092
300,21,5593.776281
300,58,5598.383974
300,133,5604.106792
500,44,5604.675923
300,17,5604.933663
200,35,5609.294265
300,25,5609.671061
250,38,5610.161787
0,41,5610.72659
300,42,5615.168077
400,24,5615.47003
250,18,5615.725248
200,53,5616.382772
250,63,5621.164363
350,33,5621.597189
150,19,5621.841201
350,29,5626.134712
300,36,5626.599832
200,54,5627.350629
150,16,5627.526821
250,25,5631.739823
200,24,5632.023833
300,38,5632.590836
200,22,5632.88081
200,80,5637.893089
550,22,5638.168846
300,22,5638.544956
300,26,5638.851565
300,21,5643.062453
100,85,5644.229011
550,50,5648.827274
300,15,5648.999608
300,28,5649.402546
250,69,5654.338162
50,19,5654.621175
350,44,5655.216476
150,35,5655.727106
500,78,5660.841149
250,27,5661.165129
600,43,5661.829133
350,30,5666.222767
200,22,5666.525837
650,125,5672.138801
300,25,5672.535669
150,66,5677.337929
200,38,5677.89724
300,372,5694.763999
400,24,5695.148157
450,52,5695.844104
200,39,5700.266001
350,52,5700.995126
200,28,5701.40717
350,43,5705.885734
350,30,5706.325402
250,22,5706.632992
450,28,5707.034486
250,31,5707.458416
400,18,5711.65915
350,18,5711.933841
250,20,5712.221331
250,28,5712.673575
300,20,5712.966692
0,49,5717.741296
350,33,5718.175854
200,20,5718.461369
350,27,5718.862559
300,113,5724.368175
400,32,5724.833617
200,32,5729.315439
300,22,5729.704621
250,47,5730.326963
400,22,5730.656342
500,17,5734.900936
250,66,5735.879457
300,20,5736.189856
150,88,5741.387146
350,40,5741.987957
150,33,5742.47038
250,23,5746.694567
450,21,5747.037879
250,25,5747.478894
350,565,5771.424896
400,21,5775.634453
300,21,5775.9536
300,18,5776.229878
500,39,5776.828153
350,35,5777.429582
350,32,5781.873048
200,36,5782.392198
50,147,5788.570544
550,28,5789.026535
200,62,5793.866305
350,48,5794.555365
350,53,5799.176252
450,18,5799.485453
400,32,5799.961191
400,16,5800.233323
600,21,5800.554017
200,70,5805.583081
350,20,5805.902557
50,30,5806.324014
200,36,5810.871879
50,31,5811.281173
250,100,5816.567098
350,17,5816.764345
100,182,5823.496444
50,25,5823.838809
400,25,5824.22955
450,19,5828.439402
150,26,5828.85195
350,39,5829.440119
250,28,5829.852556
400,22,5834.039712
400,289,5846.108205
450,63,5846.981907
350,28,5851.321254
350,25,5851.681998
350,20,5852.001024
150,49,5852.734639
150,19,5853.02746
250,81,5858.174455
250,22,5858.578514
250,22,5858.857998
300,90,5864.120411
400,19,5864.407177
300,41,5868.919152
150,33,5869.396372
250,30,5869.839675
350,32,5870.294438
550,37,5874.78633
250,108,5876.359492
250,49,5880.959358
200,44,5881.571454
350,84,5886.534841
200,42,5887.178689
350,21,5887.485702
450,19,5887.769387
300,26,5892.0023
350,52,5892.71889
350,66,5897.516145
250,50,5898.255292
400,23,5898.576961
350,62,5903.397489
350,38,5903.894357
200,59,5904.744211
150,15,5904.985144
200,41,5909.454492
400,80,5910.547592
150,20,5914.702899
350,25,5914.999955
300,111,5920.487988
450,31,5920.956419
50,75,5921.915685
250,54,5926.659829
500,32,5927.148001
500,19,5927.409002
600,75,5932.397066
350,44,5933.005625
250,23,5933.372482
500,18,5937.598056
150,76,5938.620728
500,65,5943.623659
250,17,5943.821047
350,27,5944.230153
400,21,5944.521991
450,31,5944.947666
250,54,5949.614521
350,29,5950.026388
250,32,5950.5033
450,35,5954.860474
500,26,5955.233803
350,55,5956.016465
350,29,5956.432445
350,23,5960.870858
500,139,5966.666116
500,66,5967.631342
450,22,5967.917138
500,25,5972.283882
350,27,5972.600967
300,24,5972.96972
250,18,5973.23749
300,32,5973.73903
250,26,5978.002565
250,17,5978.259295
300,22,5978.598857
200,92,5983.874751
350,19,5984.123297
400,40,5984.721311
150,23,5985.095215
400,46,5989.53372
450,24,5989.896365
250,21,5990.176842
400,46,5990.781421
150,27,5995.086082
200,17,5995.34227
200,27,5995.73041
250,67,5996.652693
500,42,6001.09958
350,55,6001.90112
350,42,6002.512597
100,65,6007.341033
300,37,6007.815017
550,24,6008.193142
400,37,6012.629346
400,19,6012.884404
350,32,6013.376352
400,18,6013.588625
350,38,6018.045546
100,18,6018.360714
300,32,6018.812118
250,24,6019.174662
250,33,6019.650237
450,120,6025.335772
50,32,6029.689384
100,18,6029.971678
200,31,6030.41565
400,20,6030.715179
400,29,6031.127057
350,46,6035.660084
550,47,6036.364407
250,49,6037.065305
150,62,6041.9655
500,125,6047.642533
400,52,6048.375072
500,36,6052.92904
350,32,6053.403598
350,25,6053.743453
150,27,6054.142527
250,25,6054.452707
250,26,6058.714756
250,75,6059.786534
150,37,6064.148123
250,150,6070.284618
350,24,6070.667719
300,17,6070.878311
200,90,6076.113644
100,20,6076.411006
500,21,6076.702255
300,20,6076.989396
250,22,6077.341195
500,159,6087.438285
400,31,6087.85274
300,224,6098.773301
350,34,6099.225513
150,16,6099.477757
400,31,6099.917288
300,20,6100.186283
450,39,6104.769365
200,29,6105.174291
550,22,6105.471863
350,19,6105.754025
400,35,6110.295503
400,19,6110.538502
250,47,6111.243439
250,30,6111.667304
450,26,6115.934564
450,101,6117.304811
500,31,6121.666353
450,63,6122.558704
50,16,6122.829782
400,86,6128.058997
50,55,6128.903382
350,25,6129.234447
550,40,6133.851505
500,48,6134.55455
0,18,6134.799217
250,35,6139.246111
400,34,6139.700541
450,107,6145.146243
450,46,6145.743811
100,49,6146.450489
500,36,6150.872661
100,25,6151.205253
500,15,6151.442397
400,85,6156.585353
550,29,6157.033475
400,45,6157.745297
200,24,6158.074399
150,39,6162.619553
500,99,6164.009152
250,30,6168.40439
550,17,6168.672132
450,122,6174.28718
600,44,6174.91431
400,251,6186.321944
650,87,6191.544376
450,24,6191.89509
600,34,6192.423689
250,37,6196.828696
350,26,6197.186633
400,15,6197.417358
200,34,6197.856222
350,44,6198.433426
300,26,6202.734187
450,140,6208.585194
250,119,6214.05275
250,43,6214.640491
200,56,6215.402381
250,23,6219.585171
150,56,6220.408664
200,15,6220.588639
350,54,6225.253005
200,45,6225.847558
450,15,6226.087004
300,31,6226.493125
300,32,6230.825737
250,25,6231.109452
400,19,6231.349139
200,47,6231.954251
300,21,6232.224988
300,18,6236.407553
200,26,6236.744554
100,48,6237.359816
450,20,6237.648543
450,24,6241.914946
350,125,6247.585426
350,19,6247.832108
100,22,6248.096915
400,108,6253.485891
550,19,6253.74642
250,18,6254.009007
500,17,6254.210491
400,361,6270.917095
400,25,6271.250931
450,121,6276.910612
350,97,6282.217867
500,53,6282.960143
350,102,6288.330537
300,63,6293.188857
250,26,6293.604852
350,29,6294.01734
450,27,6294.41885
550,282,6306.039507
350,102,6311.363833
450,20,6311.640002
150,23,6311.998587
300,22,6316.169281
200,28,6316.592082
400,121,6322.148643
550,27,6322.494634
50,18,6322.754074
400,20,6323.020344
450,63,6327.72464
300,34,6328.202176
200,62,6332.931755
300,39,6333.496644
200,52,6334.181423
200,150,6340.204496
450,38,6344.65518
450,29,6345.037447
500,24,6345.342593
250,27,6345.717756
450,26,6350.027875
250,20,6350.324095
450,23,6350.647646
400,41,6351.261844
400,34,6355.607214
400,19,6355.875901
250,23,6356.243192
350,35,6356.701562
300,37,6357.214659
350,26,6361.499508
200,31,6361.935794
350,42,6362.589903
450,152,6368.560378
300,16,6368.746883
500,77,6373.721445
400,619,6402.105692
300,25,6402.500253
650,84,6407.591615
450,22,6407.905984
450,37,6408.477279
350,42,6412.944432
300,44,6413.562488
300,28,6413.979164
500,33,6414.495068
350,21,6418.671997
400,15,6418.856625
300,182,6425.388567
500,42,6426.058561
350,25,6430.2447
550,27,6430.684102
50,25,6431.057203
100,29,6431.471787
250,36,6435.825224
200,40,6436.398884
250,29,6436.806298
250,28,6437.138339
400,83,6442.148459
350,18,6442.43576
450,290,6454.01262
350,22,6458.169582
450,22,6458.4331
400,31,6458.839561
250,20,6459.11356
300,26,6459.511158
150,29,6463.783336
350,36,6464.219807
150,16,6464.493893
150,33,6464.914725
300,36,6465.449389
250,44,6470.001112
250,30,6470.409655
400,28,6470.783418
350,22,6471.084473
350,27,6475.480035
400,125,6481.107863
450,23,6481.492085
250,20,6481.760406
200,22,6482.02369
350,25,6482.33883
450,48,6486.876472
50,23,6487.171684
350,27,6487.568106
500,117,6492.987981
200,15,6493.153546
350,35,6493.613537
450,384,6510.387609
250,72,6515.314049
400,111,6520.720488
500,41,6521.379881
450,85,6526.629314
300,51,6527.342673
350,31,6527.806864
250,32,6532.142798
250,16,6532.399851
300,24,6532.739155
400,84,6537.719825
500,45,6538.417747
300,86,6543.360778
350,48,6544.085691
300,17,6544.274193
150,85,6549.261891
100,421,6566.633692
500,21,6566.951842
350,26,6571.122547
300,29,6571.553292
200,20,6571.821025
350,18,6572.031532
350,17,6572.289672
450,28,6572.718441
100,26,6576.884615
250,21,6577.196929
100,26,6577.537961
150,34,6578.079054
300,26,6578.419818
200,28,6582.593768
200,24,6582.904298
500,26,6583.297494
250,25,6583.728082
300,21,6584.018794
250,50,6588.554714
450,82,6589.741968
450,28,6593.938701
250,18,6594.145712
400,47,6594.879798
400,68,6599.6748
450,39,6600.257577
300,33,6600.761707
300,23,6601.055789
350,23,6605.208993
550,16,6605.419999
250,18,6605.690801
250,19,6605.967711
400,18,6606.2516
400,52,6610.798438
350,28,6611.224006
400,21,6611.518745
500,25,6611.832147
600,146,6617.765163
200,17,6618.046349
200,23,6622.177907
300,33,6622.644263
450,15,6622.906121
300,27,6623.307392
100,29,6623.665881
400,25,6627.857799
300,22,6628.166404
150,16,6628.411545
350,17,6628.632816
550,33,6629.128831
100,16,6629.321762
250,19,6633.422727
250,23,6633.831051
300,76,6634.873941
350,41,6639.258183
600,31,6639.743755
350,29,6640.149662
300,68,6644.997259
100,59,6645.925676
450,28,6646.388052
200,27,6650.576927
500,26,6651.041547
600,38,6651.680013
250,22,6651.995769
300,20,6652.282362
200,32,6656.630901
250,52,6657.454075
500,17,6657.733656
200,24,6658.170006
250,25,6662.332699
300,15,6662.605272
300,19,6662.858985
450,27,6663.303715
300,24,6663.71577
250,43,6668.15398
550,34,6668.604412
400,38,6669.183258
550,114,6674.648089
450,26,6675.069676
250,19,6675.389025
450,20,6679.528391
400,38,6680.139081
300,28,6680.549787
300,54,6681.283544
200,16,6685.363856
350,73,6686.413665
500,22,6686.711556
200,21,6687.040218
450,26,6691.264443
200,17,6691.479655
700,18,6691.732996
500,17,6691.964529
250,31,6692.374337
250,22,6692.669317
550,18,6696.761889
450,32,6697.183174
150,89,6702.182855
350,25,6702.584998
550,22,6702.896041
250,75,6707.69691
100,44,6708.359738
250,39,6708.965415
350,22,6709.266155
400,35,6713.538664
500,47,6714.210988
300,21,6714.474894
350,23,6714.770293
350,62,6719.538211
600,340,6731.849799
300,20,6735.89851
400,56,6736.677835
200,23,6737.026957
400,43,6741.390749
300,51,6742.086066
400,15,6742.266007
450,27,6742.682946
400,28,6746.916366
250,58,6747.778883
450,35,6748.217969
400,161,6758.117877
400,137,6763.88004
300,76,6764.95506
650,32,6765.380999
50,81,6770.35779
400,43,6770.937912
50,133,6776.61651
450,19,6780.6518
300,27,6781.053379
300,53,6781.814841
50,43,6786.320981
550,50,6787.095683
450,31,6787.552409
400,76,6792.376111
350,21,6792.748848
300,29,6793.093875
350,18,6793.367883
500,21,6793.639447
450,107,6799.001852
400,22,6799.317545
250,100,6804.47858
450,40,6808.846487
350,22,6809.135725
450,35,6809.666068
300,30,6810.079881
350,29,6810.506328
300,20,6814.605971
400,33,6815.074038
550,31,6815.523686
450,64,6820.345845
400,83,6821.500143
200,28,6825.792359
750,32,6826.259676
300,23,6826.568435
100,44,6827.217143
50,37,6831.512807
400,22,6831.893523
400,21,6832.228055
600,75,6833.352334
700,49,6837.92901
300,25,6838.336078
500,29,6838.757793
400,140,6844.651077
100,18,6848.787616
150,34,6849.326901
100,30,6849.736306
550,40,6850.316877
450,35,6854.644543
400,18,6854.936751
400,17,6855.22863
300,23,6855.587735
350,90,6860.781667
200,20,6861.094036
500,21,6861.399557
250,29,6861.83307
300,20,6862.130155
450,45,6866.53399
300,29,6866.982978
450,93,6872.26618
450,22,6872.620317
200,19,6872.902416
300,24,6873.260835
450,23,6873.590253
450,30,6877.904367
350,41,6878.607219
400,17,6878.821195
350,26,6879.248207
400,24,6883.42161
300,24,6883.816983
400,30,6884.235645
150,23,6884.55952
200,73,6889.503151
450,123,6895.272348
350,16,6895.462719
300,30,6895.909841
500,47,6896.639862
200,27,6900.954124
400,44,6901.613507
450,15,6901.814898
50,60,6906.610193
300,50,6907.354153
200,26,6907.771029
400,79,6912.814018
200,24,6913.128628
250,30,6913.568638
400,38,6914.115806
350,26,6918.485191
450,26,6918.836391
400,23,6919.237104
550,46,6919.914615
400,26,6924.262041
150,42,6924.87123
250,37,6925.430664
400,73,6930.501447
200,29,6930.927393
350,23,6931.249089
300,23,6931.618147
150,59,6936.45235
500,23,6936.8314
200,19,6937.14772
300,24,6937.500122
350,58,6942.535331
600,22,6942.857841
400,86,6948.124985
300,32,6948.571388
350,19,6948.851532
350,20,6949.144303
450,19,6949.432751
200,42,6953.922417
400,23,6954.243121
500,25,6954.640602
550,32,6955.087834
550,145,6960.969196
150,28,6965.260473
200,99,6966.784666
200,30,6971.073727
300,18,6971.331855
300,27,6971.763012
250,20,6972.072516
300,34,6972.529952
150,25,6976.702504
250,28,6977.147128
350,30,6977.590546
300,16,6977.877973
550,15,6978.05513
750,26,6982.319824
550,275,6993.916796
550,124,6999.557596
700,19,6999.840063
350,20,7000.125912
200,24,7000.48993
500,59,7005.193784
350,63,7006.197048
600,30,7006.643406
300,20,7010.788761
300,38,7011.432052
350,173,7017.865465
200,27,7018.272113
300,19,7022.458456
550,123,7024.327346
300,33,7028.771303
350,87,7030.096184
400,24,7034.342813
300,28,7034.804754
300,75,7035.961292
350,104,7041.398163
400,31,7041.995199
150,33,7046.30832
300,54,7047.134281
300,61,7051.854686
50,32,7052.360763
350,21,7052.662451
300,27,7053.01106
250,26,7053.443306
400,22,7057.641519
550,45,7058.374575
550,68,7059.351844
250,32,7063.826239
300,17,7064.045354
400,20,7064.351281
300,20,7064.652089
500,24,7065.033639
400,19,7069.134354
350,21,7069.428456
300,22,7069.765125
400,20,7070.063631
350,29,7070.534344
400,111,7075.947977
500,24,7076.25837
450,27,7080.481084
100,30,7080.890913
250,22,7081.22454
200,18,7081.503505
450,24,7081.816446
50,57,7086.514294
500,19,7086.79345
350,30,7087.237799
250,23,7087.578556
350,16,7087.846243
350,28,7092.107515
300,36,7092.64696
400,78,7093.772322
200,31,7097.999398
250,25,7098.405984
200,29,7098.831127
500,56,7103.392154
400,84,7104.599833
100,21,7104.890154
250,21,7109.003318
150,23,7109.376223
300,24,7109.744231
350,47,7110.350043
200,41,7114.72209
250,93,7116.116172
550,46,7120.531648
300,19,7120.80711
250,23,7121.121557
200,26,7121.514562
400,25,7121.875323
300,17,7125.859944
150,23,7126.234124
300,46,7126.881137
100,47,7127.588498
300,28,7131.786776
150,23,7132.111509
200,24,7132.446848
150,21,7132.744986
500,20,7133.043505
250,99,7138.224306
450,18,7138.552189
300,50,7143.082747
300,22,7143.414316
400,22,7143.818322
100,24,7144.132635
550,26,7144.598553
450,116,7150.079606
350,35,7154.395772
500,49,7155.125516
300,45,7155.75872
300,65,7160.519397
350,85,7165.439677
50,39,7166.011195
150,25,7166.344169
450,33,7166.865508
250,19,7167.152853
750,31,7171.376634
300,47,7171.995277
200,28,7172.42458
650,98,7177.658261
250,21,7177.947287
300,90,7183.006665
450,18,7183.300976
350,56,7184.129303
400,71,7188.934395
150,25,7189.250383
100,44,7193.665809
600,22,7193.9527
300,28,7194.365599
250,49,7194.97116
400,77,7199.943587
300,18,7200.218134
100,44,7200.812145
450,104,7206.12419
550,26,7206.475712
200,24,7210.677671
350,64,7211.568364
450,28,7211.971477
350,20,7212.266262
400,43,7216.69756
300,161,7222.776585
300,119,7228.351574
450,21,7228.657217
350,235,7239.737567
350,72,7244.569461
450,21,7244.842611
